I (A),H (T),dP/dH
0.6,46.560399999999994,-0.030534
0.6,46.560399999999994,0.003303
0.6,46.560399999999994,0.000403
0.598,46.431591999999995,-0.009587
0.598,46.431591999999995,-0.007009
0.596,46.302783999999996,0.01845
0.596,46.302783999999996,0.005237
0.594,46.173975999999996,-0.174907
0.594,46.173975999999996,0.003303
0.592,46.045168,0.033596
0.592,46.045168,-0.018933
0.59,45.91636,0.018772
0.59,45.91636,-0.032468
0.588,45.787552,-0.017966
0.588,45.787552,0.020383
0.586,45.65874399999999,-0.056637
0.586,45.65874399999999,-0.026345
0.584,45.52993599999999,-0.00572
0.584,45.52993599999999,0.008782
0.582,45.40112799999999,0.015549
0.582,45.40112799999999,0.026184
0.58,45.27231999999999,-0.051159
0.58,45.27231999999999,0.057766
0.578,45.143511999999994,0.095148
0.578,45.143511999999994,0.040686
0.576,45.014703999999995,0.118673
0.576,45.014703999999995,0.20794
0.574,44.885895999999995,0.148644
0.574,44.885895999999995,0.275293
0.572,44.757087999999996,0.600456
0.572,44.757087999999996,0.475096
0.57,44.62828,0.572097
0.57,44.62828,0.610768
0.568,44.499472,0.752564
0.568,44.499472,0.970414
0.566,44.37066399999999,0.964291
0.566,44.37066399999999,1.158294
0.564,44.24185599999999,1.303313
0.564,44.24185599999999,1.268509
0.562,44.113048,1.424163
0.562,44.113048,1.426419
0.56,43.98424,1.404182
0.56,43.98424,1.219202
0.558,43.855432,1.094486
0.558,43.855432,0.949145
0.556,43.726624,0.827652
0.556,43.726624,0.623014
0.554,43.597816,0.712604
0.554,43.597816,0.785113
0.552,43.469008,0.817661
0.552,43.469008,0.878247
0.55,43.3402,0.82604
0.55,43.3402,0.762877
0.548,43.211392,0.756754
0.548,43.211392,0.951723
0.546,43.082584,0.738385
0.546,43.082584,0.812183
0.544,42.953776,0.922397
0.544,42.953776,0.99684
0.542,42.824968,1.144115
0.542,42.824968,1.090941
0.54,42.69616,1.022299
0.54,42.69616,1.051303
0.538,42.567352,0.769644
0.538,42.567352,0.598845
0.536,42.438544,0.417088
0.536,42.438544,0.12963
0.534,42.309736,-0.280609
0.534,42.309736,-0.649276
0.532,42.180928,-1.011497
0.532,42.180928,-1.331823
0.53,42.05212,-1.635714
0.53,42.05212,-1.884177
0.528,41.923311999999996,-1.962808
0.528,41.923311999999996,-2.180333
0.526,41.794503999999996,-2.341785
0.526,41.794503999999996,-2.393346
0.524,41.665696,-2.564788
0.524,41.665696,-2.615705
0.522,41.536888,-2.618928
0.522,41.536888,-2.356609
0.52,41.40808,-2.08011
0.52,41.40808,-1.696299
0.518,41.279272,-1.38693
0.518,41.279272,-1.009563
0.516,41.150464,-0.835543
0.516,41.150464,-0.69407
0.514,41.021656,-0.554209
0.514,41.021656,-0.449796
0.512,40.892848,-0.274164
0.512,40.892848,-0.36343
0.51,40.76404,-0.274808
0.51,40.76404,-0.172974
0.508,40.635231999999995,-0.103687
0.508,40.635231999999995,-0.270941
0.506,40.506423999999996,-0.156861
0.506,40.506423999999996,-0.143003
0.504,40.377615999999996,-0.081774
0.504,40.377615999999996,-0.084674
0.502,40.248808,-0.072106
0.502,40.248808,-0.076295
0.5,40.12,-0.055993
0.5,40.12,-0.053415
0.498,39.991192,0.023284
0.498,39.991192,0.028118
0.496,39.862384,-0.013454
0.496,39.862384,0.002014
0.494,39.733576,-0.060827
0.494,39.733576,-0.027311
0.492,39.604768,-0.107877
0.492,39.604768,-0.055026
0.49,39.47596,-0.028278
0.49,39.47596,0.079357
0.488,39.347152,-0.082418
0.488,39.347152,-0.046969
0.486,39.218344,-0.016354
0.486,39.218344,-0.022155
0.484,39.089535999999995,-0.020544
0.484,39.089535999999995,-0.03988
0.482,38.960727999999996,-0.015388
0.482,38.960727999999996,-0.04568
0.48,38.83192,-0.019255
0.48,38.83192,-0.06695
0.478,38.703112,-0.041491
0.478,38.703112,-0.019899
0.476,38.574304,-0.016354
0.476,38.574304,0.041653
0.474,38.445496,-0.017966
0.474,38.445496,-0.014099
0.472,38.316688,0.018128
0.472,38.316688,-0.025378
0.47,38.18788,-0.037302
0.47,38.18788,-0.040846
0.468,38.059072,-0.009909
0.468,38.059072,-0.06695
0.466,37.930264,-0.019577
0.466,37.930264,-0.075006
0.464,37.801456,-0.046647
0.464,37.801456,-0.030856
0.462,37.672648,-0.13688
0.462,37.672648,0.037141
0.46,37.54384,-0.013454
0.46,37.54384,-0.046325
0.458,37.415032000000004,0.085158
0.458,37.415032000000004,-0.019899
0.456,37.286224,-0.00572
0.456,37.286224,-0.016032
0.454,37.157416,-0.002819
0.454,37.157416,-0.176841
0.452,37.028608,-0.009587
0.452,37.028608,0.132208
0.45,36.8998,-0.03279
0.45,36.8998,-0.014099
0.448,36.770992,-0.043424
0.448,36.770992,-0.001208
0.446,36.642184,-0.038913
0.446,36.642184,0.03134
0.444,36.513376,-0.015065
0.444,36.513376,-0.078551
0.442,36.384568,0.02844
0.442,36.384568,-0.074362
0.44,36.25576,-0.122701
0.44,36.25576,-0.03569
0.438,36.126952,0.003626
0.438,36.126952,0.201172
0.436,35.998143999999996,-0.014099
0.436,35.998143999999996,-0.015388
0.434,35.869336,0.013294
0.434,35.869336,-0.013132
0.432,35.740528,-0.037946
0.432,35.740528,-0.021833
0.43,35.61172,-0.000241
0.43,35.61172,-0.014421
0.428,35.482912,0.015549
0.428,35.482912,-0.009909
0.426,35.354104,-0.039235
0.426,35.354104,-0.014099
0.424,35.225296,-0.020222
0.424,35.225296,0.001692
0.422,35.096488,-0.035046
0.422,35.096488,-0.032468
0.42,34.96768,0.031985
