sample,f,db,index,model,r2,success,redchi,A1,A1_err,B1,B1_err,H01,H01_err,dH1,dH1_err,A2,A2_err,B2,B2_err,H02,H02_err,dH2,dH2_err,C,C_err,D,D_err,description
AZ4,7,-10,,double_lorentzain,0.9326857849534814,True,0.010516897505395752,-1.5254865981673573,0.12620546574521732,0.478294664115,0.16740735233918427,152.54993297387807,0.09931593035803007,1.6923502613383334,0.10176730062764111,-0.8590889915248291,0.14162249598392754,-1.6775742211421145,0.09704304144806543,150.4608334828847,0.03474772007876656,0.937961022703821,0.03485862435298097,-0.038395406530688854,0.07941537658976891,0.0002501775022357935,0.0005541732431493925,AZ4_f7GHz_m10dB_processed.csv
