I (A),H (T),dP/dH
6.4,420.10360000000003,-0.011198
6.4,420.10360000000003,-0.072106
6.4,420.10360000000003,0.030373
6.398,419.974792,0.02844
6.398,419.974792,-0.007976
6.396,419.845984,0.006204
6.396,419.845984,-0.034723
6.394,419.717176,-0.010876
6.394,419.717176,0.025862
6.392,419.588368,0.03843
6.392,419.588368,0.02135
6.39,419.45955999999995,-0.011843
6.39,419.45955999999995,0.05551
6.388,419.33075199999996,0.026829
6.388,419.33075199999996,0.040364
6.386,419.20194399999997,0.039075
6.386,419.20194399999997,0.057121
6.384,419.073136,-0.00862
6.384,419.073136,0.012971
6.382,418.944328,0.010393
6.382,418.944328,-0.033112
6.38,418.81552,0.009426
6.38,418.81552,-0.023122
6.378,418.686712,0.000403
6.378,418.686712,-0.000564
6.376,418.557904,0.02135
6.376,418.557904,0.016838
6.374,418.42909599999996,0.043264
6.374,418.42909599999996,-0.102398
6.372,418.30028799999997,0.016516
6.372,418.30028799999997,-0.013776
6.37,418.17148,0.042297
6.37,418.17148,0.027473
6.368,418.042672,-0.070817
6.368,418.042672,0.028118
6.366,417.913864,0.027473
6.366,417.913864,0.076135
6.364,417.785056,0.124152
6.364,417.785056,0.09547
6.362,417.656248,-0.003142
6.362,417.656248,0.034885
6.36,417.52744,0.157022
6.36,417.52744,0.017161
6.358,417.39863199999996,0.051643
6.358,417.39863199999996,0.088381
6.356,417.26982399999997,0.098049
6.356,417.26982399999997,0.108683
6.354,417.141016,0.114484
6.354,417.141016,0.10256
6.352,417.012208,0.115773
6.352,417.012208,0.015227
6.35,416.88339999999994,0.162823
6.35,416.88339999999994,0.066467
6.348,416.754592,0.187637
6.348,416.754592,0.221153
6.346,416.625784,0.142843
6.346,416.625784,0.311708
6.344,416.496976,0.368427
6.344,416.496976,0.389051
6.342,416.36816799999997,0.481219
6.342,416.36816799999997,0.534714
6.34,416.23936,0.488631
6.34,416.23936,0.587888
6.338,416.110552,0.58531
6.338,416.110552,0.618825
6.336,415.981744,0.604968
6.336,415.981744,0.630104
6.334,415.85293599999994,0.627526
6.334,415.85293599999994,0.591755
6.332,415.72412799999995,0.747408
6.332,415.72412799999995,0.5128
6.33,415.59532,0.48992
6.33,415.59532,0.633004
6.328,415.466512,0.448992
6.328,415.466512,0.431268
6.326,415.337704,0.321699
6.326,415.337704,0.344579
6.324,415.208896,0.37455
6.324,415.208896,0.335234
6.322,415.080088,0.253057
6.322,415.080088,0.310097
6.32,414.95128,0.387118
6.32,414.95128,0.414832
6.318,414.82247199999995,0.349735
6.318,414.82247199999995,0.360692
6.316,414.69366399999996,0.422567
6.316,414.69366399999996,0.507322
6.314,414.56485599999996,0.433524
6.314,414.56485599999996,0.398075
6.312,414.436048,0.288506
6.312,414.436048,0.281738
6.31,414.30724,0.251123
6.31,414.30724,0.132531
6.308,414.178432,0.086125
6.308,414.178432,0.101271
6.306,414.049624,0.072912
6.306,414.049624,0.061955
6.304,413.920816,0.082258
6.304,413.920816,0.160567
6.302,413.79200799999995,0.218252
6.302,413.79200799999995,0.319443
6.3,413.66319999999996,0.441258
6.3,413.66319999999996,0.599167
6.298,413.53439199999997,0.815406
6.298,413.53439199999997,1.039701
6.296,413.405584,1.276565
6.296,413.405584,1.466057
6.294,413.276776,1.716135
6.294,413.276776,1.975237
6.292,413.147968,1.980393
6.292,413.147968,2.129281
6.29,413.01916,2.154095
6.29,413.01916,2.146683
6.288,412.890352,2.115423
6.288,412.890352,1.956546
6.286,412.76154399999996,1.872757
6.286,412.76154399999996,1.733215
6.284,412.63273599999997,1.627834
6.284,412.63273599999997,1.542756
6.282,412.503928,1.424485
6.282,412.503928,1.323938
6.28,412.37512,1.140892
6.28,412.37512,1.141859
6.278,412.24631199999993,1.146371
6.278,412.24631199999993,1.166996
6.276,412.117504,1.173119
6.276,412.117504,1.184398
6.274,411.988696,1.216624
6.274,411.988696,1.089008
6.272,411.859888,0.992328
6.272,411.859888,0.973637
6.27,411.73107999999996,0.899194
6.27,411.73107999999996,0.836353
6.268,411.60227199999997,0.769644
6.268,411.60227199999997,0.620436
6.266,411.473464,0.536326
6.266,411.473464,0.327177
6.264,411.344656,0.155733
6.264,411.344656,0.146388
6.262,411.21584799999994,-0.078551
6.262,411.21584799999994,-0.094986
6.26,411.08703999999994,-0.034401
6.26,411.08703999999994,-0.106588
6.258,410.958232,0.00137
6.258,410.958232,-0.138169
6.256,410.829424,-0.078873
6.256,410.829424,-0.07984
6.254,410.70061599999997,0.018772
6.254,410.70061599999997,-0.012165
6.252,410.571808,-0.007331
6.252,410.571808,-0.000241
6.25,410.443,-0.170396
6.25,410.443,-0.261273
6.248,410.314192,-0.485567
6.248,410.314192,-0.729841
6.246,410.185384,-1.000218
6.246,410.185384,-1.055646
6.244,410.05657599999995,-1.066603
6.244,410.05657599999995,-1.108819
6.242,409.92776799999996,-1.142334
6.242,409.92776799999996,-1.044045
6.24,409.79896,-1.022454
6.24,409.79896,-0.969925
6.238,409.67015200000003,-0.943178
6.238,409.67015200000003,-0.851656
6.236,409.541344,-0.83522
6.236,409.541344,-0.277064
6.234,409.412536,-0.646053
6.234,409.412536,-0.50168
6.232,409.283728,-0.51167
6.232,409.283728,-0.494591
6.23,409.15492,-0.585468
6.23,409.15492,-0.505225
6.228,409.02611199999996,-0.67119
6.228,409.02611199999996,-0.743054
6.226,408.89730399999996,-0.848433
6.226,408.89730399999996,-0.979271
6.224,408.76849599999997,-1.115909
6.224,408.76849599999997,-1.162959
6.222,408.63968800000004,-1.107208
6.222,408.63968800000004,-1.063381
6.22,408.51088,-0.966703
6.22,408.51088,-0.974437
6.218,408.382072,-1.048879
6.218,408.382072,-0.99764
6.216,408.253264,-1.103986
6.216,408.253264,-1.041145
6.214,408.124456,-1.067248
6.214,408.124456,-0.96348
6.212,407.99564799999996,-1.055324
6.212,407.99564799999996,-1.209687
6.21,407.86683999999997,-1.164893
6.21,407.86683999999997,-1.027932
6.208,407.738032,-1.195185
6.208,407.738032,-1.204853
6.206,407.609224,-1.247391
6.206,407.609224,-1.263182
6.204,407.480416,-1.258348
6.204,407.480416,-1.160381
6.202,407.351608,-1.308943
6.202,407.351608,-1.026965
6.2,407.2228,-1.115587
6.2,407.2228,-1.064348
6.198,407.093992,-0.911918
6.198,407.093992,-0.826197
6.196,406.96518399999997,-0.823941
6.196,406.96518399999997,-0.742409
6.194,406.836376,-0.721785
6.194,406.836376,-0.651854
6.192,406.707568,-0.606415
6.192,406.707568,-0.599325
6.19,406.57876,-0.561621
6.19,406.57876,-0.527461
6.188,406.44995199999994,-0.568711
6.188,406.44995199999994,-0.574834
6.186,406.321144,-0.237426
6.186,406.321144,-0.465587
6.184,406.192336,-0.451085
6.184,406.192336,-0.367297
6.182,406.063528,-0.365686
6.182,406.063528,-0.356663
6.18,405.93471999999997,-0.421115
6.18,405.93471999999997,-0.345384
6.178,405.805912,0.035852
6.178,405.805912,-0.223891
6.176,405.677104,-0.193598
6.176,405.677104,-0.031823
6.174,405.548296,-0.218413
6.174,405.548296,-0.172974
6.172,405.41948799999994,-0.143648
6.172,405.41948799999994,-0.092086
6.17,405.29067999999995,-0.105943
6.17,405.29067999999995,-0.108844
6.168,405.161872,-0.090152
6.168,405.161872,-0.09402
6.166,405.033064,-0.007653
6.166,405.033064,-0.083385
6.164,404.904256,-0.055348
6.164,404.904256,-0.034401
6.162,404.775448,-0.024089
6.162,404.775448,-0.046003
6.16,404.64664,-0.005075
6.16,404.64664,-0.056959
6.158,404.517832,0.029407
6.158,404.517832,-0.044714
6.156,404.38902399999995,-0.044069
6.156,404.38902399999995,-0.027634
6.154,404.26021599999996,-0.063405
6.154,404.26021599999996,-0.10401
6.152,404.13140799999996,-0.013132
6.152,404.13140799999996,-0.016999
6.15,404.00260000000003,-0.077584
6.15,404.00260000000003,-0.005075
6.148,403.873792,-0.029245
6.148,403.873792,0.023284
6.146,403.744984,0.013938
6.146,403.744984,0.003948
6.144,403.616176,0.050676
6.144,403.616176,-0.006687
6.142,403.487368,-0.040846
6.142,403.487368,0.046487
6.14,403.35855999999995,-0.026989
6.14,403.35855999999995,-0.033434
6.138,403.22975199999996,0.012005
6.138,403.22975199999996,0.020061
6.136,403.10094399999997,-0.207456
6.136,403.10094399999997,-0.018288
6.134,402.972136,-0.031823
6.134,402.972136,-0.050514
6.132,402.843328,-0.025378
6.132,402.843328,0.037463
6.13,402.71452,-0.046325
6.13,402.71452,-0.001208
6.128,402.585712,-0.007653
6.128,402.585712,-0.03569
6.126,402.456904,0.017483
6.126,402.456904,-0.001208
6.124,402.32809599999996,-0.017644
6.124,402.32809599999996,0.019094
6.122,402.19928799999997,0.075168
6.122,402.19928799999997,0.010393
6.12,402.07048,-0.026989
6.12,402.07048,-0.008942
6.118,401.941672,-0.019899
6.118,401.941672,0.035207
6.116,401.812864,-0.003142
6.116,401.812864,-0.0228
6.114,401.684056,-0.00572
6.114,401.684056,0.019739
6.112,401.555248,-0.030534
6.112,401.555248,-0.006042
6.11,401.42644,-0.008942
6.11,401.42644,0.00427
6.108,401.29763199999996,0.081935
6.108,401.29763199999996,-0.007653
6.106,401.168824,-0.024733
6.106,401.168824,0.002337
6.104,401.040016,0.006848
6.104,401.040016,0.009426
6.102,400.911208,-0.002497
6.102,400.911208,-0.048581
6.1,400.78239999999994,-0.003786
6.1,400.78239999999994,-0.006042
6.098,400.653592,-0.022477
6.098,400.653592,-0.075973
6.096,400.524784,-0.013776
6.096,400.524784,-0.075973
6.094,400.395976,-0.007331
6.094,400.395976,0.014583
6.092,400.26716799999997,0.027473
6.092,400.26716799999997,0.010716
6.09,400.13836,0.055832
6.09,400.13836,-0.01861
6.088,400.009552,-0.042135
6.088,400.009552,0.037463
6.086,399.880744,-0.003786
6.086,399.880744,0.000403
6.084,399.75193599999994,-0.012165
6.084,399.75193599999994,0.012649
6.082,399.62312799999995,0.028762
6.082,399.62312799999995,-0.046647
6.08,399.49432,8.1e-05
6.08,399.49432,-0.001208
6.078,399.365512,0.052287
6.078,399.365512,0.023928
6.076,399.236704,-0.036335
6.076,399.236704,0.002659
6.074,399.107896,0.011682
6.074,399.107896,-0.124957
6.072,398.979088,-0.001853
6.072,398.979088,-0.016032
6.07,398.85028,-0.007653
6.07,398.85028,0.010393
6.068,398.72147199999995,8.1e-05
6.068,398.72147199999995,-0.025378
6.066,398.59266399999996,-0.011843
6.066,398.59266399999996,-0.078873
6.064,398.46385599999996,-0.007331
6.064,398.46385599999996,0.014905
6.062,398.33504800000003,0.068723
6.062,398.33504800000003,-0.076295
6.06,398.20624,-0.004109
6.06,398.20624,0.047131
6.058,398.077432,0.037463
6.058,398.077432,0.005237
6.056,397.948624,0.058088
6.056,397.948624,-0.031179
6.054,397.819816,0.099015
6.054,397.819816,-0.075006
6.052,397.69100799999995,-0.033757
6.052,397.69100799999995,-0.006042
6.05,397.56219999999996,0.096759
6.05,397.56219999999996,0.011038
6.048,397.43339199999997,-0.092731
6.048,397.43339199999997,-0.008942
6.046,397.304584,-0.002497
6.046,397.304584,-0.033112
6.044,397.175776,0.072268
6.044,397.175776,-0.020866
6.042,397.046968,-0.009265
6.042,397.046968,-0.047936
6.04,396.91816,0.032629
6.04,396.91816,0.08548
6.038,396.789352,-0.014421
6.038,396.789352,-0.026345
6.036,396.66054399999996,-0.011843
6.036,396.66054399999996,-0.027311
6.034,396.53173599999997,0.095148
6.034,396.53173599999997,-0.044069
6.032,396.402928,-0.008298
6.032,396.402928,0.012327
6.03,396.27412,-0.008942
6.03,396.27412,-0.0286
6.028,396.14531199999993,-0.100787
6.028,396.14531199999993,0.023606
6.026,396.016504,0.054221
6.026,396.016504,-0.010232
