sample,f,db,index,model,r2,success,redchi,A1,A1_err,B1,B1_err,H01,H01_err,dH1,dH1_err,A2,A2_err,B2,B2_err,H02,H02_err,dH2,dH2_err,C,C_err,D,D_err,description
Sample,,0,,double_lorentzain,0.9602118021828865,True,0.000301358517434446,-0.27799527020243747,0.007214523518926223,0.07946530477982512,0.01134103713957486,191.29224578685654,0.011384331344312389,0.5095332663070321,0.011420697657107605,-0.026383657162203485,0.011049541538172709,-0.07995877854604777,0.007029737576586924,189.84740882973585,0.03635274335968888,0.4866624690632605,0.03658583365352071,-0.16656404779864134,0.041823237181071185,0.000782349496185438,0.00022704700590767197,AZ3_8GHz_0dBm_processed.csv
