sample,f,db,index,model,r2,success,redchi,A1,A1_err,B1,B1_err,H01,H01_err,dH1,dH1_err,A2,A2_err,B2,B2_err,H02,H02_err,dH2,dH2_err,C,C_err,D,D_err,description
Az3,10,10,,double_lorentzain,0.7600513368652158,True,0.007988092929005498,-1.525869812707273,0.0625351993483318,1.4072874848374581,0.06516922126716376,256.49390684993506,0.025390213541996973,1.1671530442246554,0.02539865678754481,0.01925979784390905,0.06292253706295343,0.005845202525078774,0.06478932489142221,184.06179222249628,0.07505393235959461,0.04576937124073799,0.22886902842717463,0.020697122903648776,0.020637113858916336,-3.85235391131625e-06,8.979346696436348e-05,Az3_f10GHz_10dB_processed.csv
