I (A),H (T),dP/dH
0.8,59.4412,-0.064694
0.8,59.4412,-0.016354
0.8,59.4412,-0.019255
0.798,59.312391999999996,-0.058571
0.798,59.312391999999996,-0.016032
0.796,59.183583999999996,-0.021511
0.796,59.183583999999996,-0.017966
0.794,59.054776,-0.043424
0.794,59.054776,-0.036335
0.792,58.925968,-0.050514
0.792,58.925968,-0.005075
0.79,58.79716,-0.026022
0.79,58.79716,-0.017644
0.788,58.668352,-0.021188
0.788,58.668352,-0.021833
0.786,58.539544,-0.024411
0.786,58.539544,-0.017321
0.784,58.410736,-0.048903
0.784,58.410736,-0.018933
0.782,58.281928,-0.020222
0.782,58.281928,-0.038268
0.78,58.15312,-0.026022
0.78,58.15312,-0.0228
0.778,58.024311999999995,-0.019255
0.778,58.024311999999995,-0.047292
0.776,57.895503999999995,-0.022477
0.776,57.895503999999995,-0.019899
0.774,57.766695999999996,-0.078873
0.774,57.766695999999996,-0.007653
0.772,57.637888,-0.026345
0.772,57.637888,-0.059215
0.77,57.50908,-0.019577
0.77,57.50908,-0.015065
0.768,57.380272,0.002981
0.768,57.380272,-0.036012
0.766,57.251464,-0.012165
0.766,57.251464,-0.016999
0.764,57.122656,0.000725
0.764,57.122656,-0.052448
0.762,56.993848,-0.020544
0.762,56.993848,0.033918
0.76,56.86504,-0.033434
0.76,56.86504,-0.016999
0.758,56.736231999999994,-0.036979
0.758,56.736231999999994,-0.021833
0.756,56.607423999999995,-0.030856
0.756,56.607423999999995,-0.023444
0.754,56.478615999999995,-0.017644
0.754,56.478615999999995,-0.026345
0.752,56.349807999999996,-0.021188
0.752,56.349807999999996,-0.022155
0.75,56.221,-0.004431
0.75,56.221,-0.023122
0.748,56.092192,-0.055348
0.748,56.092192,-0.049547
0.746,55.963384,-0.023767
0.746,55.963384,-0.011198
0.744,55.834576,-0.012165
0.744,55.834576,-0.020866
0.742,55.705768,-0.0228
0.742,55.705768,0.014905
0.74,55.57695999999999,-0.017321
0.74,55.57695999999999,-0.0228
0.738,55.44815199999999,-0.03279
0.738,55.44815199999999,-0.016354
0.736,55.319343999999994,-0.024089
0.736,55.319343999999994,-0.011843
0.734,55.190535999999994,0.009426
0.734,55.190535999999994,-0.023767
0.732,55.061727999999995,-0.031823
0.732,55.061727999999995,-0.029245
0.73,54.932919999999996,-0.049547
0.73,54.932919999999996,-0.022155
0.728,54.804111999999996,0.000403
0.728,54.804111999999996,-0.012487
0.726,54.675304,-0.01861
0.726,54.675304,-0.058571
0.724,54.546496,-0.032145
0.724,54.546496,-0.022477
