sample,f,db,index,model,r2,success,redchi,A1,A1_err,B1,B1_err,H01,H01_err,dH1,dH1_err,A2,A2_err,B2,B2_err,H02,H02_err,dH2,dH2_err,C,C_err,D,D_err,description
Az3,4.1,0,,double_lorentzain,0.9661374689208385,True,0.07017291998659998,-8.26364594159078,0.1801695178431473,0.6292445095515368,0.30286072396110586,65.93934990666047,0.015924983089089503,0.8493146166350106,0.015895975732180562,-5.219646265913497,0.22559977758909036,-2.710786804548435,0.2744228451905442,64.24066473192076,0.02314549615647701,0.8671105294289158,0.023118254648280673,0.08927470454853705,0.07671294835232657,-0.0012654305645925876,0.0010908236746914016,Az3_f4.1GHz_0dB_processed.csv
