I (A),H (T),dP/dH
2.2,149.60680000000002,-0.041813
2.2,149.60680000000002,-0.029889
2.2,149.60680000000002,-0.019577
2.198,149.477992,0.039397
2.198,149.477992,-0.0257
2.196,149.349184,-0.020544
2.196,149.349184,-0.024411
2.194,149.220376,-0.012487
2.194,149.220376,-0.007331
2.192,149.091568,-0.001208
2.192,149.091568,-0.020222
2.19,148.96276,-0.016999
2.19,148.96276,-0.010232
2.188,148.833952,-0.019899
2.188,148.833952,-0.017966
2.186,148.705144,-0.025378
2.186,148.705144,-0.020544
2.184,148.576336,-0.022477
2.184,148.576336,-0.021511
2.182,148.447528,0.001048
2.182,148.447528,-0.030212
2.18,148.31872,-0.023767
2.18,148.31872,0.002014
2.178,148.189912,-0.001208
2.178,148.189912,-0.023767
2.176,148.061104,-0.015388
2.176,148.061104,0.00427
2.174,147.932296,-0.046325
2.174,147.932296,-0.019899
2.172,147.80348800000002,-0.083063
2.172,147.80348800000002,-0.034401
2.17,147.67468,-0.017966
2.17,147.67468,-0.01861
2.168,147.545872,-0.016354
2.168,147.545872,-0.017321
2.166,147.41706399999998,-0.019255
2.166,147.41706399999998,0.005559
2.164,147.28825600000002,-0.010554
2.164,147.28825600000002,-0.023767
2.162,147.159448,-0.039235
2.162,147.159448,-0.014743
2.16,147.03064,-0.0257
2.16,147.03064,8.1e-05
2.158,146.90183199999998,-0.037302
2.158,146.90183199999998,-0.020544
2.156,146.77302400000002,-0.002819
2.156,146.77302400000002,-0.022477
2.154,146.644216,-0.028278
2.154,146.644216,-0.028923
2.152,146.515408,-0.009265
2.152,146.515408,-0.016677
2.15,146.3866,-0.027634
2.15,146.3866,-0.050192
2.148,146.257792,-0.021511
2.148,146.257792,-0.020866
2.146,146.128984,0.006848
2.146,146.128984,-0.026667
2.144,146.000176,-0.01861
2.144,146.000176,-0.025056
2.142,145.871368,-0.03988
2.142,145.871368,-0.014099
2.14,145.74256,-0.019899
2.14,145.74256,-0.033112
2.138,145.613752,-0.024733
2.138,145.613752,-0.023767
2.136,145.484944,-0.005398
2.136,145.484944,-0.021511
2.134,145.356136,-0.027956
2.134,145.356136,-0.021833
2.132,145.227328,-0.029567
2.132,145.227328,-0.026989
2.13,145.09851999999998,-0.032145
2.13,145.09851999999998,-0.052126
2.128,144.96971200000002,-0.021188
2.128,144.96971200000002,-0.025056
2.126,144.840904,0.035207
2.126,144.840904,-0.010232
2.124,144.712096,-0.021511
2.124,144.712096,-0.027311
2.122,144.58328799999998,-0.019899
2.122,144.58328799999998,-0.021188
2.12,144.45448000000002,-0.023122
2.12,144.45448000000002,-0.058249
2.118,144.325672,-0.031501
2.118,144.325672,-0.019899
2.116,144.196864,-0.019899
2.116,144.196864,-0.012487
2.114,144.06805599999998,-0.030856
2.114,144.06805599999998,-0.020866
2.112,143.939248,-0.021188
2.112,143.939248,-0.030534
2.11,143.81044,-0.032145
2.11,143.81044,0.010716
2.108,143.681632,-0.017644
2.108,143.681632,-0.027634
2.106,143.552824,0.05551
2.106,143.552824,-0.013132
2.104,143.424016,-0.021511
2.104,143.424016,0.034563
2.102,143.295208,-0.016999
2.102,143.295208,-0.021188
2.1,143.1664,-0.023122
2.1,143.1664,-0.052126
2.098,143.037592,-0.018288
2.098,143.037592,-0.03279
2.096,142.908784,-0.055348
2.096,142.908784,-0.026989
