sample,f,db,index,model,r2,success,redchi,A1,A1_err,B1,B1_err,H01,H01_err,dH1,dH1_err,A2,A2_err,B2,B2_err,H02,H02_err,dH2,dH2_err,C,C_err,D,D_err,description
AZ3,3,0,,double_lorentzain,0.9645820185900388,True,0.06791104895256683,-2.9601105610945884,0.17087528872102578,-1.19214904931507,0.2298065034938752,41.870323035646514,0.020631381709721924,0.5329479822643567,0.02058549931939851,-6.11753996872193,0.1566044012156257,-0.6860654360745975,0.27630512836125976,43.03789996155093,0.01611130848716445,0.7001894470530275,0.01609205825770522,0.1255836291199311,0.1016506195020279,-0.0025088419450929687,0.002200796783167846,AZ3_f3GHz_0dB_processed.csv
