I (A),H (T),dP/dH
0.8,59.4412,-0.05986
0.8,59.4412,-0.012165
0.8,59.4412,-0.082418
0.8,59.4412,0.000403
0.8,59.4412,-0.018288
0.798,59.312391999999996,-0.055026
0.798,59.312391999999996,-0.077262
0.798,59.312391999999996,-0.003142
0.798,59.312391999999996,-0.07984
0.796,59.183583999999996,0.003626
0.796,59.183583999999996,0.005882
0.796,59.183583999999996,0.019094
0.796,59.183583999999996,0.056799
0.794,59.054776,0.009426
0.794,59.054776,-0.001208
0.794,59.054776,0.010071
0.794,59.054776,-0.01571
0.792,58.925968,-0.003464
0.792,58.925968,0.001692
0.792,58.925968,-0.063405
0.792,58.925968,0.100304
0.79,58.79716,0.002659
0.79,58.79716,-0.037624
0.79,58.79716,0.055832
0.79,58.79716,-0.025056
0.788,58.668352,-0.048258
0.788,58.668352,-0.000241
0.788,58.668352,-0.006042
0.788,58.668352,0.002014
0.786,58.539544,-0.00862
0.786,58.539544,0.050031
0.786,58.539544,0.002337
0.786,58.539544,0.039719
0.784,58.410736,0.005559
0.784,58.410736,-0.001208
0.784,58.410736,-0.019255
0.784,58.410736,-0.095953
0.782,58.281928,0.019417
0.782,58.281928,-0.011198
0.782,58.281928,0.000725
0.782,58.281928,-0.000241
0.78,58.15312,0.03134
0.78,58.15312,-0.002175
0.78,58.15312,-0.029889
0.78,58.15312,-0.000241
0.778,58.024311999999995,-0.10691
0.778,58.024311999999995,-0.007009
0.778,58.024311999999995,-0.007331
0.778,58.024311999999995,-0.003464
0.776,57.895503999999995,-0.043102
0.776,57.895503999999995,-0.078873
0.776,57.895503999999995,-0.007009
0.776,57.895503999999995,-0.028278
0.774,57.766695999999996,0.03134
0.774,57.766695999999996,0.012005
0.774,57.766695999999996,0.049709
0.774,57.766695999999996,0.003948
0.772,57.637888,0.002014
0.772,57.637888,-0.01281
0.772,57.637888,-0.009587
0.772,57.637888,0.017805
0.77,57.50908,0.038108
0.77,57.50908,0.007171
0.77,57.50908,0.014905
0.77,57.50908,-0.01281
0.768,57.380272,-0.016354
0.768,57.380272,0.014905
0.768,57.380272,0.002014
0.768,57.380272,-0.008298
0.766,57.251464,-0.040524
0.766,57.251464,0.023928
0.766,57.251464,-0.009909
0.766,57.251464,0.025862
0.764,57.122656,0.011682
0.764,57.122656,-0.009909
0.764,57.122656,-0.016677
0.764,57.122656,-0.012165
0.762,56.993848,0.014905
0.762,56.993848,-0.115611
0.762,56.993848,0.006848
0.762,56.993848,-0.004753
0.76,56.86504,0.003948
0.76,56.86504,0.049709
0.76,56.86504,0.025862
0.76,56.86504,-0.000241
0.758,56.736231999999994,0.066467
0.758,56.736231999999994,-0.015388
0.758,56.736231999999994,0.005559
0.758,56.736231999999994,-0.00862
0.756,56.607423999999995,-0.012487
0.756,56.607423999999995,-0.003464
0.756,56.607423999999995,-0.05986
0.756,56.607423999999995,-0.00153
0.754,56.478615999999995,-0.003464
0.754,56.478615999999995,0.070012
0.754,56.478615999999995,-0.066627
0.754,56.478615999999995,-0.031501
0.752,56.349807999999996,0.02554
0.752,56.349807999999996,-0.013454
0.752,56.349807999999996,0.006204
0.752,56.349807999999996,0.027473
0.75,56.221,0.016838
0.75,56.221,0.027473
0.75,56.221,-0.016032
0.75,56.221,0.078713
0.748,56.092192,-0.000564
0.748,56.092192,0.056154
0.748,56.092192,-0.001853
0.748,56.092192,0.014583
0.746,55.963384,-0.054381
0.746,55.963384,0.102882
0.746,55.963384,-0.00572
0.746,55.963384,-0.016999
0.744,55.834576,-0.056315
0.744,55.834576,0.070334
0.744,55.834576,0.123829
0.744,55.834576,-0.007009
0.742,55.705768,-0.012165
0.742,55.705768,-0.021511
0.742,55.705768,0.053899
0.742,55.705768,-0.025378
0.74,55.57695999999999,-0.017966
0.74,55.57695999999999,-0.002175
0.74,55.57695999999999,0.0684
0.74,55.57695999999999,0.017483
0.738,55.44815199999999,0.009426
0.738,55.44815199999999,0.01845
0.738,55.44815199999999,0.008137
0.738,55.44815199999999,0.018128
0.736,55.319343999999994,0.035207
0.736,55.319343999999994,-0.034079
0.736,55.319343999999994,0.063566
0.736,55.319343999999994,-0.181353
0.734,55.190535999999994,0.010071
0.734,55.190535999999994,-0.011521
0.734,55.190535999999994,-0.016677
0.734,55.190535999999994,-0.010876
0.732,55.061727999999995,0.053254
0.732,55.061727999999995,0.030373
0.732,55.061727999999995,-0.048581
0.732,55.061727999999995,-0.010876
0.73,54.932919999999996,0.013616
0.73,54.932919999999996,0.005882
0.73,54.932919999999996,0.027151
0.73,54.932919999999996,0.028118
0.728,54.804111999999996,-0.008942
0.728,54.804111999999996,0.127052
0.728,54.804111999999996,0.076457
0.728,54.804111999999996,0.195049
0.726,54.675304,-0.011198
0.726,54.675304,-0.001853
0.726,54.675304,-0.145259
0.726,54.675304,0.02135
0.724,54.546496,0.020061
0.724,54.546496,0.018772
0.724,54.546496,0.024573
0.724,54.546496,-0.011198
0.722,54.417688,-0.073073
0.722,54.417688,0.01426
0.722,54.417688,-0.004753
0.722,54.417688,0.012971
0.72,54.28887999999999,0.009104
0.72,54.28887999999999,-0.002497
0.72,54.28887999999999,0.059055
0.72,54.28887999999999,-0.014099
0.718,54.16007199999999,-0.021511
0.718,54.16007199999999,-0.028278
0.718,54.16007199999999,-0.010876
0.718,54.16007199999999,0.038108
0.716,54.03126399999999,0.020383
0.716,54.03126399999999,0.020706
0.716,54.03126399999999,0.045842
0.716,54.03126399999999,-0.005075
0.714,53.902455999999994,0.023284
0.714,53.902455999999994,-0.005075
0.714,53.902455999999994,0.035852
0.714,53.902455999999994,-0.007653
0.712,53.773647999999994,-0.023122
0.712,53.773647999999994,-0.0286
0.712,53.773647999999994,0.051321
0.712,53.773647999999994,-0.041169
0.71,53.644839999999995,0.006848
0.71,53.644839999999995,0.015872
0.71,53.644839999999995,0.003303
0.71,53.644839999999995,-0.012165
0.708,53.516031999999996,-0.005075
0.708,53.516031999999996,-0.036012
0.708,53.516031999999996,0.035852
0.708,53.516031999999996,0.0684
0.706,53.387223999999996,-0.039235
0.706,53.387223999999996,0.01136
0.706,53.387223999999996,0.011038
0.706,53.387223999999996,0.013616
0.704,53.258416,-0.048258
0.704,53.258416,0.01136
0.704,53.258416,-0.043424
0.704,53.258416,0.014583
0.702,53.129608,0.032307
0.702,53.129608,-0.030534
0.702,53.129608,-0.112066
0.702,53.129608,-0.033112
0.7,53.00079999999999,-0.052126
0.7,53.00079999999999,-0.01571
0.7,53.00079999999999,0.015549
0.7,53.00079999999999,0.172491
0.698,52.87199199999999,0.003948
0.698,52.87199199999999,-0.007009
0.698,52.87199199999999,-0.002819
0.698,52.87199199999999,0.021672
0.696,52.74318399999999,-0.049547
0.696,52.74318399999999,-0.046969
0.696,52.74318399999999,-0.003464
0.696,52.74318399999999,-0.000241
0.694,52.61437599999999,0.006848
0.694,52.61437599999999,0.213096
0.694,52.61437599999999,-0.021511
0.694,52.61437599999999,0.062277
0.692,52.485567999999994,0.02554
0.692,52.485567999999994,0.009104
0.692,52.485567999999994,0.003626
0.692,52.485567999999994,0.114806
0.69,52.356759999999994,-0.044391
0.69,52.356759999999994,0.006848
0.69,52.356759999999994,-0.047292
0.69,52.356759999999994,0.027473
0.688,52.227951999999995,0.083224
0.688,52.227951999999995,0.019094
0.688,52.227951999999995,0.005559
0.688,52.227951999999995,-0.033112
0.686,52.099144,0.002014
0.686,52.099144,-0.01861
0.686,52.099144,0.268525
0.686,52.099144,-0.002819
0.684,51.970336,-0.184253
0.684,51.970336,-0.038913
0.684,51.970336,-0.01861
0.684,51.970336,-0.042135
0.682,51.841528,-0.010232
0.682,51.841528,-0.009587
0.682,51.841528,-0.033112
0.682,51.841528,-0.001853
0.68,51.71272,0.016516
0.68,51.71272,0.10256
0.68,51.71272,-0.037946
0.68,51.71272,-0.063082
0.678,51.583912,-0.007976
0.678,51.583912,-0.013454
0.678,51.583912,0.009749
0.678,51.583912,-0.014421
0.676,51.455104,0.010393
0.676,51.455104,0.127052
0.676,51.455104,0.00846
0.676,51.455104,0.062922
0.674,51.326296,0.00137
0.674,51.326296,-0.031179
0.674,51.326296,0.011682
0.674,51.326296,0.008137
0.672,51.197488,0.02135
0.672,51.197488,-0.086285
0.672,51.197488,-0.015388
0.672,51.197488,0.018772
0.67,51.06868,-0.176841
0.67,51.06868,0.015227
0.67,51.06868,0.01845
0.67,51.06868,0.01845
0.668,50.939872,0.032629
0.668,50.939872,0.013294
0.668,50.939872,0.011682
0.668,50.939872,0.012971
0.666,50.811064,-0.030212
0.666,50.811064,-0.020866
0.666,50.811064,0.005559
0.666,50.811064,0.011038
0.664,50.682256,-0.034401
0.664,50.682256,0.086125
0.664,50.682256,-0.158794
0.664,50.682256,-0.026022
0.662,50.553447999999996,0.002981
0.662,50.553447999999996,-0.012487
0.662,50.553447999999996,-0.016999
0.662,50.553447999999996,0.009104
0.66,50.42464,0.010071
0.66,50.42464,0.029729
0.66,50.42464,0.006526
0.66,50.42464,-0.043424
0.658,50.295832,0.046487
0.658,50.295832,-0.007976
0.658,50.295832,0.000725
0.658,50.295832,-0.020222
0.656,50.167024,0.028118
0.656,50.167024,0.03553
0.656,50.167024,0.002981
0.656,50.167024,0.017805
0.654,50.038216,-0.083707
0.654,50.038216,0.038752
0.654,50.038216,-0.029567
0.654,50.038216,0.00137
0.652,49.909408,0.021995
0.652,49.909408,-0.068561
0.652,49.909408,0.076135
0.652,49.909408,-0.028278
0.65,49.7806,0.006848
0.65,49.7806,-0.028923
0.65,49.7806,-0.034401
0.65,49.7806,-0.01861
0.648,49.651792,0.008137
0.648,49.651792,0.017483
0.648,49.651792,0.005237
0.648,49.651792,0.019094
0.646,49.522984,-0.003786
0.646,49.522984,0.005237
0.646,49.522984,0.002659
0.646,49.522984,0.00427
0.644,49.394175999999995,-0.005398
0.644,49.394175999999995,-0.012165
0.644,49.394175999999995,-0.010554
0.644,49.394175999999995,0.006526
0.642,49.265367999999995,0.016194
0.642,49.265367999999995,0.021028
0.642,49.265367999999995,0.022317
0.642,49.265367999999995,-0.00862
0.64,49.136559999999996,0.073557
0.64,49.136559999999996,0.03843
0.64,49.136559999999996,0.011038
0.64,49.136559999999996,0.010071
0.638,49.007751999999996,-0.073073
0.638,49.007751999999996,-0.047936
0.638,49.007751999999996,0.002659
0.638,49.007751999999996,0.009749
0.636,48.878944,0.010716
0.636,48.878944,-0.037946
0.636,48.878944,0.006204
0.636,48.878944,0.002659
0.634,48.750136,0.048098
0.634,48.750136,0.03134
0.634,48.750136,0.000725
0.634,48.750136,-0.055993
0.632,48.621328,0.021995
0.632,48.621328,0.033596
0.632,48.621328,0.020061
0.632,48.621328,0.074201
0.63,48.49252,0.060666
0.63,48.49252,0.029407
0.63,48.49252,0.023284
0.63,48.49252,0.017483
0.628,48.363712,0.013938
0.628,48.363712,-0.102721
0.628,48.363712,0.027151
0.628,48.363712,0.03553
0.626,48.234904,0.023606
0.626,48.234904,0.007493
0.626,48.234904,0.002337
0.626,48.234904,0.016516
0.624,48.106095999999994,0.041975
0.624,48.106095999999994,0.003303
0.624,48.106095999999994,-0.020222
0.624,48.106095999999994,0.015872
0.622,47.977287999999994,0.004593
0.622,47.977287999999994,0.018128
0.622,47.977287999999994,-0.035368
0.622,47.977287999999994,-0.027634
0.62,47.848479999999995,0.042297
0.62,47.848479999999995,0.002014
0.62,47.848479999999995,0.010393
0.62,47.848479999999995,0.021995
0.618,47.719671999999996,0.056799
0.618,47.719671999999996,0.060988
0.618,47.719671999999996,0.00137
0.618,47.719671999999996,-0.001208
0.616,47.590863999999996,-0.037946
0.616,47.590863999999996,0.016838
0.616,47.590863999999996,0.063566
0.616,47.590863999999996,0.042619
0.614,47.462056,-0.000241
0.614,47.462056,0.037786
0.614,47.462056,0.027473
0.614,47.462056,0.029407
0.612,47.333248,-0.064049
0.612,47.333248,0.026829
0.612,47.333248,-0.007976
0.612,47.333248,0.022961
0.61,47.20444,0.020706
0.61,47.20444,0.277871
0.61,47.20444,0.024573
0.61,47.20444,0.051321
