2.900000	,	-0.004431	
	2.900000	,	0.084836	
	2.900000	,	-0.009909	
	2.900000	,	0.010071	
	2.900000	,	0.029729	
	2.898000	,	0.026184	
	2.898000	,	0.008460	
	2.898000	,	0.023606	
	2.898000	,	0.025217	
	2.896000	,	0.018128	
	2.896000	,	0.030373	
	2.896000	,	0.068400	
	2.896000	,	0.038108	
	2.894000	,	0.002981	
	2.894000	,	0.062277	
	2.894000	,	0.038430	
	2.894000	,	0.026184	
	2.892000	,	0.033918	

