I (A),H (T),dP/dH
2.2,149.60680000000002,-0.020866
2.2,149.60680000000002,-0.000886
2.2,149.60680000000002,-0.021511
2.198,149.477992,-0.032468
2.198,149.477992,-0.021511
2.196,149.349184,0.067434
2.196,149.349184,-0.018933
2.194,149.220376,-0.020866
2.194,149.220376,-0.057926
2.192,149.091568,-0.010232
2.192,149.091568,-0.014743
2.19,148.96276,-0.022477
2.19,148.96276,-0.019577
2.188,148.833952,-0.019255
2.188,148.833952,-0.013454
2.186,148.705144,-0.065016
2.186,148.705144,-0.019255
2.184,148.576336,-0.024411
2.184,148.576336,0.004915
2.182,148.447528,-0.017966
2.182,148.447528,-0.017644
2.18,148.31872,-0.021511
2.18,148.31872,-0.005398
2.178,148.189912,-0.016999
2.178,148.189912,0.002337
2.176,148.061104,-0.017321
2.176,148.061104,-0.021511
2.174,147.932296,-0.020222
2.174,147.932296,-0.042135
2.172,147.80348800000002,-0.017321
2.172,147.80348800000002,-0.038268
2.17,147.67468,0.013616
2.17,147.67468,-0.024089
2.168,147.545872,-0.024089
2.168,147.545872,-0.049547
2.166,147.41706399999998,-0.010554
2.166,147.41706399999998,-0.025056
2.164,147.28825600000002,-0.020866
2.164,147.28825600000002,-0.038591
2.162,147.159448,-0.020866
2.162,147.159448,-0.034079
2.16,147.03064,-0.011198
2.16,147.03064,-0.016032
2.158,146.90183199999998,-0.026345
2.158,146.90183199999998,-0.027634
2.156,146.77302400000002,-0.013776
2.156,146.77302400000002,-0.022477
2.154,146.644216,-0.036012
2.154,146.644216,-0.000241
2.152,146.515408,-0.017644
2.152,146.515408,-0.053415
2.15,146.3866,-0.03569
2.15,146.3866,-0.03279
2.148,146.257792,-0.013132
2.148,146.257792,-0.01861
2.146,146.128984,-0.016354
2.146,146.128984,-0.01861
2.144,146.000176,0.037141
2.144,146.000176,-0.021833
2.142,145.871368,-0.042135
2.142,145.871368,0.014583
2.14,145.74256,-0.007331
2.14,145.74256,-0.022477
2.138,145.613752,0.011038
2.138,145.613752,-0.019255
2.136,145.484944,-0.018933
2.136,145.484944,-0.004109
2.134,145.356136,-0.01281
2.134,145.356136,-0.01571
2.132,145.227328,-0.021188
2.132,145.227328,-0.041491
2.13,145.09851999999998,-0.025378
2.13,145.09851999999998,-0.021511
2.128,144.96971200000002,-0.053092
2.128,144.96971200000002,-0.019255
2.126,144.840904,-0.017966
2.126,144.840904,0.008137
2.124,144.712096,-0.026345
2.124,144.712096,-0.021188
2.122,144.58328799999998,0.010716
2.122,144.58328799999998,-0.020866
2.12,144.45448000000002,-0.0228
2.12,144.45448000000002,-0.020544
2.118,144.325672,0.012971
2.118,144.325672,-0.024411
2.116,144.196864,-0.021833
2.116,144.196864,-0.031823
2.114,144.06805599999998,0.005882
2.114,144.06805599999998,-0.0286
2.112,143.939248,-0.052126
2.112,143.939248,-0.019899
2.11,143.81044,-0.017966
2.11,143.81044,0.045198
2.108,143.681632,-0.01861
2.108,143.681632,-0.025056
2.106,143.552824,0.041653
2.106,143.552824,-0.033434
2.104,143.424016,-0.021188
2.104,143.424016,-0.010554
2.102,143.295208,-0.01281
2.102,143.295208,-0.024733
2.1,143.1664,-0.0257
2.1,143.1664,-0.04568
2.098,143.037592,-0.017966
2.098,143.037592,-0.01861
2.096,142.908784,-0.003786
2.096,142.908784,-0.014743
2.094,142.77997599999998,-0.018288
2.094,142.77997599999998,-0.019255
2.092,142.651168,-0.0286
2.092,142.651168,-0.025378
2.09,142.52236,-0.024411
2.09,142.52236,-0.018933
2.088,142.393552,-0.016354
2.088,142.393552,-0.017321
2.086,142.26474399999998,-0.006042
2.086,142.26474399999998,-0.029567
2.084,142.13593600000002,-0.019899
2.084,142.13593600000002,-0.063082
2.082,142.007128,-0.037624
2.082,142.007128,-0.01571
2.08,141.87832,-0.044714
2.08,141.87832,-0.027956
2.078,141.74951199999998,-0.024089
2.078,141.74951199999998,-0.01861
2.076,141.620704,-0.005075
2.076,141.620704,-0.028278
2.074,141.491896,-0.043424
2.074,141.491896,-0.080485
2.072,141.363088,-0.021511
2.072,141.363088,-0.010554
2.07,141.23427999999998,0.051321
2.07,141.23427999999998,-0.017966
2.068,141.105472,-0.015065
2.068,141.105472,-0.025378
2.066,140.976664,-0.029567
2.066,140.976664,-0.052126
2.064,140.847856,-0.029245
2.064,140.847856,-0.030534
2.062,140.719048,-0.04568
2.062,140.719048,-0.021188
2.06,140.59024,0.012649
2.06,140.59024,-0.024089
2.058,140.461432,-0.020544
2.058,140.461432,-0.015388
2.056,140.332624,-0.035046
2.056,140.332624,-0.023122
2.054,140.203816,-0.006364
2.054,140.203816,-0.020222
2.052,140.075008,-0.020544
2.052,140.075008,-0.019899
2.05,139.94619999999998,0.004915
2.05,139.94619999999998,-0.030856
2.048,139.817392,-0.021833
2.048,139.817392,-0.035368
2.046,139.688584,-0.012165
2.046,139.688584,-0.030534
2.044,139.559776,-0.008942
2.044,139.559776,-0.036012
2.042,139.43096799999998,-0.027311
2.042,139.43096799999998,-0.021188
2.04,139.30216000000001,-0.009587
2.04,139.30216000000001,-0.009265
2.038,139.173352,-0.01281
2.038,139.173352,-0.007653
2.036,139.044544,-0.007009
2.036,139.044544,-0.015388
2.034,138.91573599999998,-0.044391
2.034,138.91573599999998,-0.019577
2.032,138.786928,-0.019255
2.032,138.786928,-0.073717
2.03,138.65812,-0.012487
2.03,138.65812,-0.018288
2.028,138.529312,-0.0228
2.028,138.529312,0.056477
2.026,138.40050399999998,-0.021188
2.026,138.40050399999998,-0.019577
2.024,138.271696,-0.060504
2.024,138.271696,-0.024411
2.022,138.142888,-0.020866
2.022,138.142888,-0.002819
2.02,138.01408,-0.0286
2.02,138.01408,-0.018933
2.018,137.885272,-0.023767
2.018,137.885272,-0.027634
2.016,137.756464,-0.013776
2.016,137.756464,-0.025378
2.014,137.62765599999997,-0.03569
2.014,137.62765599999997,-0.01861
2.012,137.498848,-0.029889
2.012,137.498848,-0.024733
2.01,137.37004,-0.044069
2.01,137.37004,-0.021188
2.008,137.241232,8.1e-05
2.008,137.241232,-0.011198
2.006,137.11242399999998,-0.021511
2.006,137.11242399999998,-0.030212
2.004,136.983616,-0.015388
2.004,136.983616,-0.012165
2.002,136.854808,-0.060182
2.002,136.854808,-0.00572
2.0,136.726,-0.036012
2.0,136.726,-0.016354
1.998,136.597192,-0.013776
1.998,136.597192,-0.023444
1.996,136.468384,-0.022155
1.996,136.468384,-0.036335
1.994,136.339576,-0.034079
1.994,136.339576,-0.007976
1.992,136.210768,-0.060182
1.992,136.210768,-0.021833
1.99,136.08196,-0.019255
1.99,136.08196,-0.006364
1.988,135.953152,-0.017966
1.988,135.953152,-0.014743
1.986,135.824344,-0.022155
1.986,135.824344,-0.026345
1.984,135.695536,-0.0286
1.984,135.695536,-0.020866
1.982,135.56672799999998,0.034563
1.982,135.56672799999998,-0.027956
1.98,135.43792,-0.025378
1.98,135.43792,0.010716
1.978,135.309112,-0.01861
1.978,135.309112,-0.017966
1.976,135.18030399999998,-0.015388
1.976,135.18030399999998,-0.028923
1.974,135.051496,-0.034079
1.974,135.051496,-0.011521
1.972,134.922688,-0.106266
1.972,134.922688,-0.0257
1.97,134.79388,-0.024411
1.97,134.79388,0.02135
1.968,134.66507199999998,-0.022477
1.968,134.66507199999998,-0.01861
1.966,134.536264,-0.073073
1.966,134.536264,-0.014743
1.964,134.407456,-0.024733
1.964,134.407456,-0.018288
1.962,134.278648,-0.017321
1.962,134.278648,-0.028923
1.96,134.14983999999998,-0.017644
1.96,134.14983999999998,-0.070172
1.958,134.021032,-0.024733
1.958,134.021032,-0.017321
1.956,133.892224,-0.05567
1.956,133.892224,-0.039235
1.954,133.76341599999998,-0.025378
1.954,133.76341599999998,-0.031501
1.952,133.634608,-0.020544
1.952,133.634608,-0.057282
1.95,133.5058,-0.0228
1.95,133.5058,-0.018288
1.948,133.376992,-0.038268
1.948,133.376992,0.004593
1.946,133.24818399999998,-0.055026
1.946,133.24818399999998,-0.012165
1.944,133.119376,-0.011521
1.944,133.119376,0.013938
1.942,132.990568,-0.015388
1.942,132.990568,-0.024733
1.94,132.86175999999998,-0.037946
1.94,132.86175999999998,-0.028278
1.938,132.73295199999998,0.004915
1.938,132.73295199999998,-0.012165
1.936,132.604144,-0.043424
1.936,132.604144,-0.029889
1.934,132.475336,-0.016354
1.934,132.475336,-0.011521
1.932,132.34652799999998,-0.018288
1.932,132.34652799999998,-0.019255
1.93,132.21771999999999,-0.017644
1.93,132.21771999999999,0.022961
1.928,132.088912,-0.0257
1.928,132.088912,-0.030534
1.926,131.960104,-0.034723
1.926,131.960104,-0.016677
1.924,131.83129599999998,-0.018933
1.924,131.83129599999998,-0.030534
1.922,131.702488,-0.03988
1.922,131.702488,-0.018288
1.92,131.57368,-0.07984
1.92,131.57368,-0.025378
1.918,131.44487199999998,-0.046003
1.918,131.44487199999998,-0.020544
1.916,131.31606399999998,-0.036335
1.916,131.31606399999998,-0.017321
1.914,131.187256,0.003948
1.914,131.187256,-0.023122
1.912,131.058448,-0.013776
1.912,131.058448,-0.020866
1.91,130.92963999999998,-0.034723
1.91,130.92963999999998,-0.016354
1.908,130.80083199999999,-0.028923
1.908,130.80083199999999,-0.010876
1.906,130.672024,-0.036012
1.906,130.672024,-0.010876
1.904,130.543216,-0.003464
1.904,130.543216,-0.008942
1.902,130.41440799999998,-0.016032
1.902,130.41440799999998,-0.019577
1.9,130.2856,-0.020866
1.9,130.2856,-0.034401
1.898,130.156792,-0.016032
1.898,130.156792,-0.012165
1.896,130.02798399999998,-0.018288
1.896,130.02798399999998,-0.016354
1.894,129.89917599999998,-0.025378
1.894,129.89917599999998,-0.022155
1.892,129.770368,-0.013132
1.892,129.770368,-0.010876
1.89,129.64156,-0.016677
1.89,129.64156,-0.010876
1.888,129.51275199999998,-0.016354
1.888,129.51275199999998,-0.064372
1.886,129.38394399999999,-0.014099
1.886,129.38394399999999,-0.017966
1.884,129.255136,0.045842
1.884,129.255136,-0.006687
1.882,129.12632799999997,-0.009909
1.882,129.12632799999997,-0.019577
1.88,128.99751999999998,0.046164
1.88,128.99751999999998,-0.006687
1.878,128.868712,-0.010554
1.878,128.868712,-0.004753
1.876,128.739904,-0.007331
1.876,128.739904,0.001048
1.874,128.611096,0.021028
1.874,128.611096,0.001048
1.872,128.482288,-0.011198
1.872,128.482288,0.01845
1.87,128.35348,-0.002497
1.87,128.35348,0.009426
1.868,128.224672,0.007815
1.868,128.224672,0.027795
1.866,128.095864,0.002337
1.866,128.095864,-0.00862
1.864,127.967056,0.089992
1.864,127.967056,-0.002497
1.862,127.83824800000001,-0.000564
1.862,127.83824800000001,-0.055993
1.86,127.70944,-0.002819
1.86,127.70944,0.005559
1.858,127.58063200000001,0.022317
1.858,127.58063200000001,0.022639
1.856,127.451824,0.034885
1.856,127.451824,0.041975
1.854,127.32301600000001,0.103849
1.854,127.32301600000001,0.089347
1.852,127.194208,0.117384
1.852,127.194208,0.177647
1.85,127.06540000000001,0.223086
1.85,127.06540000000001,0.264658
1.848,126.936592,0.321699
1.848,126.936592,0.324921
1.846,126.807784,0.362948
1.846,126.807784,0.362304
1.844,126.678976,0.344901
1.844,126.678976,0.308808
1.842,126.550168,0.295918
1.842,126.550168,0.255313
1.84,126.42136,0.261113
1.84,126.42136,0.285927
1.838,126.292552,0.305585
1.838,126.292552,0.355536
1.836,126.16374400000001,0.434813
1.836,126.16374400000001,0.523113
1.834,126.034936,0.622048
1.834,126.034936,0.745152
1.832,125.90612800000001,0.948178
1.832,125.90612800000001,1.232738
1.83,125.77732,1.704534
1.83,125.77732,2.496988
1.828,125.64851200000001,3.482811
1.828,125.64851200000001,4.745157
1.826,125.519704,6.03943
1.826,125.519704,7.30859
1.824,125.390896,8.206171
1.824,125.390896,8.600338
1.822,125.262088,7.957683
1.822,125.262088,6.268573
1.82,125.13328,3.9182
1.82,125.13328,1.123168
1.818,125.004472,-1.72917
1.818,125.004472,-4.298863
1.816,124.875664,-6.379373
1.816,124.875664,-7.715472
1.814,124.74685600000001,-7.976828
1.814,124.74685600000001,-7.537582
1.812,124.618048,-6.719681
1.812,124.618048,-5.68619
1.81,124.48924000000001,-4.555382
1.81,124.48924000000001,-3.529631
1.808,124.360432,-2.627306
1.808,124.360432,-1.928004
1.806,124.231624,-1.439136
1.806,124.231624,-1.039211
1.804,124.102816,-0.754011
1.804,124.102816,-0.522627
1.802,123.974008,-0.403391
1.802,123.974008,-0.30639
1.8,123.8452,-0.238715
1.8,123.8452,-0.221635
1.798,123.716392,-0.152349
1.798,123.716392,-0.132046
1.796,123.587584,-0.156216
1.796,123.587584,-0.087574
1.794,123.458776,-0.083707
1.794,123.458776,-0.07275
1.792,123.32996800000001,-0.137847
1.792,123.32996800000001,-0.061793
1.79,123.20116,-0.053092
1.79,123.20116,-0.017321
1.788,123.072352,-0.065338
1.788,123.072352,-0.04568
1.786,122.943544,-0.04278
1.786,122.943544,-0.040846
1.784,122.814736,0.028118
1.784,122.814736,-0.026667
1.782,122.685928,-0.029889
1.782,122.685928,-0.028923
1.78,122.55712,-0.033112
1.78,122.55712,-0.035046
1.778,122.428312,-0.049547
1.778,122.428312,-0.036979
1.776,122.299504,0.044231
1.776,122.299504,-0.021833
1.774,122.170696,-0.020222
1.774,122.170696,-0.033757
1.772,122.041888,-0.054704
1.772,122.041888,-0.0257
1.77,121.91308000000001,-0.0286
1.77,121.91308000000001,-0.023444
1.768,121.784272,-0.029889
1.768,121.784272,-0.036979
1.766,121.655464,-0.007653
1.766,121.655464,-0.015065
1.764,121.526656,-0.018288
1.764,121.526656,0.011038
1.762,121.397848,-0.020866
1.762,121.397848,-0.0257
1.76,121.26904,-0.006042
1.76,121.26904,-0.036657
1.758,121.140232,-0.036657
1.758,121.140232,-0.022155
1.756,121.011424,-0.001853
1.756,121.011424,-0.018288
1.754,120.882616,-0.03569
1.754,120.882616,-0.047614
1.752,120.753808,-0.023444
1.752,120.753808,-0.017644
1.75,120.625,-0.06695
1.75,120.625,-0.015065
1.748,120.496192,-0.028923
1.748,120.496192,0.003303
1.746,120.367384,-0.009909
1.746,120.367384,0.001692
1.744,120.238576,-0.042135
1.744,120.238576,-0.024089
1.742,120.109768,-0.027634
1.742,120.109768,-0.030212
1.74,119.98096,0.017483
1.74,119.98096,-0.009909
1.738,119.852152,-0.043747
1.738,119.852152,-0.042458
1.736,119.723344,-0.019255
1.736,119.723344,-0.00153
1.734,119.594536,0.043264
1.734,119.594536,-0.018288
1.732,119.465728,-0.018288
1.732,119.465728,-0.016677
1.73,119.33691999999999,-0.015388
1.73,119.33691999999999,-0.013132
1.728,119.208112,-0.011198
1.728,119.208112,0.01426
1.726,119.079304,-0.019255
1.726,119.079304,-0.024411
1.724,118.950496,-0.115611
1.724,118.950496,-0.003464
1.722,118.821688,-0.025056
1.722,118.821688,-0.019577
1.72,118.69288,-0.016677
1.72,118.69288,-0.052126
1.718,118.564072,0.052932
1.718,118.564072,-0.002175
1.716,118.435264,-0.017321
1.716,118.435264,0.020061
1.714,118.306456,-0.023122
1.714,118.306456,-0.00572
1.712,118.177648,-0.029889
1.712,118.177648,0.002337
1.71,118.04884,-0.018933
1.71,118.04884,-0.027311
1.708,117.92003199999999,-0.020866
1.708,117.92003199999999,-0.015388
1.706,117.791224,-0.020866
1.706,117.791224,0.004593
1.704,117.662416,-0.017966
1.704,117.662416,-0.026022
1.702,117.533608,-0.01861
1.702,117.533608,-0.020544
1.7,117.4048,-0.021511
1.7,117.4048,0.01136
1.698,117.275992,-0.0257
1.698,117.275992,-0.021833
1.696,117.147184,-0.038913
1.696,117.147184,-0.019255
1.694,117.018376,-0.022477
1.694,117.018376,-0.010876
1.692,116.889568,-0.01281
1.692,116.889568,-0.013776
1.69,116.76075999999999,-0.041813
1.69,116.76075999999999,-0.027956
1.688,116.631952,-0.016354
1.688,116.631952,-0.01571
1.686,116.50314399999999,0.012649
1.686,116.50314399999999,-0.028278
1.684,116.374336,-0.014099
1.684,116.374336,-0.034079
1.682,116.245528,-0.043747
1.682,116.245528,-0.022155
1.68,116.11672,0.03843
1.68,116.11672,-0.015388
1.678,115.987912,-0.016999
1.678,115.987912,-0.021188
1.676,115.859104,-0.067594
1.676,115.859104,-0.047614
1.674,115.730296,-0.017966
1.674,115.730296,-0.036335
1.672,115.60148799999999,-0.006042
1.672,115.60148799999999,-0.021188
1.67,115.47268,-0.009909
1.67,115.47268,-0.025378
1.668,115.34387199999999,-0.027956
1.668,115.34387199999999,-0.021188
1.666,115.215064,-0.032145
1.666,115.215064,-0.010876
1.664,115.08625599999999,-0.020222
1.664,115.08625599999999,0.083869
1.662,114.957448,-0.013132
1.662,114.957448,-0.011198
1.66,114.82864,0.017161
1.66,114.82864,-0.019899
1.658,114.699832,-0.036979
1.658,114.699832,-0.007009
1.656,114.571024,-0.035368
1.656,114.571024,-0.010554
1.654,114.442216,-0.048581
1.654,114.442216,-0.022477
1.652,114.313408,-0.017321
1.652,114.313408,-0.019577
1.65,114.18459999999999,-0.03279
1.65,114.18459999999999,-0.008298
1.648,114.055792,-0.024411
1.648,114.055792,-0.013132
1.646,113.92698399999999,-0.040202
1.646,113.92698399999999,-0.017644
1.644,113.798176,0.030373
1.644,113.798176,-0.018933
1.642,113.66936799999999,-0.023444
1.642,113.66936799999999,-0.022477
1.64,113.54056,0.016838
1.64,113.54056,-0.025056
1.638,113.41175199999999,-0.022477
1.638,113.41175199999999,-0.068239
1.636,113.282944,-0.016999
1.636,113.282944,-0.032145
1.634,113.154136,-0.031823
1.634,113.154136,-0.009587
1.632,113.02532799999999,-0.0286
1.632,113.02532799999999,-0.0228
1.63,112.89652,-0.05277
1.63,112.89652,-0.019899
1.628,112.76771199999999,-0.022477
1.628,112.76771199999999,0.024895
1.626,112.638904,-0.034079
1.626,112.638904,-0.019255
1.624,112.510096,-0.0257
1.624,112.510096,-0.013132
1.622,112.38128800000001,-0.010232
1.622,112.38128800000001,0.034241
1.62,112.25248,-0.026022
1.62,112.25248,-0.017644
1.618,112.12367200000001,-0.021188
1.618,112.12367200000001,-0.016677
1.616,111.994864,-0.017966
1.616,111.994864,-0.016677
1.614,111.866056,0.012971
1.614,111.866056,-0.026989
1.612,111.73724800000001,-0.027311
1.612,111.73724800000001,-0.008942
1.61,111.60844,-0.023767
1.61,111.60844,-0.022155
1.608,111.47963200000001,-0.033434
1.608,111.47963200000001,-0.029889
1.606,111.350824,-0.01861
1.606,111.350824,-0.016354
1.604,111.22201600000001,-0.016032
1.604,111.22201600000001,-0.011521
1.602,111.093208,-0.021833
1.602,111.093208,-0.066305
1.6,110.96440000000001,-0.020866
1.6,110.96440000000001,-0.027956
1.598,110.835592,-0.005075
1.598,110.835592,-0.004109
1.596,110.706784,-0.017966
1.596,110.706784,-0.077584
1.594,110.577976,-0.023122
1.594,110.577976,-0.0228
1.592,110.449168,-0.021188
1.592,110.449168,-0.073395
1.59,110.32036000000001,-0.026667
1.59,110.32036000000001,-0.023122
1.588,110.191552,-0.04278
1.588,110.191552,-0.006364
1.586,110.06274400000001,-0.013776
1.586,110.06274400000001,-0.019255
1.584,109.933936,-0.007976
1.584,109.933936,-0.015388
1.582,109.80512800000001,-0.035368
1.582,109.80512800000001,-0.019577
1.58,109.67632,-0.0228
1.58,109.67632,-0.023444
1.578,109.54751200000001,-0.021833
1.578,109.54751200000001,-0.061793
1.576,109.418704,-0.023444
1.576,109.418704,-0.014099
1.574,109.289896,-0.037946
1.574,109.289896,-0.024733
1.572,109.161088,-0.036335
1.572,109.161088,-0.022477
1.57,109.03228,-0.020544
1.57,109.03228,-0.053415
1.568,108.90347200000001,-0.013132
1.568,108.90347200000001,-0.021188
1.566,108.774664,-0.020544
1.566,108.774664,0.026184
1.564,108.64585600000001,-0.018288
1.564,108.64585600000001,-0.024733
1.562,108.517048,0.04552
1.562,108.517048,-0.020866
1.56,108.38824000000001,-0.068239
1.56,108.38824000000001,-0.032145
1.558,108.259432,-0.029245
1.558,108.259432,-0.015388
1.556,108.130624,-0.054381
1.556,108.130624,-0.016032
1.554,108.001816,-0.013776
1.554,108.001816,-0.037624
1.552,107.873008,-0.005075
1.552,107.873008,-0.012165
1.55,107.7442,-0.021511
1.55,107.7442,-0.008298
1.548,107.615392,-0.025378
1.548,107.615392,-0.030212
1.546,107.48658400000001,0.039397
1.546,107.48658400000001,0.003303
1.544,107.357776,-0.024089
1.544,107.357776,0.004593
1.542,107.22896800000001,-0.012165
1.542,107.22896800000001,-0.018933
1.54,107.10016,-0.018933
1.54,107.10016,-0.010876
1.538,106.971352,-0.010554
1.538,106.971352,-0.021833
1.536,106.842544,-0.016677
1.536,106.842544,-0.002497
1.534,106.713736,-0.01281
1.534,106.713736,-0.021833
1.532,106.584928,-0.015388
1.532,106.584928,-0.024089
1.53,106.45612,-0.034079
1.53,106.45612,-0.004431
1.528,106.327312,-0.019899
1.528,106.327312,-0.019577
1.526,106.198504,-0.038913
1.526,106.198504,-0.03988
1.524,106.06969600000001,-0.020866
1.524,106.06969600000001,-0.034079
1.522,105.940888,-0.015065
1.522,105.940888,-0.019577
1.52,105.81208000000001,-0.0228
1.52,105.81208000000001,0.017483
1.518,105.683272,-0.017644
1.518,105.683272,-0.021833
1.516,105.554464,0.006848
1.516,105.554464,-0.0257
1.514,105.425656,-0.022155
1.514,105.425656,0.021028
1.512,105.296848,-0.016032
1.512,105.296848,-0.018933
1.51,105.16804,0.024573
1.51,105.16804,-0.027634
1.508,105.039232,-0.013776
1.508,105.039232,0.039397
1.506,104.910424,0.006848
1.506,104.910424,-0.007009
1.504,104.781616,-0.046969
1.504,104.781616,-0.007976
1.502,104.65280800000001,-0.008942
1.502,104.65280800000001,-0.022477
1.5,104.524,0.000403
1.5,104.524,-0.028278
1.498,104.395192,-0.031823
1.498,104.395192,-0.026667
1.496,104.266384,-0.021833
1.496,104.266384,-0.0257
1.494,104.137576,-0.025378
1.494,104.137576,-0.016999
1.492,104.008768,-0.016677
1.492,104.008768,-0.025056
1.49,103.87996,-0.007653
1.49,103.87996,-0.029245
1.488,103.751152,-0.023122
1.488,103.751152,-0.004753
1.486,103.622344,-0.00862
1.486,103.622344,-0.0257
1.484,103.493536,-0.017321
1.484,103.493536,-0.019255
1.482,103.364728,-0.016354
1.482,103.364728,-0.050514
1.48,103.23592,-0.036012
1.48,103.23592,-0.0228
1.478,103.107112,-0.024733
1.478,103.107112,0.015227
1.476,102.978304,-0.024411
1.476,102.978304,-0.025056
1.474,102.849496,-0.009587
1.474,102.849496,-0.019255
1.472,102.720688,-0.012165
1.472,102.720688,-0.021511
1.47,102.59188,-0.0257
1.47,102.59188,-0.01571
1.468,102.463072,-0.014743
1.468,102.463072,-0.046969
1.466,102.334264,-0.029245
1.466,102.334264,-0.025056
1.464,102.205456,-0.029567
1.464,102.205456,-0.03569
1.462,102.076648,-0.019255
1.462,102.076648,-0.020222
1.46,101.94784,-0.029245
1.46,101.94784,-0.020222
1.458,101.81903199999999,-0.068561
1.458,101.81903199999999,-0.01281
1.456,101.690224,-0.020222
1.456,101.690224,0.021672
1.454,101.561416,-0.030534
1.454,101.561416,-0.018933
1.452,101.432608,-0.021833
1.452,101.432608,0.002014
1.45,101.3038,-0.017966
1.45,101.3038,-0.018933
1.448,101.174992,-0.012165
1.448,101.174992,-0.012487
1.446,101.046184,-0.020222
1.446,101.046184,-0.017321
1.444,100.917376,0.011038
1.444,100.917376,-0.011521
1.442,100.788568,-0.017321
1.442,100.788568,-0.080807
1.44,100.65975999999999,-0.021833
1.44,100.65975999999999,-0.020544
1.438,100.530952,-0.005075
1.438,100.530952,-0.027956
1.436,100.40214399999999,-0.030856
1.436,100.40214399999999,-0.011521
1.434,100.273336,0.033596
1.434,100.273336,-0.016999
1.432,100.144528,-0.013454
1.432,100.144528,-0.030856
1.43,100.01572,-0.017966
1.43,100.01572,-0.001208
1.428,99.886912,-0.080162
1.428,99.886912,-0.013776
1.426,99.758104,-0.017644
1.426,99.758104,-0.01861
1.424,99.629296,-0.024089
1.424,99.629296,-0.019577
1.422,99.50048799999999,-0.041491
1.422,99.50048799999999,-0.016032
1.42,99.37168,-0.053415
1.42,99.37168,-0.019899
1.418,99.24287199999999,0.022317
1.418,99.24287199999999,-0.015388
1.416,99.114064,-0.0228
1.416,99.114064,-0.034079
1.414,98.98525599999999,-0.028278
1.414,98.98525599999999,-0.027311
1.412,98.856448,0.007171
1.412,98.856448,0.008137
1.41,98.72764,-0.017966
1.41,98.72764,-0.036979
1.408,98.598832,-0.022155
1.408,98.598832,8.1e-05
1.406,98.470024,-0.016677
1.406,98.470024,0.011682
1.404,98.341216,-0.021511
1.404,98.341216,-0.017966
1.402,98.212408,-0.034401
1.402,98.212408,-0.0257
1.4,98.08359999999999,-0.016677
