sample,f,db,index,model,r2,success,redchi,A1,A1_err,B1,B1_err,H01,H01_err,dH1,dH1_err,A2,A2_err,B2,B2_err,H02,H02_err,dH2,dH2_err,C,C_err,D,D_err,description
Sample,,0,,double_lorentzain,0.9971688948714525,True,0.001610218642034611,-1.9432491577975537,0.10281794747277258,-2.271634673470375,0.07173382676026495,156.0330384137201,0.007378364754487894,0.5444844821126514,0.007369628503585312,-0.14388794916601033,0.10300394072532493,2.117909042797202,0.07141790170923269,156.52155279979527,0.0077741416516838675,0.44993553004527553,0.00779319478873535,-0.03143674588007072,0.01937697273150702,7.877824425970702e-05,0.00013463229132609062,AZ1_7GHz_0dBm_processed.csv
