sample,f,db,index,model,r2,success,redchi,A1,A1_err,B1,B1_err,H01,H01_err,dH1,dH1_err,A2,A2_err,B2,B2_err,H02,H02_err,dH2,dH2_err,C,C_err,D,D_err,description
Sample,,0,,double_lorentzain,0.23123958634531028,True,0.00025789650418604586,-0.0018345179053996115,0.006093315559518749,0.007452400561561377,0.0035421402024786667,314.83893757967314,0.09951515798659019,0.18819819334599586,0.07617370152199478,-0.0007385632478734807,0.005517612215772299,0.005008688217384041,0.004015031568245809,307.74021898008846,0.10563299080536229,0.11691862231774441,0.11062995031879481,-0.52227316425657,0.13382018688948438,0.0016251229608045998,0.000430672115555478,AZ1_13GHz_0dBm_to be repeated_processed.csv
