I (A),H (T),dP/dH
5.3,349.25919999999996,-0.020866
5.3,349.25919999999996,-0.020222
5.3,349.25919999999996,-0.03569
5.298,349.130392,-0.018288
5.298,349.130392,-0.010876
5.296,349.001584,-0.020866
5.296,349.001584,-0.064694
5.294,348.872776,-0.020222
5.294,348.872776,0.002981
5.292,348.743968,-0.015388
5.292,348.743968,-0.024089
5.29,348.61516,-0.023444
5.29,348.61516,-0.064049
5.288,348.486352,-0.028923
5.288,348.486352,-0.01861
5.286,348.35754399999996,-0.042135
5.286,348.35754399999996,-0.029245
5.284,348.22873599999997,-0.018933
5.284,348.22873599999997,-0.009587
5.282,348.099928,-0.027311
5.282,348.099928,-0.021511
5.28,347.97112,-0.022477
5.28,347.97112,-0.004109
5.278,347.84231199999994,-0.017966
5.278,347.84231199999994,-0.014743
5.276,347.713504,0.007493
5.276,347.713504,-0.018933
5.274,347.584696,-0.019577
5.274,347.584696,0.039397
5.272,347.455888,-0.020222
5.272,347.455888,-0.024089
5.27,347.32707999999997,-0.007331
5.27,347.32707999999997,-0.026989
5.268,347.198272,-0.0228
5.268,347.198272,-0.011843
5.266,347.069464,-0.063082
5.266,347.069464,-0.031179
5.264,346.940656,-0.018933
5.264,346.940656,-0.046003
5.262,346.81184799999994,-0.015388
5.262,346.81184799999994,-0.018933
5.26,346.68303999999995,0.012005
5.26,346.68303999999995,-0.0228
5.258,346.554232,-0.011843
5.258,346.554232,-0.030212
5.256,346.425424,0.009426
5.256,346.425424,-0.017321
5.254,346.296616,-0.023122
5.254,346.296616,0.02844
5.252,346.167808,-0.001208
5.252,346.167808,-0.026989
5.25,346.039,-0.033434
5.25,346.039,-0.004109
5.248,345.910192,-0.019577
5.248,345.910192,0.005237
5.246,345.781384,-0.030212
5.246,345.781384,-0.019577
5.244,345.65257599999995,-0.009265
5.244,345.65257599999995,0.009104
5.242,345.52376799999996,-0.020866
5.242,345.52376799999996,-0.017644
5.24,345.39496,0.026184
5.24,345.39496,-0.026022
5.238,345.26615200000003,-0.029245
5.238,345.26615200000003,-0.007653
5.236,345.137344,-0.01571
5.236,345.137344,-0.023122
5.234,345.008536,-0.057282
5.234,345.008536,-0.008942
5.232,344.879728,-0.020544
5.232,344.879728,-0.016677
5.23,344.75092,-0.027956
5.23,344.75092,-0.011198
5.228,344.62211199999996,-0.016999
5.228,344.62211199999996,-0.000241
5.226,344.49330399999997,-0.013454
5.226,344.49330399999997,-0.036657
5.224,344.364496,-0.040202
5.224,344.364496,-0.025378
5.222,344.23568800000004,-0.016032
5.222,344.23568800000004,0.052287
5.22,344.10688,-0.013132
5.22,344.10688,-0.016999
5.218,343.978072,-0.033112
5.218,343.978072,-0.040846
5.216,343.849264,-0.016677
5.216,343.849264,0.007815
5.214,343.720456,-0.024411
5.214,343.720456,-0.005075
5.212,343.59164799999996,0.02554
5.212,343.59164799999996,0.009104
5.21,343.46283999999997,-0.032145
5.21,343.46283999999997,-0.014743
5.208,343.334032,0.013616
5.208,343.334032,-0.021511
5.206,343.205224,-0.010554
5.206,343.205224,-0.00572
5.204,343.076416,-0.017321
5.204,343.076416,-0.016354
5.202,342.947608,-0.019577
5.202,342.947608,-0.014099
5.2,342.8188,-0.01571
5.2,342.8188,-0.026667
5.198,342.689992,-0.029889
5.198,342.689992,-0.021511
5.196,342.56118399999997,-0.027311
5.196,342.56118399999997,-0.017644
5.194,342.432376,-0.015065
5.194,342.432376,-0.021188
5.192,342.303568,-0.023767
5.192,342.303568,-0.020866
5.19,342.17476,-0.025056
5.19,342.17476,-0.016677
5.188,342.04595199999994,0.043586
5.188,342.04595199999994,-0.050192
5.186,341.917144,0.01426
5.186,341.917144,-0.006687
5.184,341.788336,-0.012165
5.184,341.788336,-0.018288
5.182,341.659528,-0.0257
5.182,341.659528,-0.023444
5.18,341.53072,-0.01861
5.18,341.53072,-0.093375
5.178,341.401912,-0.021511
5.178,341.401912,-0.024733
5.176,341.273104,0.01845
5.176,341.273104,-0.01571
5.174,341.144296,-0.019255
5.174,341.144296,0.003626
5.172,341.01548799999995,0.002981
5.172,341.01548799999995,-0.022477
5.17,340.88667999999996,-0.014421
5.17,340.88667999999996,-0.030856
5.168,340.757872,-0.027634
5.168,340.757872,-0.025056
5.166,340.629064,-0.043747
5.166,340.629064,-0.048581
5.164,340.500256,-0.020222
5.164,340.500256,-0.01281
5.162,340.371448,-0.112389
5.162,340.371448,-0.014421
5.16,340.24264,-0.034723
5.16,340.24264,-0.016677
5.158,340.113832,-0.022155
5.158,340.113832,-0.019255
5.156,339.98502399999995,-0.032145
5.156,339.98502399999995,-0.014099
5.154,339.85621599999996,-0.01571
5.154,339.85621599999996,-0.013454
5.152,339.72740799999997,-0.053737
5.152,339.72740799999997,-0.032468
5.15,339.59860000000003,-0.016677
5.15,339.59860000000003,0.019739
5.148,339.469792,-0.017644
5.148,339.469792,-0.018288
5.146,339.340984,-0.026345
5.146,339.340984,-0.013454
5.144,339.212176,-0.020866
5.144,339.212176,-0.054059
5.142,339.083368,-0.017321
5.142,339.083368,-0.015388
5.14,338.95455999999996,-0.037302
5.14,338.95455999999996,-0.023444
5.138,338.82575199999997,-0.015065
5.138,338.82575199999997,-0.019577
5.136,338.696944,-0.040846
5.136,338.696944,-0.033112
5.134,338.568136,-0.016677
5.134,338.568136,-0.015065
5.132,338.439328,-0.030212
5.132,338.439328,-0.014099
5.13,338.31052,-0.023444
5.13,338.31052,-0.033757
5.128,338.181712,-0.028923
5.128,338.181712,-0.023122
5.126,338.052904,-0.05567
5.126,338.052904,-0.011198
5.124,337.92409599999996,-0.023767
5.124,337.92409599999996,-0.011521
5.122,337.79528799999997,-0.014421
5.122,337.79528799999997,-0.015388
5.12,337.66648,-0.004431
5.12,337.66648,-0.036335
5.118,337.537672,-0.025056
