I (A),H (T),dP/dH
4.0,265.534,-0.027956
4.0,265.534,0.05841
4.0,265.534,-0.016354
4.0,265.534,-0.060504
4.0,265.534,0.022317
3.998,265.405192,0.000725
3.998,265.405192,-0.07984
3.998,265.405192,-0.025378
3.998,265.405192,-0.018288
3.996,265.276384,-0.028278
3.996,265.276384,-0.024089
3.996,265.276384,-0.027956
3.996,265.276384,-0.213256
3.994,265.147576,-0.024733
3.994,265.147576,-0.016677
3.994,265.147576,-0.171685
3.994,265.147576,-0.008298
3.992,265.01876799999997,0.026184
3.992,265.01876799999997,-0.019899
3.992,265.01876799999997,-0.001853
3.992,265.01876799999997,-0.046969
3.99,264.88996000000003,-0.031823
3.99,264.88996000000003,-0.033434
3.99,264.88996000000003,0.03843
3.99,264.88996000000003,0.007815
3.988,264.761152,-0.012165
3.988,264.761152,-0.055348
3.988,264.761152,-0.048258
3.988,264.761152,-0.073717
3.986,264.632344,-0.067916
3.986,264.632344,-0.0257
3.986,264.632344,-0.042135
3.986,264.632344,-0.027311
3.984,264.503536,-0.033112
3.984,264.503536,0.111261
3.984,264.503536,-0.039557
3.984,264.503536,-0.023122
3.982,264.374728,-0.076617
3.982,264.374728,0.00846
3.982,264.374728,-0.030534
3.982,264.374728,-0.030534
3.98,264.24592,-0.03569
3.98,264.24592,0.012327
3.98,264.24592,0.076457
3.98,264.24592,-0.030534
3.978,264.117112,-0.0286
3.978,264.117112,-0.01861
3.978,264.117112,0.029084
3.978,264.117112,-0.029567
3.976,263.98830399999997,-0.001853
3.976,263.98830399999997,-0.013776
3.976,263.98830399999997,-0.021833
3.976,263.98830399999997,-0.008298
3.974,263.859496,-0.017966
3.974,263.859496,-0.030534
3.974,263.859496,0.022961
3.974,263.859496,-0.01571
3.972,263.730688,-0.064049
3.972,263.730688,-0.038268
3.972,263.730688,-0.051481
3.972,263.730688,-0.012487
3.97,263.60188,-0.038913
3.97,263.60188,0.015549
3.97,263.60188,-0.016354
3.97,263.60188,-0.1169
3.968,263.473072,-0.028923
3.968,263.473072,0.098049
3.968,263.473072,-0.043747
3.968,263.473072,-0.031501
3.966,263.344264,-0.050837
3.966,263.344264,-0.057604
3.966,263.344264,-0.100787
3.966,263.344264,-0.027956
3.964,263.21545599999996,-0.024411
3.964,263.21545599999996,-0.023122
3.964,263.21545599999996,-0.067594
3.964,263.21545599999996,-0.076295
3.962,263.08664799999997,-0.051481
3.962,263.08664799999997,0.026184
3.962,263.08664799999997,-0.041491
3.962,263.08664799999997,-0.166528
3.96,262.95784,-0.023444
3.96,262.95784,-0.043424
3.96,262.95784,0.012971
3.96,262.95784,-0.081129
3.958,262.829032,-0.072428
3.958,262.829032,-0.037946
3.958,262.829032,-0.040846
3.958,262.829032,-0.085641
3.956,262.700224,-0.056959
3.956,262.700224,-0.041491
3.956,262.700224,-0.152027
3.956,262.700224,-0.017321
3.954,262.571416,-0.146548
3.954,262.571416,-0.063405
3.954,262.571416,-0.057926
3.954,262.571416,-0.030534
3.952,262.44260799999995,-0.096275
3.952,262.44260799999995,-0.099176
3.952,262.44260799999995,-0.036979
3.952,262.44260799999995,-0.016999
3.95,262.3138,-0.043102
3.95,262.3138,-0.027956
3.95,262.3138,-0.016032
3.95,262.3138,-0.033112
3.948,262.18499199999997,0.079035
3.948,262.18499199999997,-0.049225
3.948,262.18499199999997,0.042619
3.948,262.18499199999997,-0.036657
3.946,262.056184,-0.023444
3.946,262.056184,-0.089508
3.946,262.056184,-0.037302
3.946,262.056184,0.002337
3.944,261.927376,-0.030856
3.944,261.927376,-0.020866
3.944,261.927376,-0.052448
3.944,261.927376,-0.024733
3.942,261.798568,-0.060504
3.942,261.798568,-0.016677
3.942,261.798568,-0.027634
3.942,261.798568,-0.023444
3.94,261.66976,0.012005
3.94,261.66976,-0.027634
3.94,261.66976,-0.030856
3.94,261.66976,-0.012165
3.938,261.540952,-0.017644
3.938,261.540952,0.073557
3.938,261.540952,-0.103687
3.938,261.540952,-0.022155
3.936,261.41214399999996,-0.03988
3.936,261.41214399999996,-0.032468
3.936,261.41214399999996,0.001692
3.936,261.41214399999996,0.07549
3.934,261.28333599999996,-0.026989
3.934,261.28333599999996,-0.054704
3.934,261.28333599999996,0.039075
3.934,261.28333599999996,-0.043102
3.932,261.15452799999997,0.037463
3.932,261.15452799999997,0.005237
3.932,261.15452799999997,-0.030212
3.932,261.15452799999997,-0.033757
3.93,261.02572,-0.017966
3.93,261.02572,-0.048903
3.93,261.02572,0.023928
3.93,261.02572,-0.108521
3.928,260.896912,-0.077584
3.928,260.896912,-0.073395
3.928,260.896912,-0.055993
3.928,260.896912,-0.161695
3.926,260.768104,-0.087574
3.926,260.768104,0.056799
3.926,260.768104,0.012005
3.926,260.768104,-0.030856
3.924,260.639296,0.027151
3.924,260.639296,-0.020222
3.924,260.639296,-0.027311
3.924,260.639296,-0.016354
3.922,260.510488,0.013294
3.922,260.510488,-0.048258
3.922,260.510488,-0.067594
3.922,260.510488,-0.065016
3.92,260.38167999999996,-0.044714
3.92,260.38167999999996,0.094181
3.92,260.38167999999996,-0.045036
3.92,260.38167999999996,0.070979
3.918,260.25287199999997,-0.028923
3.918,260.25287199999997,0.004593
3.918,260.25287199999997,-0.053415
3.918,260.25287199999997,-0.055348
3.916,260.124064,-0.053415
3.916,260.124064,-0.067916
3.916,260.124064,-0.030212
3.916,260.124064,-0.005398
3.914,259.995256,-0.070817
3.914,259.995256,-0.030534
3.914,259.995256,-0.029889
3.914,259.995256,-0.024733
3.912,259.866448,-0.079518
3.912,259.866448,-0.031501
3.912,259.866448,0.002659
3.912,259.866448,-0.020222
3.91,259.73764,-0.019255
3.91,259.73764,-0.072106
3.91,259.73764,-0.056315
3.91,259.73764,-0.030534
3.908,259.60883199999995,-0.036012
3.908,259.60883199999995,-0.15815
3.908,259.60883199999995,-0.025056
3.908,259.60883199999995,-0.050192
3.906,259.480024,-0.093053
3.906,259.480024,-0.054059
3.906,259.480024,-0.071139
3.906,259.480024,-0.011843
3.904,259.35121599999997,-0.014743
3.904,259.35121599999997,-0.024411
3.904,259.35121599999997,-0.075973
3.904,259.35121599999997,-0.007653
3.902,259.222408,-0.0257
3.902,259.222408,-0.100465
3.902,259.222408,-0.124312
3.902,259.222408,-0.030212
3.9,259.0936,-0.019255
3.9,259.0936,-0.01861
3.9,259.0936,-0.01861
3.9,259.0936,-0.028278
3.898,258.964792,-0.028923
3.898,258.964792,-0.019577
3.898,258.964792,-0.047292
3.898,258.964792,-0.128502
3.896,258.835984,-0.019899
3.896,258.835984,-0.041491
3.896,258.835984,-0.072428
3.896,258.835984,-0.0286
3.894,258.707176,-0.005398
3.894,258.707176,-0.084996
3.894,258.707176,-0.030212
3.894,258.707176,0.07259
3.892,258.57836799999995,-0.071461
3.892,258.57836799999995,-0.086608
3.892,258.57836799999995,-0.037302
3.892,258.57836799999995,-0.014099
3.89,258.44955999999996,-0.028923
3.89,258.44955999999996,-0.036657
3.89,258.44955999999996,0.015227
3.89,258.44955999999996,-0.001853
3.888,258.32075199999997,-0.037302
3.888,258.32075199999997,-0.041491
3.888,258.32075199999997,-0.087574
3.888,258.32075199999997,-0.037624
3.886,258.191944,-0.026989
