I (A),H (T),dP/dH
5.0,329.938,-0.102076
5.0,329.938,-0.009265
5.0,329.938,-0.029889
5.0,329.938,-0.033757
5.0,329.938,-0.123023
4.998,329.809192,-0.124957
4.998,329.809192,-0.033757
4.998,329.809192,-0.121412
4.998,329.809192,-0.036335
4.996,329.680384,-0.03988
4.996,329.680384,-0.129146
4.996,329.680384,-0.033434
4.996,329.680384,-0.014421
4.994,329.55157599999995,-0.021833
4.994,329.55157599999995,-0.091442
4.994,329.55157599999995,-0.01281
4.994,329.55157599999995,-0.03988
4.992,329.42276799999996,-0.04278
4.992,329.42276799999996,-0.129468
4.992,329.42276799999996,-0.101754
4.992,329.42276799999996,-0.056959
4.99,329.29396,-0.086285
4.99,329.29396,-0.052448
4.99,329.29396,-0.081451
4.99,329.29396,-0.001853
4.988,329.16515200000003,-0.045036
4.988,329.16515200000003,-0.053415
4.988,329.16515200000003,-0.065016
4.988,329.16515200000003,0.046164
4.986,329.036344,-0.008298
4.986,329.036344,-0.020222
4.986,329.036344,-0.033112
4.986,329.036344,-0.12109
4.984,328.907536,-0.079196
4.984,328.907536,-0.068883
4.984,328.907536,-0.08274
4.984,328.907536,-0.036335
4.982,328.778728,-0.084352
4.982,328.778728,-0.113355
4.982,328.778728,-0.037946
4.982,328.778728,-0.050837
4.98,328.64992,-0.036335
4.98,328.64992,-0.03988
4.98,328.64992,0.01136
4.98,328.64992,-0.044069
4.978,328.52111199999996,-0.190376
4.978,328.52111199999996,-0.030212
4.978,328.52111199999996,-0.043747
4.978,328.52111199999996,-0.054381
4.976,328.39230399999997,-0.050192
4.976,328.39230399999997,-0.003464
4.976,328.39230399999997,-0.108521
4.976,328.39230399999997,-0.055348
4.974,328.263496,-0.000241
4.974,328.263496,0.03843
4.974,328.263496,-0.041813
4.974,328.263496,-0.073395
4.972,328.13468800000004,-0.057604
4.972,328.13468800000004,-0.036657
4.972,328.13468800000004,-0.007653
4.972,328.13468800000004,-0.050837
4.97,328.00588,-0.007331
4.97,328.00588,0.027473
4.97,328.00588,0.003626
4.97,328.00588,-0.008298
4.968,327.877072,0.02844
4.968,327.877072,-0.104654
4.968,327.877072,-0.049547
4.968,327.877072,-0.056637
4.966,327.748264,-0.048903
4.966,327.748264,0.042619
4.966,327.748264,-0.021833
4.966,327.748264,-0.04568
4.964,327.619456,0.003303
4.964,327.619456,-0.116256
4.964,327.619456,-0.046325
4.964,327.619456,-0.054704
4.962,327.49064799999996,-0.029889
4.962,327.49064799999996,-0.118511
4.962,327.49064799999996,0.022961
4.962,327.49064799999996,-0.058249
4.96,327.36184,-0.042458
4.96,327.36184,-0.036012
4.96,327.36184,-0.122056
4.96,327.36184,-0.070172
4.958,327.233032,-0.039235
4.958,327.233032,-0.180708
4.958,327.233032,-0.081774
4.958,327.233032,-0.139459
4.956,327.104224,-0.046969
4.956,327.104224,-0.035368
4.956,327.104224,-0.137847
4.956,327.104224,-0.059215
4.954,326.975416,0.005237
4.954,326.975416,0.013616
4.954,326.975416,-0.047936
4.954,326.975416,-0.03988
4.952,326.846608,-0.063405
4.952,326.846608,-0.087897
4.952,326.846608,-0.065016
4.952,326.846608,0.158956
4.95,326.7178,-0.056959
4.95,326.7178,-0.149449
4.95,326.7178,-0.063727
4.95,326.7178,-0.041813
4.948,326.588992,-0.026989
4.948,326.588992,-0.071461
4.948,326.588992,-0.061149
4.948,326.588992,-0.036335
4.946,326.46018399999997,-0.030856
4.946,326.46018399999997,-0.049225
4.946,326.46018399999997,-0.023444
4.946,326.46018399999997,0.014583
4.944,326.331376,0.002337
4.944,326.331376,-0.033434
4.944,326.331376,-0.039557
4.944,326.331376,-0.034079
4.942,326.202568,0.20794
4.942,326.202568,-0.036012
4.942,326.202568,-0.036657
4.942,326.202568,-0.021833
4.94,326.07376,-0.017644
4.94,326.07376,-0.013776
4.94,326.07376,-0.001208
4.94,326.07376,-0.026345
4.938,325.94495199999994,-0.090475
4.938,325.94495199999994,-0.050192
4.938,325.94495199999994,0.012649
4.938,325.94495199999994,-0.013776
4.936,325.816144,-0.046325
4.936,325.816144,0.003626
4.936,325.816144,-0.042135
4.936,325.816144,-0.044714
4.934,325.687336,0.026184
4.934,325.687336,0.00137
4.934,325.687336,-0.041169
4.934,325.687336,0.063566
4.932,325.558528,-0.013776
4.932,325.558528,8.1e-05
4.932,325.558528,-0.074684
4.932,325.558528,0.039397
4.93,325.42972,-0.046325
4.93,325.42972,0.012649
4.93,325.42972,-0.023444
4.93,325.42972,-0.177808
4.928,325.300912,0.067111
4.928,325.300912,0.030373
4.928,325.300912,0.032307
4.928,325.300912,0.098693
4.926,325.172104,0.024895
4.926,325.172104,0.038108
4.926,325.172104,0.05841
4.926,325.172104,0.091281
4.924,325.043296,0.042942
4.924,325.043296,0.088381
4.924,325.043296,0.08967
4.924,325.043296,0.131564
4.922,324.91448799999995,0.145743
4.922,324.91448799999995,0.127374
4.922,324.91448799999995,0.164757
4.922,324.91448799999995,0.171524
4.92,324.78567999999996,0.141232
4.92,324.78567999999996,0.268203
4.92,324.78567999999996,0.2479
4.92,324.78567999999996,0.240166
4.918,324.656872,0.26208
4.918,324.656872,0.337812
4.918,324.656872,0.420311
4.918,324.656872,0.425145
4.916,324.52806400000003,0.417088
4.916,324.52806400000003,0.514412
4.916,324.52806400000003,0.533425
4.916,324.52806400000003,0.586276
4.914,324.399256,0.713248
4.914,324.399256,0.768033
4.914,324.399256,0.838286
4.914,324.399256,0.939477
4.912,324.270448,1.09932
4.912,324.270448,1.194388
4.912,324.270448,1.280433
4.912,324.270448,1.423841
4.91,324.14164,1.548235
4.91,324.14164,1.696477
4.91,324.14164,1.700022
4.91,324.14164,1.967825
4.908,324.012832,2.13057
