sample,f,db,index,model,r2,success,redchi,A1,A1_err,B1,B1_err,H01,H01_err,dH1,dH1_err,A2,A2_err,B2,B2_err,H02,H02_err,dH2,dH2_err,C,C_err,D,D_err,description
AZ12,15,-10,,double_lorentzain,0.915541379561905,True,0.02777860822279684,-2.93088201818137,0.07184683598848948,1.1201701095395105,0.10640678189701414,426.48597853709055,0.01383163876401163,0.676225303688022,0.01383184307483377,-0.6947094542532681,0.058115381919709094,-0.04994095377526998,0.09997797091322393,421.13939709517365,0.04553908629235693,0.5486810001977643,0.045538366269846,-0.6243594970821765,0.33577579092435617,0.0013693584595289808,0.0007776052128004423,AZ12_f15GHz_m10dB_2repeat_processed.csv
