sample,f,db,index,model,r2,success,redchi,A1,A1_err,B1,B1_err,H01,H01_err,dH1,dH1_err,A2,A2_err,B2,B2_err,H02,H02_err,dH2,dH2_err,C,C_err,D,D_err,description
AZ12,7,-10,,double_lorentzain,0.8475086902196894,True,0.35372554093829567,-4.32351046886538,0.2273067584888125,0.8338524012976454,0.3751897201120815,164.50915956218026,0.030125985167871964,0.6075119745306002,0.030394292136899356,-0.4654529225827918,0.3255603478724584,-0.41002920104418034,0.3654355757831585,157.27980007179787,0.275134918794068,0.7045685196177373,0.27492535811796703,7.567872009720546,2.478917978560443,-0.047498679758550405,0.015286370688523957,AZ12_f7GHz_m10dB_2_processed.csv
