I (A),H (T),dP/dH
5.6,368.58039999999994,0.25209
5.6,368.58039999999994,-0.027956
5.6,368.58039999999994,-0.032468
5.6,368.58039999999994,0.059055
5.6,368.58039999999994,-0.008298
5.598,368.451592,-0.010232
5.598,368.451592,-0.0228
5.598,368.451592,-0.0257
5.598,368.451592,-0.090797
5.596,368.322784,-0.007009
5.596,368.322784,-0.016032
5.596,368.322784,-0.061471
5.596,368.322784,-0.027634
5.594,368.193976,0.027473
5.594,368.193976,-0.001853
5.594,368.193976,-0.024733
5.594,368.193976,0.040686
5.592,368.06516799999997,-0.021833
5.592,368.06516799999997,-0.03279
5.592,368.06516799999997,-0.050192
5.592,368.06516799999997,-0.031179
5.59,367.93636,-0.022477
5.59,367.93636,0.090636
5.59,367.93636,-0.043424
5.59,367.93636,-0.0286
5.588,367.807552,-0.124634
5.588,367.807552,-0.051481
5.588,367.807552,-0.065661
5.588,367.807552,-0.034401
5.586,367.678744,-0.038268
5.586,367.678744,0.01845
5.586,367.678744,-0.000241
5.586,367.678744,-0.019577
5.584,367.54993599999995,-0.016999
5.584,367.54993599999995,-0.062116
5.584,367.54993599999995,-0.037624
5.584,367.54993599999995,-0.038591
5.582,367.42112799999995,-0.032145
5.582,367.42112799999995,0.016838
5.582,367.42112799999995,-0.032468
5.582,367.42112799999995,-0.013776
5.58,367.29232,-0.064372
5.58,367.29232,-0.034723
5.58,367.29232,-0.00153
5.58,367.29232,0.012971
5.578,367.163512,-0.016354
5.578,367.163512,-0.062116
5.578,367.163512,-0.020866
5.578,367.163512,-0.016354
5.576,367.034704,-0.00572
5.576,367.034704,-0.027956
5.576,367.034704,-0.072106
5.576,367.034704,-0.034079
5.574,366.905896,-0.048258
5.574,366.905896,-0.039235
5.574,366.905896,-0.039557
5.574,366.905896,-0.029889
5.572,366.777088,-0.077907
5.572,366.777088,-0.059538
5.572,366.777088,-0.009909
5.572,366.777088,-0.118834
5.57,366.64828,-0.051159
5.57,366.64828,-0.037624
5.57,366.64828,-0.044391
5.57,366.64828,-0.039557
5.568,366.51947199999995,-0.018288
5.568,366.51947199999995,-0.030212
5.568,366.51947199999995,-0.03569
5.568,366.51947199999995,-0.125279
5.566,366.39066399999996,-0.038591
5.566,366.39066399999996,-0.026345
5.566,366.39066399999996,-0.033757
5.566,366.39066399999996,-0.076617
5.564,366.26185599999997,-0.048903
5.564,366.26185599999997,-0.009587
5.564,366.26185599999997,-0.036012
5.564,366.26185599999997,-0.050837
5.562,366.13304800000003,-0.083707
5.562,366.13304800000003,-0.026022
5.562,366.13304800000003,-0.03569
5.562,366.13304800000003,-0.173618
5.56,366.00424,-0.011198
5.56,366.00424,-0.004753
5.56,366.00424,-0.031501
5.56,366.00424,-0.01281
5.558,365.875432,-0.021833
5.558,365.875432,-0.013132
5.558,365.875432,-0.025056
5.558,365.875432,0.031663
5.556,365.746624,-0.031501
5.556,365.746624,-0.042458
5.556,365.746624,0.024895
5.556,365.746624,-0.041813
5.554,365.617816,-0.120767
5.554,365.617816,0.005559
5.554,365.617816,-0.084996
5.554,365.617816,-0.044391
5.552,365.48900799999996,-0.042458
5.552,365.48900799999996,-0.024411
5.552,365.48900799999996,-0.039557
5.552,365.48900799999996,-0.013132
5.55,365.36019999999996,-0.045358
5.55,365.36019999999996,-0.025056
5.55,365.36019999999996,-0.046003
5.55,365.36019999999996,0.070334
5.548,365.23139199999997,-0.037302
5.548,365.23139199999997,-0.044714
5.548,365.23139199999997,-0.047292
5.548,365.23139199999997,-0.036335
5.546,365.102584,-0.015065
5.546,365.102584,-0.037946
5.546,365.102584,-0.061149
5.546,365.102584,-0.044714
5.544,364.973776,-0.065338
5.544,364.973776,-0.007331
5.544,364.973776,-0.026345
5.544,364.973776,-0.000241
5.542,364.844968,0.030373
5.542,364.844968,-0.005075
5.542,364.844968,-0.021833
5.542,364.844968,-0.071139
5.54,364.71616,-0.125924
5.54,364.71616,-0.076617
5.54,364.71616,-0.011843
5.54,364.71616,-0.043747
5.538,364.587352,-0.048903
5.538,364.587352,-0.036012
5.538,364.587352,0.021672
5.538,364.587352,0.044875
5.536,364.45854399999996,-0.029567
5.536,364.45854399999996,-0.04278
5.536,364.45854399999996,0.025862
5.536,364.45854399999996,-0.110455
5.534,364.32973599999997,-0.064372
5.534,364.32973599999997,-0.037624
5.534,364.32973599999997,-0.108521
5.534,364.32973599999997,-0.007653
5.532,364.200928,-0.032145
5.532,364.200928,8.1e-05
5.532,364.200928,-0.033112
5.532,364.200928,-0.061149
5.53,364.07212,0.016838
5.53,364.07212,-0.011198
5.53,364.07212,-0.041813
5.53,364.07212,-0.049225
5.528,363.94331199999993,-0.055348
5.528,363.94331199999993,-0.068883
5.528,363.94331199999993,-0.039235
5.528,363.94331199999993,-0.000564
5.526,363.814504,0.024895
5.526,363.814504,-0.022155
5.526,363.814504,0.057443
5.526,363.814504,-0.017966
5.524,363.685696,-0.037946
5.524,363.685696,-0.177485
5.524,363.685696,-0.030856
5.524,363.685696,-0.0286
5.522,363.556888,-0.012165
5.522,363.556888,-0.020544
5.522,363.556888,-0.14107
5.522,363.556888,-0.030856
5.52,363.42807999999997,-0.0228
5.52,363.42807999999997,-0.042135
5.52,363.42807999999997,-0.03988
5.52,363.42807999999997,-0.017321
5.518,363.299272,-0.074039
5.518,363.299272,-0.024733
5.518,363.299272,-0.073073
5.518,363.299272,0.00427
5.516,363.170464,-0.025056
5.516,363.170464,0.080324
5.516,363.170464,-0.024089
5.516,363.170464,0.006204
5.514,363.041656,-0.017966
5.514,363.041656,0.039719
5.514,363.041656,-0.007653
5.514,363.041656,0.010716
5.512,362.91284799999994,-0.014743
5.512,362.91284799999994,0.005882
5.512,362.91284799999994,0.007815
5.512,362.91284799999994,-0.009587
5.51,362.78403999999995,0.013294
5.51,362.78403999999995,-0.000886
5.51,362.78403999999995,-0.018933
5.51,362.78403999999995,0.053254
5.508,362.655232,-0.004109
5.508,362.655232,0.041975
5.508,362.655232,0.02135
5.508,362.655232,0.020061
5.506,362.526424,-0.005075
5.506,362.526424,0.096437
5.506,362.526424,0.096759
5.506,362.526424,0.059055
5.504,362.39761599999997,0.070334
5.504,362.39761599999997,0.071301
5.504,362.39761599999997,0.292695
5.504,362.39761599999997,0.110617
5.502,362.268808,0.104494
5.502,362.268808,0.127697
5.502,362.268808,0.166046
5.502,362.268808,0.162823
5.5,362.14,0.194083
5.5,362.14,0.212774
5.5,362.14,0.291728
5.5,362.14,0.283994
5.498,362.011192,0.317831
5.498,362.011192,0.297529
5.498,362.011192,0.386151
5.498,362.011192,0.407743
5.496,361.882384,0.239199
5.496,361.882384,0.537937
5.496,361.882384,0.56404
5.496,361.882384,0.677799
5.494,361.75357599999995,0.774156
5.494,361.75357599999995,0.784468
5.494,361.75357599999995,0.970092
5.494,361.75357599999995,1.073861
5.492,361.62476799999996,1.143793
5.492,361.62476799999996,1.133158
5.492,361.62476799999996,1.521487
5.492,361.62476799999996,1.62719
5.49,361.49596,1.825383
5.49,361.49596,2.013587
5.49,361.49596,2.317485
5.49,361.49596,2.533726
5.488,361.36715200000003,2.777039
5.488,361.36715200000003,3.056769
5.488,361.36715200000003,3.283003
5.488,361.36715200000003,3.535341
5.486,361.238344,3.822485
5.486,361.238344,4.014882
5.486,361.238344,4.331355
5.486,361.238344,4.459298
5.484,361.109536,4.633649
5.484,361.109536,4.687792
5.484,361.109536,4.782863
5.484,361.109536,4.758692
5.482,360.980728,4.741934
5.482,360.980728,4.704872
