I (A),H (T),dP/dH
3.0,201.13,0.010393
3.0,201.13,-0.024733
3.0,201.13,-0.009909
3.0,201.13,0.022639
3.0,201.13,0.260146
2.998,201.001192,-0.021511
2.998,201.001192,0.236299
2.998,201.001192,-0.024411
2.998,201.001192,-0.016032
2.996,200.87238399999998,-0.100465
2.996,200.87238399999998,0.009426
2.996,200.87238399999998,-0.026989
2.996,200.87238399999998,0.016194
2.994,200.74357600000002,-0.04278
2.994,200.74357600000002,-0.041491
2.994,200.74357600000002,-0.000241
2.994,200.74357600000002,-0.019899
2.992,200.614768,-0.03569
2.992,200.614768,-0.109488
2.992,200.614768,-0.048581
2.992,200.614768,-0.067272
2.99,200.48596,-0.043424
2.99,200.48596,-0.065016
2.99,200.48596,-0.027634
2.99,200.48596,-0.071461
2.988,200.35715199999999,-0.03569
2.988,200.35715199999999,-0.14816
2.988,200.35715199999999,-0.030856
2.988,200.35715199999999,-0.044069
2.986,200.22834400000002,0.020061
2.986,200.22834400000002,-0.013454
2.986,200.22834400000002,-0.227436
2.986,200.22834400000002,-0.062116
2.984,200.099536,-0.040846
2.984,200.099536,-0.098531
2.984,200.099536,-0.030534
2.984,200.099536,-0.031501
2.982,199.970728,0.079357
2.982,199.970728,-0.032468
2.982,199.970728,-0.152027
2.982,199.970728,-0.009587
2.98,199.84192,-0.079518
2.98,199.84192,-0.045358
2.98,199.84192,-0.040846
2.98,199.84192,-0.075973
2.978,199.713112,-0.04278
2.978,199.713112,-0.06985
2.978,199.713112,-0.041491
2.978,199.713112,-0.03279
2.976,199.584304,-0.040524
2.976,199.584304,-0.018288
2.976,199.584304,0.028762
2.976,199.584304,-0.0286
2.974,199.455496,-0.037946
2.974,199.455496,-0.111744
2.974,199.455496,-0.087574
2.974,199.455496,-0.037302
2.972,199.326688,-0.005075
2.972,199.326688,-0.082096
2.972,199.326688,-0.03569
2.972,199.326688,-0.037624
2.97,199.19788,-0.046003
2.97,199.19788,-0.146226
2.97,199.19788,-0.031179
2.97,199.19788,-0.038913
2.968,199.069072,-0.037624
2.968,199.069072,-0.030534
2.968,199.069072,-0.017966
2.968,199.069072,-0.023767
2.966,198.940264,-0.058571
2.966,198.940264,0.163145
2.966,198.940264,0.032952
2.966,198.940264,-0.04568
2.964,198.811456,0.073234
2.964,198.811456,-0.049225
2.964,198.811456,-0.139136
2.964,198.811456,-0.134947
2.962,198.682648,-0.034723
2.962,198.682648,-0.029567
2.962,198.682648,-0.070494
2.962,198.682648,-0.166528
2.96,198.55383999999998,-0.030534
2.96,198.55383999999998,0.011038
2.96,198.55383999999998,-0.034723
2.96,198.55383999999998,-0.042458
2.958,198.42503200000002,0.035207
2.958,198.42503200000002,-0.014099
2.958,198.42503200000002,0.066145
2.958,198.42503200000002,-0.023767
2.956,198.296224,0.197628
2.956,198.296224,0.004593
2.956,198.296224,0.006526
2.956,198.296224,0.13672
2.954,198.167416,0.07259
2.954,198.167416,0.000725
2.954,198.167416,0.076135
2.954,198.167416,0.010716
2.952,198.03860799999998,0.053899
2.952,198.03860799999998,0.061955
2.952,198.03860799999998,0.038752
2.952,198.03860799999998,0.075168
2.95,197.90980000000002,0.104494
2.95,197.90980000000002,0.091926
2.95,197.90980000000002,0.109972
2.95,197.90980000000002,0.131886
2.948,197.780992,0.154767
2.948,197.780992,0.186348
2.948,197.780992,0.181837
2.948,197.780992,0.224698
2.946,197.652184,0.274004
2.946,197.652184,0.315898
2.946,197.652184,0.396141
2.946,197.652184,0.426112
2.944,197.52337599999998,0.490886
2.944,197.52337599999998,0.589821
2.944,197.52337599999998,0.643639
2.944,197.52337599999998,0.722916
2.942,197.394568,0.937221
2.942,197.394568,1.024877
2.942,197.394568,1.076762
2.942,197.394568,1.182464
2.94,197.26576,1.409983
2.94,197.26576,1.634602
2.94,197.26576,1.831829
2.94,197.26576,2.097699
2.938,197.136952,2.285903
2.938,197.136952,2.501177
2.938,197.136952,2.766727
2.938,197.136952,3.026476
2.936,197.008144,3.222094
2.936,197.008144,3.477332
2.936,197.008144,3.701955
2.936,197.008144,3.937859
2.934,196.879336,4.200512
2.934,196.879336,4.351336
2.934,196.879336,4.539867
2.934,196.879336,4.592076
2.932,196.750528,4.717763
2.932,196.750528,4.658142
2.932,196.750528,4.634294
2.932,196.750528,4.569839
2.93,196.62172,4.474445
2.93,196.62172,4.317497
2.93,196.62172,4.066124
2.93,196.62172,3.779623
2.928,196.492912,3.370338
2.928,196.492912,3.090607
2.928,196.492912,2.483775
2.928,196.492912,2.16892
2.926,196.364104,1.717102
2.926,196.364104,1.344563
2.926,196.364104,0.83313
2.926,196.364104,0.412577
2.924,196.235296,0.024895
2.924,196.235296,-0.417248
2.924,196.235296,-0.773346
2.924,196.235296,-1.120099
2.922,196.106488,-1.39692
2.922,196.106488,-1.621535
2.922,196.106488,-1.862585
2.922,196.106488,-1.955718
2.92,195.97768,-2.137473
2.92,195.97768,-2.13425
2.92,195.97768,-2.072698
2.92,195.97768,-2.147785
2.918,195.848872,-2.252519
2.918,195.848872,-2.248652
2.918,195.848872,-2.179366
2.918,195.848872,-2.151974
2.916,195.72006399999998,-2.106213
2.916,195.72006399999998,-2.058197
2.916,195.72006399999998,-1.978921
2.916,195.72006399999998,-1.876765
2.914,195.59125600000002,-1.80619
2.914,195.59125600000002,-1.745283
2.914,195.59125600000002,-1.656984
2.914,195.59125600000002,-1.566106
2.912,195.462448,-1.506488
2.912,195.462448,-1.483608
2.912,195.462448,-1.450093
2.912,195.462448,-1.439458
2.91,195.33364,-1.548704
2.91,195.33364,-1.412711
2.91,195.33364,-1.522279
2.91,195.33364,-1.641515
2.908,195.20483199999998,-1.713379
2.908,195.20483199999998,-1.790399
2.908,195.20483199999998,-1.905123
2.908,195.20483199999998,-1.912213
2.906,195.07602400000002,-2.005346
2.906,195.07602400000002,-2.0843
2.906,195.07602400000002,-2.033705
2.906,195.07602400000002,-2.073987
2.904,194.947216,-2.039506
2.904,194.947216,-1.968931
2.904,194.947216,-1.999868
2.904,194.947216,-1.932516
2.902,194.818408,-1.791366
2.902,194.818408,-1.72917
2.902,194.818408,-1.704034
2.902,194.818408,-1.430757
2.9,194.68959999999998,-1.411744
2.9,194.68959999999998,-1.360827
2.9,194.68959999999998,-1.407877
2.9,194.68959999999998,-1.123643
2.898,194.560792,-1.079171
2.898,194.560792,-0.954779
2.898,194.560792,-0.868413
2.898,194.560792,-0.909018
2.896,194.431984,-0.706961
2.896,194.431984,-0.610605
2.896,194.431984,-0.457208
2.896,194.431984,-0.428527
2.894,194.303176,-0.414992
2.894,194.303176,-0.382121
2.894,194.303176,-0.339261
2.894,194.303176,-0.286088
2.892,194.174368,-0.223891
2.892,194.174368,-0.221635
2.892,194.174368,-0.246127
2.892,194.174368,-0.258373
2.89,194.04556,-0.408225
2.89,194.04556,-0.272553
2.89,194.04556,-0.291888
2.89,194.04556,-0.287699
2.888,193.916752,-0.321536
2.888,193.916752,-0.32347
2.888,193.916752,-0.321859
2.888,193.916752,-0.278353
2.886,193.787944,-0.31638
2.886,193.787944,-0.265141
2.886,193.787944,-0.31348
2.886,193.787944,-0.294144
2.884,193.659136,-0.257084
2.884,193.659136,-0.229692
2.884,193.659136,-0.270619
2.884,193.659136,-0.242582
2.882,193.530328,-0.230336
2.882,193.530328,-0.236459
2.882,193.530328,-0.220346
2.882,193.530328,-0.187475
2.88,193.40151999999998,-0.142037
2.88,193.40151999999998,-0.137847
2.88,193.40151999999998,-0.115289
2.88,193.40151999999998,-0.116578
2.878,193.272712,0.124474
2.878,193.272712,-0.080807
2.878,193.272712,-0.041813
2.878,193.272712,-0.002497
2.876,193.143904,-0.010232
2.876,193.143904,-0.050192
2.876,193.143904,-0.021511
2.876,193.143904,0.004593
2.874,193.015096,-0.204555
2.874,193.015096,-0.000886
2.874,193.015096,-0.03279
2.874,193.015096,-0.046647
2.872,192.88628799999998,-0.023444
2.872,192.88628799999998,-0.044714
2.872,192.88628799999998,-0.054704
2.872,192.88628799999998,-0.04987
2.87,192.75748000000002,-0.017644
2.87,192.75748000000002,-0.133013
2.87,192.75748000000002,-0.104977
2.87,192.75748000000002,-0.106266
2.868,192.628672,-0.122701
2.868,192.628672,-0.270941
2.868,192.628672,-0.064694
2.868,192.628672,-0.129146
2.866,192.499864,-0.138492
2.866,192.499864,-0.144615
2.866,192.499864,-0.118511
2.866,192.499864,-0.05277
2.864,192.37105599999998,-0.08983
2.864,192.37105599999998,-0.082096
2.864,192.37105599999998,-0.139781
2.864,192.37105599999998,-0.07694
2.862,192.242248,-0.063727
2.862,192.242248,-0.007009
2.862,192.242248,-0.040202
2.862,192.242248,-0.018933
2.86,192.11344,0.043264
2.86,192.11344,0.041008
2.86,192.11344,0.046487
2.86,192.11344,0.192794
2.858,191.984632,0.080324
2.858,191.984632,0.04842
2.858,191.984632,0.083224
2.858,191.984632,0.139943
2.856,191.85582399999998,0.081291
2.856,191.85582399999998,0.076135
2.856,191.85582399999998,0.078068
2.856,191.85582399999998,0.059699
2.854,191.727016,0.031018
2.854,191.727016,0.00846
2.854,191.727016,0.007171
2.854,191.727016,-0.08693
2.852,191.598208,-0.135914
2.852,191.598208,-0.118189
2.852,191.598208,-0.100465
2.852,191.598208,-0.156861
2.85,191.4694,-0.220991
2.85,191.4694,-0.215512
2.85,191.4694,-0.221635
2.85,191.4694,-0.224213
2.848,191.340592,-0.179097
2.848,191.340592,-0.213579
2.848,191.340592,-0.204555
2.848,191.340592,-0.19102
2.846,191.211784,-0.199721
2.846,191.211784,-0.098854
2.846,191.211784,-0.08693
2.846,191.211784,-0.046969
2.844,191.08297599999997,-0.018933
2.844,191.08297599999997,0.127374
2.844,191.08297599999997,-0.020866
2.844,191.08297599999997,0.044231
2.842,190.954168,0.001048
2.842,190.954168,0.04552
2.842,190.954168,0.185382
2.842,190.954168,0.027151
2.84,190.82536,0.022317
2.84,190.82536,0.00427
2.84,190.82536,-0.055026
2.84,190.82536,-0.047936
