1.200000	,	-0.079840	
	1.200000	,	-0.124312	
	1.200000	,	-0.149126	
	1.200000	,	-0.149449	
	1.200000	,	-0.171685	
	1.195000	,	-0.240326	
	1.195000	,	-0.148482	
	1.195000	,	-0.150415	
	1.195000	,	-0.145259	
	1.190000	,	-0.105299	
	1.190000	,	-0.070172	
	1.190000	,	-0.135269	
	1.190000	,	-0.039880	
	1.185000	,	-0.025056	
	1.185000	,	-0.031823	
	1.185000	,	-0.125601	
	1.185000	,	-0.019255	
	1.180000	,	-0.060182	
	1.180000	,	-0.021188	
	1.180000	,	0.004915	
	1.180000	,	-0.016354	
	1.175000	,	-0.057926	
	1.175000	,	-0.056637	
	1.175000	,	-0.108844	
	1.175000	,	-0.059860	
	1.170000	,	0.003948	
	1.170000	,	-0.033434	
	1.170000	,	-0.051803	
	1.170000	,	-0.050837	
	1.165000	,	-0.034723	
	1.165000	,	-0.026022	
	1.165000	,	-0.035690	
	1.165000	,	-0.022155	
	1.160000	,	-0.031501	
	1.160000	,	-0.039557	
	1.160000	,	-0.094020	
	1.160000	,	-0.036979	
	1.155000	,	-0.016354	
	1.155000	,	0.010071	
	1.155000	,	-0.023444	
	1.155000	,	-0.002497	
	1.150000	,	-0.072750	
	1.150000	,	-0.049225	
	1.150000	,	-0.023444	
	1.150000	,	-0.011198	
	1.145000	,	-0.076295	
	1.145000	,	-0.025056	
	1.145000	,	-0.023122	
	1.145000	,	-0.028923	
	1.140000	,	-0.058893	
	1.140000	,	0.089992	
	1.140000	,	-0.026989	
	1.140000	,	-0.040846	
	1.135000	,	-0.033757	
	1.135000	,	-0.038591	
	1.135000	,	-0.014099	
	1.135000	,	-0.051803	
	1.130000	,	-0.005398	
	1.130000	,	0.002981	
	1.130000	,	-0.057926	
	1.130000	,	-0.030856	
	1.125000	,	-0.084674	
	1.125000	,	-0.143970	
	1.125000	,	-0.083707	
	1.125000	,	-0.096598	
	1.120000	,	-0.121734	
	1.120000	,	-0.070172	
	1.120000	,	-0.038913	
	1.120000	,	0.085803	
	1.115000	,	-0.039557	
	1.115000	,	-0.058571	
	1.115000	,	-0.076295	
	1.115000	,	0.053576	
	1.110000	,	-0.078551	
	1.110000	,	-0.049547	
	1.110000	,	-0.081129	
	1.110000	,	-0.085319	
	1.105000	,	-0.162661	
	1.105000	,	-0.022155	
	1.105000	,	-0.037302	
	1.105000	,	-0.035368	
	1.100000	,	0.025217	
	1.100000	,	-0.036979	
	1.100000	,	-0.031823	
	1.100000	,	-0.046003	
	1.095000	,	-0.035368	
	1.095000	,	-0.032145	
	1.095000	,	-0.053737	
	1.095000	,	-0.031823	
	1.090000	,	0.060022	
	1.090000	,	-0.030534	
	1.090000	,	-0.042780	
	1.090000	,	-0.025378	
	1.085000	,	-0.034401	
	1.085000	,	0.074523	
	1.085000	,	-0.026989	
	1.085000	,	0.034241	
	1.080000	,	-0.021511	
	1.080000	,	-0.022800	
	1.080000	,	-0.002175	
	1.080000	,	-0.048903	
	1.075000	,	-0.032145	
	1.075000	,	-0.092408	
	1.075000	,	-0.027311	
	1.075000	,	-0.021833	
	1.070000	,	-0.020544	
	1.070000	,	0.217286	
	1.070000	,	-0.102721	
	1.070000	,	-0.022477	
	1.065000	,	-0.019899	
	1.065000	,	-0.037946	
	1.065000	,	-0.101432	
	1.065000	,	-0.019577	
	1.060000	,	-0.028600	
	1.060000	,	0.035207	
	1.060000	,	-0.086285	
	1.060000	,	-0.045036	
	1.055000	,	-0.065016	
	1.055000	,	-0.027956	
	1.055000	,	-0.027956	
	1.055000	,	-0.000241	
	1.050000	,	-0.028278	
	1.050000	,	-0.032468	
	1.050000	,	-0.065016	
	1.050000	,	-0.082740	
	1.045000	,	-0.006364	
	1.045000	,	-0.029889	
	1.045000	,	-0.050837	
	1.045000	,	-0.015388	
	1.040000	,	0.082580	
	1.040000	,	-0.048903	
	1.040000	,	0.009426	
	1.040000	,	-0.085319	
	1.035000	,	-0.103365	
	1.035000	,	0.020706	
	1.035000	,	0.052932	
	1.035000	,	-0.005075	
	1.030000	,	-0.068883	
	1.030000	,	-0.057604	
	1.030000	,	0.020383	
	1.030000	,	0.101271	
	1.025000	,	0.004593	
	1.025000	,	0.004593	
	1.025000	,	-0.066305	
	1.025000	,	0.034885	
	1.020000	,	0.029084	
	1.020000	,	0.007171	
	1.020000	,	0.077101	
	1.020000	,	0.027795	
	1.015000	,	0.034563	
	1.015000	,	0.058410	
	1.015000	,	-0.012487	
	1.015000	,	0.126408	
	1.010000	,	0.109972	
	1.010000	,	0.113195	
	1.010000	,	0.160567	
	1.010000	,	0.146066	
	1.005000	,	0.315576	
	1.005000	,	0.408709	
	1.005000	,	0.464783	
	1.005000	,	0.681666	
	1.000000	,	0.977826	
	1.000000	,	1.546946	
	1.000000	,	2.086741	
	1.000000	,	2.700984	
	0.995000	,	3.681008	
	0.995000	,	4.497971	
	0.995000	,	5.409049	
	0.995000	,	6.270507	
	0.990000	,	7.049470	
	0.990000	,	7.220927	
	0.990000	,	6.794541	
	0.990000	,	6.070047	
	0.985000	,	5.153804	
	0.985000	,	4.084816	
	0.985000	,	3.094152	
	0.985000	,	1.807336	
	0.980000	,	0.493465	
	0.980000	,	-0.706638	
	0.980000	,	-1.875798	
	0.980000	,	-3.082014	
	0.975000	,	-4.189618	
	0.975000	,	-5.246628	
	0.975000	,	-6.337479	
	0.975000	,	-6.533736	
	0.970000	,	-6.461549	
	0.970000	,	-5.934331	
	0.970000	,	-5.129325	
	0.970000	,	-4.356548	
	0.965000	,	-3.554445	
	0.965000	,	-2.709805	
	0.965000	,	-2.157775	
	0.965000	,	-1.678253	
	0.960000	,	-1.443003	
	0.960000	,	-1.176172	
	0.960000	,	-1.161026	
	0.960000	,	-0.997962	
	0.955000	,	-0.841666	
	0.955000	,	-0.716628	
	0.955000	,	-0.558076	
	0.955000	,	-0.391789	
	0.950000	,	-0.537451	
	0.950000	,	-0.473966	
	0.950000	,	-0.513926	
	0.950000	,	-0.606737	
	0.945000	,	-0.643153	
	0.945000	,	-0.489434	
	0.945000	,	-0.392756	
	0.945000	,	-0.157183	
	0.940000	,	0.015227	
	0.940000	,	0.050998	
	0.940000	,	0.124474	
	0.940000	,	0.101593	
	0.935000	,	0.024573	
	0.935000	,	-0.112066	
	0.935000	,	-0.042458	
	0.935000	,	-0.055993	
	0.930000	,	-0.037946	
	0.930000	,	0.184093	
	0.930000	,	0.113195	
	0.930000	,	-0.055993	
	0.925000	,	0.086447	
	0.925000	,	0.161856	
	0.925000	,	0.227598	
	0.925000	,	0.448670	
	0.920000	,	0.663297	
	0.920000	,	0.768677	
	0.920000	,	0.744185	
	0.920000	,	0.502488	
	0.915000	,	0.244356	
	0.915000	,	-0.094986	
	0.915000	,	-0.443029	
	0.915000	,	-0.760778	
	0.910000	,	-0.971214	
	0.910000	,	-1.169727	
	0.910000	,	-1.266082	
	0.910000	,	-1.517123	
	0.905000	,	-1.819080	
	0.905000	,	-2.046273	
	0.905000	,	-2.236406	
	0.905000	,	-2.278300	
	0.900000	,	-2.164542	
	0.900000	,	-1.889977	
	0.900000	,	-1.732392	
	0.900000	,	-1.464272	
	0.895000	,	-1.164893	
	0.895000	,	-0.837476	
	0.895000	,	-0.583535	
	0.895000	,	-0.309290	
	0.890000	,	-0.285765	
	0.890000	,	-0.288988	
	0.890000	,	-0.229369	
	0.890000	,	-0.175230	
	0.885000	,	-0.196177	
	0.885000	,	-0.128824	
	0.885000	,	-0.128824	
	0.885000	,	-0.069205	
	0.880000	,	-0.079840	
	0.880000	,	-0.132369	
	0.880000	,	-0.093053	
	0.880000	,	-0.107232	
	0.875000	,	-0.042135	
	0.875000	,	-0.188442	
	0.875000	,	-0.047936	
	0.875000	,	-0.098854	
	0.870000	,	-0.075006	
	0.870000	,	-0.065983	
	0.870000	,	-0.118834	
	0.870000	,	-0.007331	
	0.865000	,	-0.084029	
	0.865000	,	-0.066950	
	0.865000	,	-0.075651	
	0.865000	,	-0.119478	
	0.860000	,	-0.075651	
	0.860000	,	-0.096598	
	0.860000	,	-0.138814	
	0.860000	,	-0.132046	
	0.855000	,	-0.057282	
	0.855000	,	-0.112711	
	0.855000	,	-0.096920	
	0.855000	,	-0.020866	
	0.850000	,	-0.062438	
	0.850000	,	-0.049870	
	0.850000	,	-0.057282	
	0.850000	,	-0.062438	
	0.845000	,	-0.057282	
	0.845000	,	-0.053415	
	0.845000	,	0.009426	
	0.845000	,	-0.045680	
	0.840000	,	-0.031179	
	0.840000	,	-0.033434	
	0.840000	,	-0.028278	
	0.840000	,	-0.113678	
	0.835000	,	-0.051481	
	0.835000	,	-0.059538	
	0.835000	,	-0.028278	
	0.835000	,	-0.049225	
	0.830000	,	-0.012165	
	0.830000	,	-0.049225	
	0.830000	,	-0.043102	
	0.830000	,	-0.049225	
	0.825000	,	-0.116900	
	0.825000	,	-0.061471	
	0.825000	,	-0.107555	
	0.825000	,	-0.041813	
	0.820000	,	-0.013132	
	0.820000	,	-0.049547	
	0.820000	,	-0.054059	
	0.820000	,	0.013294	
	0.815000	,	-0.059860	
	0.815000	,	-0.077584	
	0.815000	,	-0.029567	
	0.815000	,	0.042297	
	0.810000	,	-0.048581	
	0.810000	,	-0.132046	
	0.810000	,	-0.046647	
	0.810000	,	-0.052448	
	0.805000	,	-0.040524	
	0.805000	,	-0.015065	
	0.805000	,	-0.043424	
	0.805000	,	-0.063405	
	0.800000	,	-0.046325	
	0.800000	,	-0.050514	
	0.800000	,	-0.067916	
	0.800000	,	-0.042780	
	0.795000	,	-0.040846	
	0.795000	,	-0.008298	
	0.795000	,	-0.040524	
	0.795000	,	0.068723	
	0.790000	,	-0.047614	
	0.790000	,	-0.047936	
	0.790000	,	-0.306390	
	0.790000	,	-0.093375	
	0.785000	,	-0.055026	
	0.785000	,	-0.056315	
	0.785000	,	-0.054381	
	0.785000	,	0.041653	
	0.780000	,	-0.020222	
	0.780000	,	-0.085641	
	0.780000	,	-0.031501	
	0.780000	,	0.006848	
	0.775000	,	-0.081129	
	0.775000	,	-0.086608	
	0.775000	,	-0.124634	
	0.775000	,	-0.086285	
	0.770000	,	-0.101432	
	0.770000	,	-0.048903	
	0.770000	,	-0.061471	
	0.770000	,	-0.045680	
	0.765000	,	-0.068239	
	0.765000	,	-0.051803	
	0.765000	,	-0.063727	
	0.765000	,	-0.077584	
	0.760000	,	0.044231	
	0.760000	,	0.021350	
	0.760000	,	-0.044391	
	0.760000	,	0.267881	
	0.755000	,	-0.049547	
	0.755000	,	-0.026667	
	0.755000	,	0.013294	
	0.755000	,	-0.045680	
	0.750000	,	-0.015710	
	0.750000	,	0.022317	
	0.750000	,	-0.141714	
	0.750000	,	0.036174	
	0.745000	,	-0.078873	
	0.745000	,	-0.058571	
	0.745000	,	0.038430	
	0.745000	,	0.020706	
	0.740000	,	-0.011521	
	0.740000	,	-0.131724	
	0.740000	,	-0.048581	
	0.740000	,	-0.068239	
	0.735000	,	-0.044714	
	0.735000	,	-0.053092	
	0.735000	,	-0.042780	
	0.735000	,	0.117707	
	0.730000	,	-0.050514	
	0.730000	,	-0.011198	
	0.730000	,	-0.032790	
	0.730000	,	-0.058249	
	0.725000	,	-0.083385	
	0.725000	,	-0.067594	
	0.725000	,	-0.029567	
	0.725000	,	0.065178	
	0.720000	,	-0.162661	
	0.720000	,	-0.050837	
	0.720000	,	-0.040524	
	0.720000	,	-0.030212	
	0.715000	,	-0.113033	
	0.715000	,	-0.038913	
	0.715000	,	-0.050837	
	0.715000	,	-0.049225	
	0.710000	,	-0.046325	
	0.710000	,	-0.129146	
	0.710000	,	-0.029567	
	0.710000	,	-0.036657	
	0.705000	,	0.015872	
	0.705000	,	-0.022800	
	0.705000	,	-0.046647	
	0.705000	,	-0.094664	
	0.700000	,	0.118996	
	0.700000	,	-0.056315	
	0.700000	,	-0.103365	
	0.700000	,	-0.032790	
	0.695000	,	-0.044069	
	0.695000	,	-0.081451	
	0.695000	,	-0.055348	
	0.695000	,	-0.049870	
	0.690000	,	-0.037946	
	0.690000	,	-0.050192	
	0.690000	,	-0.085963	
	0.690000	,	-0.203266	
	0.685000	,	-0.064049	
	0.685000	,	-0.078551	
	0.685000	,	-0.073717	

