4.000000	,	-0.057926	
	4.000000	,	-0.048581	
	4.000000	,	-0.015065	
	4.000000	,	0.118673	
	4.000000	,	0.085480	
	3.998000	,	0.083869	
	3.998000	,	-0.031823	
	3.998000	,	0.205362	
	3.998000	,	0.088703	
	3.996000	,	0.134142	
	3.996000	,	0.139620	
	3.996000	,	0.138654	
	3.996000	,	0.121896	
	3.994000	,	0.157022	
	3.994000	,	0.198594	
	3.994000	,	0.187637	
	3.994000	,	0.174425	
	3.992000	,	0.162179	
	3.992000	,	0.165401	
	3.992000	,	0.034885	
	3.992000	,	0.192149	
	3.990000	,	0.168624	
	3.990000	,	0.167335	
	3.990000	,	0.155733	
	3.990000	,	0.157989	
	3.988000	,	0.282383	
	3.988000	,	0.171524	
	3.988000	,	0.223731	
	3.988000	,	-0.035368	
	3.986000	,	0.238233	
	3.986000	,	0.312353	
	3.986000	,	0.220830	
	3.986000	,	0.280449	
	3.984000	,	0.316865	
	3.984000	,	0.295273	
	3.984000	,	0.290117	
	3.984000	,	0.337812	
	3.982000	,	0.343612	
	3.982000	,	0.385184	
	3.982000	,	0.385184	
	3.982000	,	0.391307	
	3.980000	,	0.537292	
	3.980000	,	0.442869	
	3.980000	,	0.480574	
	3.980000	,	0.585310	
	3.978000	,	0.551150	
	3.978000	,	0.758043	
	3.978000	,	0.701002	
	3.978000	,	0.629460	
	3.976000	,	0.803160	
	3.976000	,	0.823784	
	3.976000	,	0.855689	
	3.976000	,	0.898550	
	3.974000	,	0.883081	
	3.974000	,	1.042279	
	3.974000	,	1.094164	
	3.974000	,	1.178919	
	3.972000	,	1.405471	
	3.972000	,	1.357454	
	3.972000	,	1.459934	
	3.972000	,	1.579495	
	3.970000	,	1.676174	
	3.970000	,	1.718391	
	3.970000	,	1.937210	
	3.970000	,	2.079007	
	3.968000	,	2.243363	
	3.968000	,	2.441880	
	3.968000	,	2.607204	
	3.968000	,	2.916582	
	3.966000	,	3.112199	
	3.966000	,	3.264633	
	3.966000	,	3.553066	
	3.966000	,	3.586582	
	3.964000	,	3.871793	
	3.964000	,	4.047754	
	3.964000	,	4.210180	
	3.964000	,	4.308796	
	3.962000	,	4.221137	
	3.962000	,	4.370995	
	3.962000	,	4.172474	
	3.962000	,	4.132512	
	3.960000	,	3.989100	
	3.960000	,	3.746429	
	3.960000	,	3.495702	
	3.960000	,	3.224349	
	3.958000	,	2.882421	
	3.958000	,	2.438657	
	3.958000	,	2.029700	
	3.958000	,	1.518586	
	3.956000	,	1.107377	
	3.956000	,	0.616247	
	3.956000	,	0.190860	
	3.956000	,	-0.206167	
	3.954000	,	-0.587402	
	3.954000	,	-0.952845	
	3.954000	,	-1.219032	
	3.954000	,	-1.546449	
	3.952000	,	-1.805223	
	3.952000	,	-2.079144	
	3.952000	,	-2.285067	
	3.952000	,	-2.467466	
	3.950000	,	-2.607649	
	3.950000	,	-2.757177	
	3.950000	,	-2.852888	
	3.950000	,	-2.958911	
	3.948000	,	-3.025296	
	3.948000	,	-3.097482	
	3.948000	,	-3.246044	
	3.948000	,	-3.253778	
	3.946000	,	-3.204794	
	3.946000	,	-3.331764	
	3.946000	,	-3.346588	
	3.946000	,	-3.369469	
	3.944000	,	-3.338532	
	3.944000	,	-3.277625	
	3.944000	,	-3.191904	
	3.944000	,	-3.157745	
	3.942000	,	-3.110695	
	3.942000	,	-3.024007	
	3.942000	,	-2.856110	
	3.942000	,	-2.698526	
	3.940000	,	-2.609582	
	3.940000	,	-2.401081	
	3.940000	,	-2.315037	
	3.940000	,	-2.153908	
	3.938000	,	-2.031771	
	3.938000	,	-1.850662	
	3.938000	,	-1.692432	
	3.938000	,	-1.557405	
	3.936000	,	-1.418189	
	3.936000	,	-1.260282	
	3.936000	,	-1.100763	
	3.936000	,	-0.994739	
	3.934000	,	-0.891294	
	3.934000	,	-0.829742	
	3.934000	,	-0.701160	
	3.934000	,	-0.507481	
	3.932000	,	-0.548408	
	3.932000	,	-0.474288	
	3.932000	,	-0.455919	
	3.932000	,	-0.443996	
	3.930000	,	-0.357952	
	3.930000	,	-0.373743	
	3.930000	,	-0.370198	
	3.930000	,	-0.437873	
	3.928000	,	-0.467843	
	3.928000	,	-0.462687	
	3.928000	,	-0.492657	
	3.928000	,	-0.465587	
	3.926000	,	-0.406613	
	3.926000	,	-0.266107	
	3.926000	,	-0.463009	
	3.926000	,	-0.391145	
	3.924000	,	-0.240649	
	3.924000	,	-0.222924	
	3.924000	,	-0.153638	
	3.924000	,	-0.021833	
	3.922000	,	0.088703	
	3.922000	,	0.152833	
	3.922000	,	0.160890	
	3.922000	,	0.303652	
	3.920000	,	0.342001	
	3.920000	,	0.371972	
	3.920000	,	0.392919	
	3.920000	,	0.270137	
	3.918000	,	0.258857	
	3.918000	,	0.174747	
	3.918000	,	0.110939	
	3.918000	,	-0.067594	
	3.916000	,	-0.165884	
	3.916000	,	-0.364075	
	3.916000	,	-0.393401	
	3.916000	,	-0.520694	
	3.914000	,	-0.637352	
	3.914000	,	-0.729519	
	3.914000	,	-0.803317	
	3.914000	,	-0.864224	
	3.912000	,	-0.872280	
	3.912000	,	-0.893872	
	3.912000	,	-0.892260	
	3.912000	,	-0.883237	
	3.910000	,	-0.902251	
