2.800000	,	-0.039235	
	2.800000	,	-0.031501	
	2.800000	,	-0.037302	
	2.798000	,	-0.031501	
	2.798000	,	-0.046003	
	2.796000	,	-0.104977	
	2.796000	,	-0.031823	
	2.794000	,	-0.084996	
	2.794000	,	0.031340	
	2.792000	,	-0.016354	
	2.792000	,	0.085158	
	2.790000	,	-0.024733	
	2.790000	,	-0.033434	
	2.788000	,	-0.021833	
	2.788000	,	-0.052448	
	2.786000	,	-0.093053	
	2.786000	,	-0.029245	
	2.784000	,	-0.026989	
	2.784000	,	-0.022800	
	2.782000	,	-0.183286	
	2.782000	,	0.004270	
	2.780000	,	-0.052126	
	2.780000	,	-0.014099	
	2.778000	,	-0.062438	
	2.778000	,	-0.049547	
	2.776000	,	-0.084352	
	2.776000	,	-0.044391	
	2.774000	,	-0.155572	
	2.774000	,	-0.167173	
	2.772000	,	-0.023767	
	2.772000	,	0.012971	
	2.770000	,	-0.029889	
	2.770000	,	-0.001208	
	2.768000	,	-0.041491	
	2.768000	,	-0.086930	
	2.766000	,	-0.025056	
	2.766000	,	-0.030212	
	2.764000	,	-0.040846	
	2.764000	,	-0.020866	
	2.762000	,	-0.010554	
	2.762000	,	-0.052448	
	2.760000	,	-0.024733	
	2.760000	,	-0.036657	
	2.758000	,	-0.101754	
	2.758000	,	-0.008942	
	2.756000	,	0.033918	
	2.756000	,	-0.062760	
	2.754000	,	-0.084029	
	2.754000	,	-0.036335	
	2.752000	,	0.101271	
	2.752000	,	-0.014099	
	2.750000	,	-0.028923	
	2.750000	,	-0.045358	
	2.748000	,	-0.094664	
	2.748000	,	-0.030212	
	2.746000	,	-0.005720	
	2.746000	,	0.001370	
	2.744000	,	-0.015710	
	2.744000	,	0.016838	
	2.742000	,	-0.051481	
	2.742000	,	-0.045680	
	2.740000	,	-0.078873	
	2.740000	,	-0.016999	
	2.738000	,	-0.089186	
	2.738000	,	-0.002175	
	2.736000	,	-0.026022	
	2.736000	,	-0.074362	
	2.734000	,	-0.020544	
	2.734000	,	-0.024411	
	2.732000	,	-0.026667	
	2.732000	,	-0.023122	
	2.730000	,	0.005882	
	2.730000	,	-0.019577	
	2.728000	,	-0.073395	
	2.728000	,	0.027473	
	2.726000	,	0.012327	
	2.726000	,	-0.011521	
	2.724000	,	-0.037946	
	2.724000	,	-0.019255	
	2.722000	,	0.037141	
	2.722000	,	-0.069528	
	2.720000	,	0.044231	
	2.720000	,	-0.008298	
	2.718000	,	-0.036657	
	2.718000	,	-0.078551	
	2.716000	,	-0.022477	
	2.716000	,	0.005559	
	2.714000	,	-0.063082	
	2.714000	,	0.158956	
	2.712000	,	0.005559	
	2.712000	,	0.039397	
	2.710000	,	0.018128	
	2.710000	,	0.013938	
	2.708000	,	-0.038913	
	2.708000	,	-0.113033	
	2.706000	,	0.069367	
	2.706000	,	0.206006	
	2.704000	,	0.198594	
	2.704000	,	0.332656	
	2.702000	,	0.489275	
	2.702000	,	0.732906	
	2.700000	,	1.094164	
	2.700000	,	1.524387	
	2.698000	,	1.996829	
	2.698000	,	2.459927	
	2.696000	,	2.876620	
	2.696000	,	3.222738	
	2.694000	,	3.557578	
	2.694000	,	3.612686	
	2.692000	,	3.729993	
	2.692000	,	3.751263	
	2.690000	,	3.596572	
	2.690000	,	3.448650	
	2.688000	,	3.200179	
	2.688000	,	2.823446	
	2.686000	,	2.360991	
	2.686000	,	1.796379	
	2.684000	,	1.185042	
	2.684000	,	0.578864	
	2.682000	,	-0.043424	
	2.682000	,	-0.561621	
	2.680000	,	-1.065637	
	2.680000	,	-1.404654	
	2.678000	,	-1.742382	
