I (A),H (T),dP/dH
1.6,110.96440000000001,-0.016999
1.6,110.96440000000001,0.019417
1.6,110.96440000000001,-0.034401
1.598,110.835592,0.087736
1.598,110.835592,-0.008942
1.596,110.706784,0.035852
1.596,110.706784,-0.007009
1.594,110.577976,-0.041813
1.594,110.577976,0.007171
1.592,110.449168,-0.013776
1.592,110.449168,-0.031823
1.59,110.32036000000001,0.05551
1.59,110.32036000000001,0.10965
1.588,110.191552,0.148644
1.588,110.191552,0.044553
1.586,110.06274400000001,0.014583
1.586,110.06274400000001,-0.030856
1.584,109.933936,0.026184
1.584,109.933936,0.021028
1.582,109.80512800000001,0.008137
1.582,109.80512800000001,0.031663
1.58,109.67632,0.015872
1.58,109.67632,0.01136
1.578,109.54751200000001,-0.004431
1.578,109.54751200000001,0.039719
1.576,109.418704,0.013938
1.576,109.418704,0.002981
1.574,109.289896,-0.001208
1.574,109.289896,0.009749
1.572,109.161088,-0.020544
1.572,109.161088,0.014583
1.57,109.03228,-0.065983
1.57,109.03228,0.050031
1.568,108.90347200000001,0.105461
1.568,108.90347200000001,-0.003142
1.566,108.774664,0.046487
1.566,108.774664,-0.010554
1.564,108.64585600000001,0.012327
1.564,108.64585600000001,-0.03988
1.562,108.517048,0.021672
1.562,108.517048,0.155733
1.56,108.38824000000001,0.021995
1.56,108.38824000000001,-0.004753
1.558,108.259432,-0.026989
1.558,108.259432,0.006848
1.556,108.130624,0.015872
1.556,108.130624,0.053899
1.554,108.001816,-0.003464
1.554,108.001816,0.012327
1.552,107.873008,0.060022
1.552,107.873008,0.032629
1.55,107.7442,0.154122
1.55,107.7442,0.065178
1.548,107.615392,0.026829
1.548,107.615392,-0.00862
1.546,107.48658400000001,-0.043424
1.546,107.48658400000001,-0.00153
1.544,107.357776,0.08967
1.544,107.357776,-0.021833
1.542,107.22896800000001,0.00427
1.542,107.22896800000001,-0.080162
1.54,107.10016,0.027473
1.54,107.10016,0.035207
1.538,106.971352,-0.01281
1.538,106.971352,0.067756
1.536,106.842544,0.018128
1.536,106.842544,0.002014
1.534,106.713736,0.003626
1.534,106.713736,0.022961
1.532,106.584928,0.045842
1.532,106.584928,-0.027311
1.53,106.45612,0.016838
1.53,106.45612,0.061311
1.528,106.327312,-0.000886
1.528,106.327312,-0.006042
1.526,106.198504,0.025862
1.526,106.198504,0.021995
1.524,106.06969600000001,-0.060504
1.524,106.06969600000001,0.035207
1.522,105.940888,-0.033434
1.522,105.940888,0.029729
1.52,105.81208000000001,0.003303
1.52,105.81208000000001,0.038752
1.518,105.683272,-0.000886
1.518,105.683272,0.063566
1.516,105.554464,-0.000564
1.516,105.554464,-0.073395
1.514,105.425656,0.011038
1.514,105.425656,0.016516
1.512,105.296848,0.035852
1.512,105.296848,-0.017966
1.51,105.16804,0.040364
1.51,105.16804,0.014905
1.508,105.039232,0.016194
1.508,105.039232,0.013616
1.506,104.910424,0.148966
1.506,104.910424,0.010393
1.504,104.781616,0.024573
1.504,104.781616,0.099338
1.502,104.65280800000001,-0.022477
