I (A),H (T),dP/dH
3.2,214.01080000000002,0.035852
3.2,214.01080000000002,-0.008942
3.2,214.01080000000002,0.009749
3.2,214.01080000000002,-0.002497
3.2,214.01080000000002,-0.032468
3.198,213.881992,-0.040524
3.198,213.881992,0.005882
3.198,213.881992,-0.038913
3.198,213.881992,-0.012487
3.196,213.753184,0.01426
3.196,213.753184,-0.157505
3.196,213.753184,-0.031823
3.196,213.753184,-0.00862
3.194,213.62437599999998,-0.0257
3.194,213.62437599999998,-0.023122
3.194,213.62437599999998,-0.026345
3.194,213.62437599999998,-0.0286
3.192,213.495568,-0.065016
3.192,213.495568,-0.057282
3.192,213.495568,-0.027311
3.192,213.495568,-0.040524
3.19,213.36676,-0.011198
3.19,213.36676,0.006848
3.19,213.36676,-0.067272
3.19,213.36676,-0.005075
3.188,213.237952,0.04552
3.188,213.237952,-0.046969
3.188,213.237952,-0.144292
3.188,213.237952,-0.003786
3.186,213.109144,-0.003786
3.186,213.109144,0.046809
3.186,213.109144,-0.010554
3.186,213.109144,-0.054059
3.184,212.980336,-0.059538
3.184,212.980336,0.041975
3.184,212.980336,-0.239682
3.184,212.980336,-0.024089
3.182,212.851528,-0.008298
3.182,212.851528,-0.001853
3.182,212.851528,-0.023444
3.182,212.851528,-0.092731
3.18,212.72272,0.134142
3.18,212.72272,-0.059538
3.18,212.72272,-0.007653
3.18,212.72272,-0.033434
3.178,212.593912,-0.034401
3.178,212.593912,0.011682
3.178,212.593912,-0.04987
3.178,212.593912,-0.004109
3.176,212.465104,-0.027956
3.176,212.465104,-0.00572
3.176,212.465104,-0.208745
3.176,212.465104,-0.091119
3.174,212.336296,-0.030534
3.174,212.336296,0.026506
3.174,212.336296,-0.089186
3.174,212.336296,0.061955
3.172,212.207488,-0.078551
3.172,212.207488,8.1e-05
3.172,212.207488,-0.007653
3.172,212.207488,-0.077584
3.17,212.07868,-0.025056
3.17,212.07868,-0.033112
3.17,212.07868,0.050676
3.17,212.07868,-0.019255
3.168,211.949872,-0.070494
3.168,211.949872,-0.234526
3.168,211.949872,-0.04568
3.168,211.949872,-0.145259
3.166,211.82106399999998,-0.077584
3.166,211.82106399999998,-0.051481
3.166,211.82106399999998,-0.060504
3.166,211.82106399999998,0.020383
3.164,211.69225600000001,-0.038268
3.164,211.69225600000001,0.116095
3.164,211.69225600000001,-0.005075
3.164,211.69225600000001,-0.041169
3.162,211.563448,-0.021188
3.162,211.563448,-0.067594
3.162,211.563448,-0.044069
3.162,211.563448,-0.027311
3.16,211.43464,-0.011843
3.16,211.43464,-0.026345
3.16,211.43464,-0.041813
3.16,211.43464,-0.018288
3.158,211.30583199999998,-0.139781
3.158,211.30583199999998,-0.0228
3.158,211.30583199999998,-0.018288
3.158,211.30583199999998,-0.043102
3.156,211.17702400000002,-0.004431
3.156,211.17702400000002,0.032629
3.156,211.17702400000002,-0.031823
3.156,211.17702400000002,-0.094986
3.154,211.048216,-0.022155
3.154,211.048216,-0.038591
3.154,211.048216,-0.009265
3.154,211.048216,-0.235815
3.152,210.919408,0.003948
3.152,210.919408,-0.024411
3.152,210.919408,-0.18522
3.152,210.919408,-0.017966
3.15,210.79059999999998,0.102882
3.15,210.79059999999998,-0.033112
3.15,210.79059999999998,-0.032145
3.15,210.79059999999998,-0.016999
3.148,210.661792,-0.018288
3.148,210.661792,0.004915
3.148,210.661792,-0.126246
3.148,210.661792,0.036174
3.146,210.532984,-0.050514
3.146,210.532984,-0.021833
3.146,210.532984,-0.023767
3.146,210.532984,-0.050514
3.144,210.404176,-0.017644
3.144,210.404176,-0.00153
3.144,210.404176,0.060022
3.144,210.404176,-0.003464
3.142,210.275368,-0.037302
3.142,210.275368,-0.007976
3.142,210.275368,-0.018288
3.142,210.275368,0.174425
3.14,210.14656,0.082902
3.14,210.14656,-0.047936
3.14,210.14656,0.01426
3.14,210.14656,-0.046647
3.138,210.017752,8.1e-05
3.138,210.017752,-0.038913
3.138,210.017752,-0.050514
3.138,210.017752,0.021028
3.136,209.888944,0.059055
3.136,209.888944,-0.023122
3.136,209.888944,-0.020544
3.136,209.888944,-0.058571
3.134,209.760136,-0.034723
3.134,209.760136,-0.004753
3.134,209.760136,0.012327
3.134,209.760136,-0.128824
3.132,209.631328,-0.042135
3.132,209.631328,-0.098854
3.132,209.631328,-0.010554
3.132,209.631328,-0.179419
3.13,209.50251999999998,-0.038913
3.13,209.50251999999998,-0.034401
3.13,209.50251999999998,0.089025
3.13,209.50251999999998,0.000725
3.128,209.373712,-0.072106
3.128,209.373712,-0.107555
3.128,209.373712,-0.047936
3.128,209.373712,-0.114
3.126,209.244904,-0.000564
3.126,209.244904,-0.002175
3.126,209.244904,-0.091764
3.126,209.244904,-0.026667
3.124,209.116096,-0.030534
3.124,209.116096,-0.014421
3.124,209.116096,-0.021511
3.124,209.116096,-0.031179
3.122,208.98728799999998,0.080969
3.122,208.98728799999998,0.031663
3.122,208.98728799999998,0.038108
3.122,208.98728799999998,-0.0228
3.12,208.85848000000001,-0.011198
3.12,208.85848000000001,-0.062438
3.12,208.85848000000001,-0.063082
3.12,208.85848000000001,-0.044391
3.118,208.729672,0.091603
3.118,208.729672,-0.020544
3.118,208.729672,-0.210678
3.118,208.729672,0.075168
3.116,208.600864,0.002014
3.116,208.600864,0.018772
3.116,208.600864,-0.054704
3.116,208.600864,-0.043102
3.114,208.47205599999998,0.017483
3.114,208.47205599999998,-0.013132
3.114,208.47205599999998,0.126408
3.114,208.47205599999998,-0.033112
3.112,208.343248,-0.022477
3.112,208.343248,-0.054704
3.112,208.343248,-0.031179
3.112,208.343248,-0.032468
3.11,208.21444,0.019739
3.11,208.21444,-0.012487
3.11,208.21444,0.002981
3.11,208.21444,-0.061793
3.108,208.085632,-0.025378
3.108,208.085632,-0.149771
3.108,208.085632,0.007171
3.108,208.085632,-0.037946
3.106,207.95682399999998,0.020061
3.106,207.95682399999998,-0.016354
3.106,207.95682399999998,-0.04278
3.106,207.95682399999998,-0.021511
3.104,207.828016,-0.029567
3.104,207.828016,-0.034723
3.104,207.828016,-0.097564
3.104,207.828016,-0.042458
3.102,207.699208,-0.077584
3.102,207.699208,-0.039557
3.102,207.699208,-0.04568
3.102,207.699208,-0.066305
3.1,207.5704,0.035207
3.1,207.5704,0.001692
3.1,207.5704,-0.069528
3.1,207.5704,0.022961
3.098,207.44159199999999,-0.021833
3.098,207.44159199999999,0.235654
3.098,207.44159199999999,-0.023767
3.098,207.44159199999999,0.000403
3.096,207.312784,-0.020866
3.096,207.312784,-0.0257
3.096,207.312784,-0.005075
3.096,207.312784,-0.057926
3.094,207.18397599999997,-0.026345
3.094,207.18397599999997,-0.035368
3.094,207.18397599999997,-0.031823
3.094,207.18397599999997,-0.037946
3.092,207.055168,-0.073717
3.092,207.055168,-0.029889
3.092,207.055168,-0.073073
3.092,207.055168,-0.026022
3.09,206.92636,-0.007009
3.09,206.92636,-0.037946
3.09,206.92636,-0.04568
3.09,206.92636,-0.126246
3.088,206.797552,0.010393
3.088,206.797552,-0.023767
