sample,f,db,index,model,r2,success,redchi,A1,A1_err,B1,B1_err,H01,H01_err,dH1,dH1_err,A2,A2_err,B2,B2_err,H02,H02_err,dH2,dH2_err,C,C_err,D,D_err,description
AZ9,,-10,,double_lorentzain,0.9765480773921639,True,0.0032486604618448475,-1.2608667882193867,0.022557004836710984,1.3005959955155888,0.022215322875316534,89.08261344987892,0.0030825103244521202,0.35311004466406193,0.0030933247251174753,-0.005179999901149911,0.019626567607765193,0.019978895249349156,0.023140754858794618,105.11054090252163,0.05918000235475782,0.09561000019140498,0.06585369112972798,0.005383874604162376,0.019063583586357135,-0.000268510796140347,0.00017265553073102387,AZ9_f5_m10dB_processed.csv
