I (A),H (T),dP/dH
3.2,214.01080000000002,-0.012487
3.2,214.01080000000002,-0.210034
3.2,214.01080000000002,-0.00153
3.2,214.01080000000002,-0.013454
3.2,214.01080000000002,0.072268
3.198,213.881992,0.024573
3.198,213.881992,-0.040524
3.198,213.881992,-0.008942
3.198,213.881992,-0.010876
3.196,213.753184,-0.015388
3.196,213.753184,-0.009587
3.196,213.753184,-0.055993
3.196,213.753184,-0.103365
3.194,213.62437599999998,0.01426
3.194,213.62437599999998,0.011682
3.194,213.62437599999998,0.010716
3.194,213.62437599999998,-0.056959
3.192,213.495568,-0.052126
3.192,213.495568,-0.080162
3.192,213.495568,0.016838
3.192,213.495568,-0.052448
3.19,213.36676,-0.027956
3.19,213.36676,-0.036979
3.19,213.36676,-0.140425
3.19,213.36676,-0.006364
3.188,213.237952,-0.04987
3.188,213.237952,-0.040524
3.188,213.237952,-0.08983
3.188,213.237952,-0.070817
3.186,213.109144,-0.040846
3.186,213.109144,-0.060504
3.186,213.109144,-0.175552
3.186,213.109144,-0.015065
3.184,212.980336,-0.0286
3.184,212.980336,0.084836
3.184,212.980336,-0.05986
3.184,212.980336,-0.050514
3.182,212.851528,0.114484
3.182,212.851528,-0.051803
3.182,212.851528,-0.008942
3.182,212.851528,-0.002497
3.18,212.72272,-0.013454
3.18,212.72272,-0.091764
3.18,212.72272,-0.0286
3.18,212.72272,-0.034723
3.178,212.593912,-0.002819
3.178,212.593912,-0.026989
3.178,212.593912,-0.022477
3.178,212.593912,0.028762
3.176,212.465104,-0.040846
3.176,212.465104,-0.020544
3.176,212.465104,-0.069205
3.176,212.465104,-0.039235
3.174,212.336296,-0.0286
3.174,212.336296,0.031018
3.174,212.336296,-0.057282
3.174,212.336296,0.088058
3.172,212.207488,-0.016354
3.172,212.207488,0.033596
3.172,212.207488,-0.03988
3.172,212.207488,8.1e-05
3.17,212.07868,-0.152027
3.17,212.07868,-0.023122
3.17,212.07868,-0.046003
3.17,212.07868,0.004915
3.168,211.949872,0.033274
3.168,211.949872,-0.039557
3.168,211.949872,-0.056637
3.168,211.949872,-0.046003
3.166,211.82106399999998,-0.018933
3.166,211.82106399999998,-0.069205
3.166,211.82106399999998,-0.018933
3.166,211.82106399999998,-0.027634
3.164,211.69225600000001,-0.024089
3.164,211.69225600000001,0.000403
3.164,211.69225600000001,0.012327
3.164,211.69225600000001,0.012649
3.162,211.563448,-0.024089
3.162,211.563448,-0.031501
3.162,211.563448,-0.033757
3.162,211.563448,-0.023767
3.16,211.43464,0.026184
3.16,211.43464,-0.060182
3.16,211.43464,-0.056637
3.16,211.43464,-0.111099
3.158,211.30583199999998,-0.032468
3.158,211.30583199999998,-0.061471
3.158,211.30583199999998,-0.01281
3.158,211.30583199999998,-0.068239
3.156,211.17702400000002,-0.00862
3.156,211.17702400000002,-0.013132
3.156,211.17702400000002,-0.030534
3.156,211.17702400000002,0.005882
3.154,211.048216,0.080969
3.154,211.048216,-0.021833
3.154,211.048216,-0.030534
3.154,211.048216,0.023284
3.152,210.919408,0.010716
3.152,210.919408,-0.04987
3.152,210.919408,-0.027311
3.152,210.919408,-0.027956
3.15,210.79059999999998,-0.032468
3.15,210.79059999999998,0.080324
3.15,210.79059999999998,-0.140748
3.15,210.79059999999998,-0.033112
3.148,210.661792,-0.110455
3.148,210.661792,0.018772
3.148,210.661792,-0.084674
3.148,210.661792,-0.030534
3.146,210.532984,-0.031501
3.146,210.532984,-0.034079
3.146,210.532984,-0.03279
3.146,210.532984,-0.061793
3.144,210.404176,-0.027311
3.144,210.404176,-0.007976
3.144,210.404176,-0.01861
3.144,210.404176,-0.030534
3.142,210.275368,-0.015388
3.142,210.275368,-0.021833
3.142,210.275368,-0.037946
3.142,210.275368,0.081613
3.14,210.14656,-0.183286
3.14,210.14656,-0.033757
3.14,210.14656,-0.03279
3.14,210.14656,0.021995
3.138,210.017752,-0.034723
3.138,210.017752,-0.023122
3.138,210.017752,-0.037624
3.138,210.017752,-0.018288
3.136,209.888944,0.005559
3.136,209.888944,0.073879
3.136,209.888944,-0.036979
3.136,209.888944,-0.124634
3.134,209.760136,0.008782
3.134,209.760136,-0.050192
3.134,209.760136,-0.062438
3.134,209.760136,-0.040846
3.132,209.631328,-0.03569
3.132,209.631328,-0.080485
3.132,209.631328,0.049709
3.132,209.631328,-0.024089
3.13,209.50251999999998,-0.073073
3.13,209.50251999999998,-0.014743
3.13,209.50251999999998,-0.073395
3.13,209.50251999999998,-0.04278
3.128,209.373712,-0.020544
3.128,209.373712,0.166046
3.128,209.373712,-0.058893
3.128,209.373712,-0.156216
3.126,209.244904,-0.098531
3.126,209.244904,-0.042458
3.126,209.244904,0.123185
3.126,209.244904,-0.097564
3.124,209.116096,-0.053415
3.124,209.116096,-0.042458
3.124,209.116096,-0.053415
3.124,209.116096,-0.014743
3.122,208.98728799999998,-0.151382
3.122,208.98728799999998,-0.023767
3.122,208.98728799999998,-0.026022
3.122,208.98728799999998,0.103849
3.12,208.85848000000001,-0.026989
3.12,208.85848000000001,-0.186831
3.12,208.85848000000001,-0.106588
3.12,208.85848000000001,-0.0286
3.118,208.729672,-0.008298
3.118,208.729672,-0.000564
3.118,208.729672,-0.002819
3.118,208.729672,-0.032468
3.116,208.600864,-0.035368
3.116,208.600864,-0.024733
3.116,208.600864,-0.062116
3.116,208.600864,-0.016032
3.114,208.47205599999998,0.00427
3.114,208.47205599999998,0.000725
3.114,208.47205599999998,-0.030212
3.114,208.47205599999998,0.056799
3.112,208.343248,-0.0228
3.112,208.343248,-0.026345
3.112,208.343248,0.084514
3.112,208.343248,-0.033112
3.11,208.21444,-0.168462
3.11,208.21444,-0.003142
3.11,208.21444,-0.031823
3.11,208.21444,-0.025378
3.108,208.085632,-0.011521
3.108,208.085632,-0.013132
3.108,208.085632,-0.041813
3.108,208.085632,-0.001853
3.106,207.95682399999998,0.028762
3.106,207.95682399999998,0.020706
3.106,207.95682399999998,0.024573
3.106,207.95682399999998,-0.015388
3.104,207.828016,-0.013776
3.104,207.828016,-0.017644
3.104,207.828016,0.287861
3.104,207.828016,-0.026022
3.102,207.699208,0.031985
3.102,207.699208,0.066467
3.102,207.699208,-0.031501
3.102,207.699208,-0.04278
3.1,207.5704,-0.011198
3.1,207.5704,-0.023767
3.1,207.5704,-0.026022
3.1,207.5704,-0.118834
3.098,207.44159199999999,-0.024089
3.098,207.44159199999999,0.036819
3.098,207.44159199999999,-0.000241
3.098,207.44159199999999,-0.067272
3.096,207.312784,-0.051803
3.096,207.312784,-0.028278
3.096,207.312784,-0.143003
3.096,207.312784,-0.007976
3.094,207.18397599999997,-0.103043
3.094,207.18397599999997,-0.025056
3.094,207.18397599999997,-0.0286
3.094,207.18397599999997,0.018772
3.092,207.055168,-0.009265
3.092,207.055168,0.001692
3.092,207.055168,-0.024411
3.092,207.055168,0.142521
3.09,206.92636,-0.027311
3.09,206.92636,-0.011198
3.09,206.92636,-0.065338
3.09,206.92636,-0.029889
3.088,206.797552,-0.049547
3.088,206.797552,-0.021511
3.088,206.797552,0.039719
3.088,206.797552,-0.047292
3.086,206.66874399999998,-0.051481
3.086,206.66874399999998,-0.034723
3.086,206.66874399999998,-0.016032
3.086,206.66874399999998,-0.003142
3.084,206.539936,-0.160083
3.084,206.539936,-0.054381
3.084,206.539936,-0.026345
3.084,206.539936,-0.015388
3.082,206.411128,-0.042458
3.082,206.411128,-0.048258
3.082,206.411128,0.00137
3.082,206.411128,-0.047936
3.08,206.28232,-0.104977
3.08,206.28232,-0.038268
3.08,206.28232,-0.016032
3.08,206.28232,-0.036657
3.078,206.15351199999998,0.059055
3.078,206.15351199999998,-0.044714
3.078,206.15351199999998,-0.117545
3.078,206.15351199999998,-0.000886
3.076,206.02470399999999,-0.026667
3.076,206.02470399999999,0.060666
3.076,206.02470399999999,0.029729
3.076,206.02470399999999,-0.051481
3.074,205.895896,-0.024089
3.074,205.895896,-0.018933
3.074,205.895896,-0.069205
3.074,205.895896,-0.011843
3.072,205.767088,-0.030212
3.072,205.767088,-0.036012
3.072,205.767088,-0.06695
3.072,205.767088,-0.113678
3.07,205.63827999999998,-0.037624
3.07,205.63827999999998,-0.030534
3.07,205.63827999999998,0.057766
3.07,205.63827999999998,-0.055348
3.068,205.509472,-0.002497
3.068,205.509472,-0.201333
3.068,205.509472,-0.023122
3.068,205.509472,-0.024411
3.066,205.380664,-0.065661
3.066,205.380664,0.016838
3.066,205.380664,-0.043102
3.066,205.380664,-0.039557
3.064,205.251856,-0.017966
3.064,205.251856,-0.039235
3.064,205.251856,-0.047614
3.064,205.251856,-0.024733
3.062,205.12304799999998,-0.016354
3.062,205.12304799999998,-0.029889
3.062,205.12304799999998,-0.022155
3.062,205.12304799999998,0.061955
3.06,204.99424,-0.025378
3.06,204.99424,-0.003786
3.06,204.99424,-0.009909
3.06,204.99424,-0.03279
3.058,204.865432,-0.084674
3.058,204.865432,-0.003142
3.058,204.865432,-0.087252
3.058,204.865432,0.018772
3.056,204.736624,0.064211
3.056,204.736624,-0.023767
3.056,204.736624,-0.109166
3.056,204.736624,-0.019899
3.054,204.60781599999999,-0.005398
3.054,204.60781599999999,0.002337
3.054,204.60781599999999,-0.031179
3.054,204.60781599999999,0.00137
3.052,204.479008,-0.019577
3.052,204.479008,-0.029245
3.052,204.479008,-0.094342
3.052,204.479008,-0.039557
3.05,204.35019999999997,0.028762
3.05,204.35019999999997,0.117384
3.05,204.35019999999997,-0.022477
3.05,204.35019999999997,0.147032
3.048,204.221392,-0.054059
3.048,204.221392,-0.055348
3.048,204.221392,0.025862
3.048,204.221392,-0.009587
3.046,204.092584,-0.028923
3.046,204.092584,-0.123345
3.046,204.092584,-0.030212
3.046,204.092584,-0.025378
3.044,203.963776,-0.184253
3.044,203.963776,-0.031823
3.044,203.963776,-0.029245
3.044,203.963776,0.041975
3.042,203.83496799999998,-0.022477
3.042,203.83496799999998,-0.043424
3.042,203.83496799999998,-0.046003
3.042,203.83496799999998,-0.029567
3.04,203.70616,0.01426
3.04,203.70616,-0.045036
3.04,203.70616,0.006848
3.04,203.70616,-0.083707
3.038,203.577352,-0.00153
3.038,203.577352,-0.065016
3.038,203.577352,0.081935
3.038,203.577352,-0.041813
3.036,203.448544,0.021995
3.036,203.448544,-0.004109
3.036,203.448544,0.020706
3.036,203.448544,-0.01571
3.034,203.31973599999998,-0.020222
3.034,203.31973599999998,-0.042135
3.034,203.31973599999998,-0.030856
3.034,203.31973599999998,-0.031179
3.032,203.19092799999999,0.067111
3.032,203.19092799999999,-0.010232
3.032,203.19092799999999,-0.003786
3.032,203.19092799999999,0.016516
3.03,203.06212,-0.05986
3.03,203.06212,-0.041169
3.03,203.06212,-0.061793
3.03,203.06212,-0.103365
3.028,202.933312,-0.028278
3.028,202.933312,-0.012165
3.028,202.933312,-0.044714
3.028,202.933312,-0.138492
3.026,202.80450399999998,-0.000564
3.026,202.80450399999998,-0.030856
3.026,202.80450399999998,-0.057604
3.026,202.80450399999998,0.000725
3.024,202.675696,-0.021511
3.024,202.675696,0.007815
3.024,202.675696,-0.060504
3.024,202.675696,0.046164
3.022,202.546888,0.077424
3.022,202.546888,-0.021188
3.022,202.546888,0.400008
3.022,202.546888,0.018772
3.02,202.41808,-0.031179
3.02,202.41808,0.049709
3.02,202.41808,-0.000241
3.02,202.41808,-0.019255
3.018,202.28927199999998,-0.026989
3.018,202.28927199999998,-0.000564
3.018,202.28927199999998,0.327177
3.018,202.28927199999998,-0.017321
3.016,202.160464,-0.016032
3.016,202.160464,0.003948
3.016,202.160464,-0.100465
3.016,202.160464,-0.002819
3.014,202.03165599999997,-0.104332
3.014,202.03165599999997,-0.064372
3.014,202.03165599999997,-0.105943
3.014,202.03165599999997,-0.049225
3.012,201.902848,-0.025378
3.012,201.902848,-0.008298
3.012,201.902848,-0.035368
3.012,201.902848,-0.089508
3.01,201.77403999999999,-0.23517
3.01,201.77403999999999,0.010393
3.01,201.77403999999999,-0.0257
3.01,201.77403999999999,0.05261
3.008,201.645232,-0.105299
3.008,201.645232,0.053254
3.008,201.645232,0.007493
3.008,201.645232,-0.075651
3.006,201.51642399999997,-0.005398
3.006,201.51642399999997,-0.03279
3.006,201.51642399999997,-0.003142
3.006,201.51642399999997,-0.031501
3.004,201.387616,-0.036335
3.004,201.387616,-0.040846
3.004,201.387616,0.044231
3.004,201.387616,-0.0228
3.002,201.258808,-0.076295
3.002,201.258808,-0.117222
3.002,201.258808,0.009749
3.002,201.258808,-0.014099
3.0,201.13,-0.017321
3.0,201.13,-0.016677
3.0,201.13,-0.119801
3.0,201.13,0.036819
2.998,201.001192,-0.019899
2.998,201.001192,-0.014743
2.998,201.001192,-0.034723
2.998,201.001192,0.039397
2.996,200.87238399999998,-0.028923
2.996,200.87238399999998,-0.026022
2.996,200.87238399999998,0.046809
2.996,200.87238399999998,-0.057926
2.994,200.74357600000002,0.019094
2.994,200.74357600000002,0.010393
2.994,200.74357600000002,-0.053737
2.994,200.74357600000002,0.007493
2.992,200.614768,-0.038268
2.992,200.614768,-0.067272
2.992,200.614768,-0.235815
2.992,200.614768,-0.050514
2.99,200.48596,-0.051481
2.99,200.48596,-0.094664
2.99,200.48596,-0.009909
2.99,200.48596,-0.009587
2.988,200.35715199999999,-0.021511
2.988,200.35715199999999,-0.045358
2.988,200.35715199999999,-0.018933
2.988,200.35715199999999,-0.012487
2.986,200.22834400000002,-0.033757
2.986,200.22834400000002,-0.013132
2.986,200.22834400000002,-0.122379
2.986,200.22834400000002,0.004593
2.984,200.099536,-0.021511
2.984,200.099536,0.042619
2.984,200.099536,-0.038913
2.984,200.099536,-0.010232
2.982,199.970728,-0.03279
2.982,199.970728,-0.065016
2.982,199.970728,-0.016677
2.982,199.970728,-0.023122
2.98,199.84192,0.058733
2.98,199.84192,-0.051481
