I (A),H (T),dP/dH
1.0,72.322,-0.047936
1.0,72.322,-0.084996
1.0,72.322,-0.098531
1.0,72.322,-0.034723
1.0,72.322,-0.013132
0.998,72.193192,-0.016354
0.998,72.193192,0.015549
0.998,72.193192,-0.010554
0.998,72.193192,-0.184253
0.996,72.064384,-0.026989
0.996,72.064384,-0.087897
0.996,72.064384,0.03553
0.996,72.064384,-0.010232
0.994,71.935576,-0.026345
0.994,71.935576,0.055188
0.994,71.935576,0.012971
0.994,71.935576,-0.031501
0.992,71.806768,-0.043424
0.992,71.806768,0.126085
0.992,71.806768,-0.027956
0.992,71.806768,-0.049225
0.99,71.67796,0.012971
0.99,71.67796,-0.046969
0.99,71.67796,-0.036979
0.99,71.67796,-0.125601
0.988,71.54915199999999,-0.029567
0.988,71.54915199999999,-0.049547
0.988,71.54915199999999,-0.070172
0.988,71.54915199999999,0.044231
0.986,71.420344,-0.03569
0.986,71.420344,-0.019899
0.986,71.420344,-0.029567
0.986,71.420344,-0.064049
0.984,71.291536,-0.051159
0.984,71.291536,0.022639
0.984,71.291536,-0.026667
0.984,71.291536,-0.027956
0.982,71.162728,0.009749
0.982,71.162728,-0.031823
0.982,71.162728,-0.021188
0.982,71.162728,-0.025056
0.98,71.03392,-0.0228
0.98,71.03392,0.017161
0.98,71.03392,0.005237
0.98,71.03392,-0.029889
0.978,70.905112,-0.036012
0.978,70.905112,-0.061471
0.978,70.905112,0.01426
0.978,70.905112,0.059055
0.976,70.776304,-0.119801
0.976,70.776304,-0.022155
0.976,70.776304,0.00137
0.976,70.776304,-0.084029
0.974,70.647496,-0.046325
0.974,70.647496,-0.043747
0.974,70.647496,-0.095309
0.974,70.647496,-0.01571
0.972,70.518688,-0.049547
0.972,70.518688,-0.019255
0.972,70.518688,-0.054059
0.972,70.518688,0.16089
0.97,70.38987999999999,-0.023767
0.97,70.38987999999999,0.027151
0.97,70.38987999999999,0.002659
0.97,70.38987999999999,-0.031179
0.968,70.261072,-0.017321
0.968,70.261072,-0.01571
0.968,70.261072,-0.046325
0.968,70.261072,-0.023767
0.966,70.13226399999999,-0.03279
0.966,70.13226399999999,-0.048258
0.966,70.13226399999999,0.025217
0.966,70.13226399999999,-0.098854
0.964,70.003456,-0.022477
0.964,70.003456,-0.014743
0.964,70.003456,-0.03988
0.964,70.003456,-0.112711
0.962,69.874648,0.028762
0.962,69.874648,-0.05986
0.962,69.874648,-0.040524
0.962,69.874648,-0.039557
0.96,69.74584,-0.018933
0.96,69.74584,-0.016677
0.96,69.74584,-0.06695
0.96,69.74584,-0.027311
0.958,69.617032,-0.026022
0.958,69.617032,-0.0257
0.958,69.617032,-0.056315
0.958,69.617032,-0.046003
0.956,69.488224,0.012005
0.956,69.488224,-0.153638
0.956,69.488224,-0.044069
0.956,69.488224,-0.031501
0.954,69.359416,-0.013132
0.954,69.359416,-0.038268
0.954,69.359416,0.042297
0.954,69.359416,-0.031179
0.952,69.230608,0.011682
0.952,69.230608,-0.010554
0.952,69.230608,-0.093697
0.952,69.230608,0.138331
0.95,69.1018,0.008137
0.95,69.1018,-0.056959
0.95,69.1018,-0.025056
0.95,69.1018,-0.007653
0.948,68.97299199999999,-0.027634
0.948,68.97299199999999,-0.024089
0.948,68.97299199999999,0.00137
0.948,68.97299199999999,-0.254184
0.946,68.844184,-0.016354
0.946,68.844184,-0.034079
0.946,68.844184,-0.021833
0.946,68.844184,-0.046325
0.944,68.71537599999999,-0.03988
0.944,68.71537599999999,-0.16814
0.944,68.71537599999999,-0.052126
0.944,68.71537599999999,-0.068561
0.942,68.586568,-0.036335
0.942,68.586568,-0.045036
0.942,68.586568,-0.043424
0.942,68.586568,-0.053415
0.94,68.45776,-0.0228
0.94,68.45776,-0.033112
0.94,68.45776,0.104494
0.94,68.45776,-0.022477
0.938,68.328952,-0.027634
0.938,68.328952,-0.043424
0.938,68.328952,-0.087252
0.938,68.328952,-0.090475
0.936,68.20014400000001,-0.006042
0.936,68.20014400000001,-0.007653
0.936,68.20014400000001,-0.048258
0.936,68.20014400000001,0.057443
0.934,68.071336,-0.036979
0.934,68.071336,-0.005398
0.934,68.071336,-0.052126
0.934,68.071336,-0.03988
0.932,67.942528,0.021995
0.932,67.942528,-0.07275
0.932,67.942528,-0.034401
0.932,67.942528,-0.010554
0.93,67.81372,-0.12109
0.93,67.81372,-0.035368
0.93,67.81372,-0.005075
0.93,67.81372,-0.278998
0.928,67.684912,-0.026989
0.928,67.684912,0.022961
0.928,67.684912,-0.026667
0.928,67.684912,-0.026022
0.926,67.556104,-0.053092
0.926,67.556104,-0.036012
0.926,67.556104,-0.139459
0.926,67.556104,0.052932
0.924,67.427296,-0.014421
0.924,67.427296,-0.046003
0.924,67.427296,-0.020544
0.924,67.427296,-0.003464
0.922,67.298488,-0.061793
0.922,67.298488,-0.029567
0.922,67.298488,0.02554
0.922,67.298488,-0.075328
0.92,67.16968,0.046809
0.92,67.16968,-0.007331
0.92,67.16968,-0.044391
0.92,67.16968,-0.022155
0.918,67.04087200000001,0.101593
0.918,67.04087200000001,-0.067916
0.918,67.04087200000001,-0.031179
0.918,67.04087200000001,-0.020222
0.916,66.912064,0.032307
0.916,66.912064,-0.030534
0.916,66.912064,-0.146871
0.916,66.912064,-0.046003
0.914,66.78325600000001,-0.021511
0.914,66.78325600000001,0.088058
0.914,66.78325600000001,-0.00572
0.914,66.78325600000001,-0.0257
0.912,66.654448,-0.178452
0.912,66.654448,-0.03988
0.912,66.654448,0.000403
0.912,66.654448,-0.052448
0.91,66.52564,-0.024089
0.91,66.52564,0.017483
0.91,66.52564,0.091281
0.91,66.52564,-0.020544
0.908,66.396832,-0.140748
0.908,66.396832,-0.03279
0.908,66.396832,-0.008942
0.908,66.396832,-0.32347
0.906,66.268024,-0.032468
0.906,66.268024,-0.028923
0.906,66.268024,-0.264818
0.906,66.268024,-0.029567
0.904,66.139216,0.07259
0.904,66.139216,-0.038268
0.904,66.139216,-0.038913
0.904,66.139216,-0.034401
0.902,66.010408,-0.175874
0.902,66.010408,0.021672
0.902,66.010408,0.061311
0.902,66.010408,-0.019255
0.9,65.8816,-0.021833
0.9,65.8816,-0.082418
0.9,65.8816,-0.036979
0.9,65.8816,0.021028
0.898,65.752792,-0.030534
0.898,65.752792,-0.025378
0.898,65.752792,-0.075973
0.898,65.752792,-0.026022
0.896,65.62398400000001,-0.023767
0.896,65.62398400000001,-0.019577
0.896,65.62398400000001,-0.122701
0.896,65.62398400000001,-0.011198
0.894,65.495176,0.013938
0.894,65.495176,-0.007009
0.894,65.495176,-0.031179
0.894,65.495176,0.054543
0.892,65.366368,-0.030856
0.892,65.366368,-0.14816
0.892,65.366368,-0.024411
0.892,65.366368,0.053254
0.89,65.23756,-0.075328
0.89,65.23756,-0.033434
0.89,65.23756,-0.01571
0.89,65.23756,0.043264
0.888,65.108752,-0.109166
0.888,65.108752,-0.003786
0.888,65.108752,-0.003786
0.888,65.108752,-0.080485
0.886,64.979944,-0.001853
0.886,64.979944,0.207618
0.886,64.979944,-0.011198
0.886,64.979944,0.002014
0.884,64.851136,-0.024733
0.884,64.851136,-0.03569
0.884,64.851136,-0.005075
0.884,64.851136,-0.01861
0.882,64.722328,-0.045358
0.882,64.722328,-0.030534
0.882,64.722328,-0.007331
0.882,64.722328,-0.007653
0.88,64.59352,-0.254184
0.88,64.59352,-0.028278
0.88,64.59352,-0.050837
0.88,64.59352,0.038108
0.878,64.464712,-0.019255
0.878,64.464712,-0.219379
0.878,64.464712,-0.010876
0.878,64.464712,-0.011521
0.876,64.335904,0.325243
0.876,64.335904,-0.014099
0.876,64.335904,-0.051481
0.876,64.335904,0.115451
0.874,64.20709599999999,-0.018933
0.874,64.20709599999999,-0.112711
0.874,64.20709599999999,-0.066305
0.874,64.20709599999999,-0.006042
0.872,64.078288,-0.019577
0.872,64.078288,-0.062116
0.872,64.078288,0.041653
0.872,64.078288,-0.01861
0.87,63.949479999999994,-0.032468
0.87,63.949479999999994,-0.035368
0.87,63.949479999999994,-0.08693
0.87,63.949479999999994,-0.087574
0.868,63.820671999999995,0.105138
0.868,63.820671999999995,0.022317
0.868,63.820671999999995,-0.036335
0.868,63.820671999999995,-0.085319
0.866,63.691863999999995,0.041975
0.866,63.691863999999995,-0.039557
0.866,63.691863999999995,-0.007009
0.866,63.691863999999995,-0.054704
0.864,63.563055999999996,-0.061471
0.864,63.563055999999996,-0.036012
0.864,63.563055999999996,-0.032468
0.864,63.563055999999996,-0.001208
0.862,63.434248,-0.021511
0.862,63.434248,-0.094664
0.862,63.434248,-0.025378
0.862,63.434248,0.050998
0.86,63.30544,-0.027634
0.86,63.30544,-0.036012
0.86,63.30544,-0.053737
0.86,63.30544,-0.042458
0.858,63.176632,-0.00862
0.858,63.176632,-0.004753
0.858,63.176632,-0.063082
0.858,63.176632,-0.04278
0.856,63.047824,-0.041169
0.856,63.047824,-0.049225
0.856,63.047824,-0.058249
0.856,63.047824,0.012649
0.854,62.91901599999999,0.060022
0.854,62.91901599999999,-0.0286
0.854,62.91901599999999,-0.033112
0.854,62.91901599999999,0.009104
0.852,62.79020799999999,-0.015388
0.852,62.79020799999999,-0.063727
0.852,62.79020799999999,-0.01281
0.852,62.79020799999999,-0.027634
0.85,62.66139999999999,-0.087252
0.85,62.66139999999999,-0.03569
0.85,62.66139999999999,-0.010232
0.85,62.66139999999999,0.013616
0.848,62.532591999999994,-0.053415
0.848,62.532591999999994,-0.034079
0.848,62.532591999999994,0.0684
0.848,62.532591999999994,0.00137
0.846,62.403783999999995,-0.025378
0.846,62.403783999999995,0.000725
0.846,62.403783999999995,-0.034401
0.846,62.403783999999995,-0.026022
0.844,62.274975999999995,-0.137525
0.844,62.274975999999995,-0.095631
0.844,62.274975999999995,-0.0228
0.844,62.274975999999995,-0.031501
0.842,62.146167999999996,-0.026022
0.842,62.146167999999996,-0.081774
0.842,62.146167999999996,0.080002
0.842,62.146167999999996,-0.039557
0.84,62.01736,-0.216801
0.84,62.01736,0.005237
0.84,62.01736,-0.044714
0.84,62.01736,0.003948
0.838,61.888552,0.011038
0.838,61.888552,-0.020544
0.838,61.888552,-0.104977
0.838,61.888552,0.022961
0.836,61.75974399999999,-0.110777
0.836,61.75974399999999,-0.031823
0.836,61.75974399999999,-0.095953
0.836,61.75974399999999,-0.051803
0.834,61.63093599999999,-0.088863
0.834,61.63093599999999,-0.054704
0.834,61.63093599999999,0.00137
0.834,61.63093599999999,-0.036979
0.832,61.50212799999999,0.024251
0.832,61.50212799999999,-0.060504
0.832,61.50212799999999,-0.016999
0.832,61.50212799999999,0.106105
0.83,61.37331999999999,-0.016999
0.83,61.37331999999999,-0.048903
0.83,61.37331999999999,-0.058893
0.83,61.37331999999999,-0.0228
0.828,61.24451199999999,-0.030212
0.828,61.24451199999999,-0.066627
0.828,61.24451199999999,0.001048
0.828,61.24451199999999,-0.015065
0.826,61.115703999999994,-0.080162
0.826,61.115703999999994,0.083869
0.826,61.115703999999994,0.024895
0.826,61.115703999999994,0.032952
0.824,60.986895999999994,-0.026345
0.824,60.986895999999994,-0.073073
0.824,60.986895999999994,-0.0286
0.824,60.986895999999994,-0.03988
0.822,60.858087999999995,-0.008298
0.822,60.858087999999995,-0.030534
0.822,60.858087999999995,-0.0286
0.822,60.858087999999995,0.02554
0.82,60.729279999999996,-0.008298
0.82,60.729279999999996,0.147355
0.82,60.729279999999996,-0.007976
0.82,60.729279999999996,-0.077584
0.818,60.600471999999996,-0.023122
0.818,60.600471999999996,-0.149449
0.818,60.600471999999996,0.037463
0.818,60.600471999999996,-0.03279
0.816,60.47166399999999,-0.005075
0.816,60.47166399999999,-0.003142
0.816,60.47166399999999,-0.053737
0.816,60.47166399999999,-0.046325
0.814,60.34285599999999,-0.038268
0.814,60.34285599999999,0.015227
0.814,60.34285599999999,-0.017321
0.814,60.34285599999999,-0.025378
0.812,60.214048,-0.05986
0.812,60.214048,-0.084996
0.812,60.214048,-0.030212
0.812,60.214048,-0.049547
0.81,60.08524,-0.0228
0.81,60.08524,-0.055993
0.81,60.08524,-0.023767
0.81,60.08524,-0.044069
0.808,59.956432,-0.180386
0.808,59.956432,-0.019577
0.808,59.956432,-0.029567
0.808,59.956432,-0.112711
0.806,59.827624,-0.04568
0.806,59.827624,0.007815
0.806,59.827624,-0.019899
0.806,59.827624,-0.041169
0.804,59.698816,0.109328
0.804,59.698816,-0.159116
0.804,59.698816,0.005559
0.804,59.698816,-0.080485
0.802,59.570008,-0.005398
0.802,59.570008,-0.015065
0.802,59.570008,-0.060182
0.802,59.570008,-0.036979
0.8,59.4412,-0.019899
0.8,59.4412,0.020383
0.8,59.4412,0.002981
