sample,f,db,index,model,r2,success,redchi,A1,A1_err,B1,B1_err,H01,H01_err,dH1,dH1_err,A2,A2_err,B2,B2_err,H02,H02_err,dH2,dH2_err,C,C_err,D,D_err,description
AZ9,,-10,,double_lorentzain,0.9868489552847592,True,0.001237082325492849,-1.8514839219256751,0.032777035065731895,1.2875612632503481,0.03347778744664386,151.0891852378802,0.002614223548488137,0.33028132006824695,0.002756129285171253,0.13084668803509145,0.03222989481100888,-0.6984421612323056,0.024963384666998534,150.7069291739569,0.0045329331503215125,0.2398819117092964,0.0062725641160836015,-0.026700722548628902,0.0019273765341712877,-1.9091934857447216e-08,1.6265946607588844e-05,AZ9_f7_m10dB_processed.csv
