I (A),H (T),dP/dH
3.0,201.13,0.033274
3.0,201.13,-0.004753
3.0,201.13,-0.021833
3.0,201.13,-0.023767
3.0,201.13,-0.033757
2.998,201.001192,-0.014421
2.998,201.001192,-0.024411
2.998,201.001192,0.036496
2.998,201.001192,-0.146548
2.996,200.87238399999998,0.01136
2.996,200.87238399999998,-0.070172
2.996,200.87238399999998,-0.051803
2.996,200.87238399999998,-0.017321
2.994,200.74357600000002,-0.0257
2.994,200.74357600000002,0.016838
2.994,200.74357600000002,-0.039557
2.994,200.74357600000002,-0.030856
2.992,200.614768,0.021672
2.992,200.614768,0.010716
2.992,200.614768,-0.023122
2.992,200.614768,-0.022477
2.99,200.48596,-0.013776
2.99,200.48596,-0.0228
2.99,200.48596,-0.100143
2.99,200.48596,-0.024733
2.988,200.35715199999999,-0.024089
2.988,200.35715199999999,0.088703
2.988,200.35715199999999,-0.024733
2.988,200.35715199999999,-0.05277
2.986,200.22834400000002,-0.006042
2.986,200.22834400000002,0.118996
2.986,200.22834400000002,0.003303
2.986,200.22834400000002,-0.035368
2.984,200.099536,-0.033434
2.984,200.099536,-0.038591
2.984,200.099536,-0.019255
2.984,200.099536,0.123185
2.982,199.970728,-0.029889
2.982,199.970728,-0.145904
2.982,199.970728,-0.006364
2.982,199.970728,-0.012487
2.98,199.84192,-0.113033
2.98,199.84192,-0.038268
2.98,199.84192,-0.031501
2.98,199.84192,-0.019577
2.978,199.713112,-0.043102
2.978,199.713112,-0.032468
2.978,199.713112,0.057443
2.978,199.713112,0.019739
2.976,199.584304,0.020706
2.976,199.584304,-0.020866
2.976,199.584304,-0.010232
2.976,199.584304,0.062277
2.974,199.455496,-0.134302
2.974,199.455496,-0.016354
2.974,199.455496,0.070334
2.974,199.455496,-0.101109
2.972,199.326688,-0.025378
2.972,199.326688,-0.021833
2.972,199.326688,-0.028923
2.972,199.326688,-0.030212
2.97,199.19788,-0.034723
2.97,199.19788,-0.016354
2.97,199.19788,-0.0286
2.97,199.19788,-0.0257
2.968,199.069072,0.002337
2.968,199.069072,0.015549
2.968,199.069072,-0.038913
2.968,199.069072,-0.017321
2.966,198.940264,-0.028278
2.966,198.940264,0.006204
2.966,198.940264,0.042942
2.966,198.940264,-0.027634
2.964,198.811456,0.005237
2.964,198.811456,-0.025378
2.964,198.811456,-0.062116
2.964,198.811456,-0.030212
2.962,198.682648,-0.065338
2.962,198.682648,-0.039235
2.962,198.682648,0.037786
2.962,198.682648,-0.029245
2.96,198.55383999999998,-0.110455
2.96,198.55383999999998,-0.074684
2.96,198.55383999999998,-0.088863
2.96,198.55383999999998,0.003626
2.958,198.42503200000002,-0.026345
2.958,198.42503200000002,-0.012165
2.958,198.42503200000002,-0.009587
2.958,198.42503200000002,-0.149126
2.956,198.296224,0.058733
2.956,198.296224,-0.039557
2.956,198.296224,-0.0228
2.956,198.296224,-0.00572
2.954,198.167416,-0.015065
2.954,198.167416,-0.118834
2.954,198.167416,-0.044714
2.954,198.167416,-0.028278
2.952,198.03860799999998,-0.006364
2.952,198.03860799999998,-0.002497
2.952,198.03860799999998,-0.104977
2.952,198.03860799999998,-0.021188
2.95,197.90980000000002,-0.048258
2.95,197.90980000000002,0.002014
