sample,f,db,index,model,r2,success,redchi,A1,A1_err,B1,B1_err,H01,H01_err,dH1,dH1_err,A2,A2_err,B2,B2_err,H02,H02_err,dH2,dH2_err,C,C_err,D,D_err,description
AZ2,3,0,,double_lorentzain,0.1918432549497584,True,0.0004633904511360818,0.03897576311842372,0.03899598229533451,0.04554317067466311,0.061281451766973485,44.51858826260543,0.09731317871401675,0.1508032737896069,0.024446846779766666,0.04193150425896562,0.028418876713359745,0.036154218787270105,0.0521028523048033,45.6086121101435,0.5585146183463252,1.0897547929818985,0.5543252406039739,-0.0661620445972748,0.0089641309429113,4.423851630600242e-05,0.00016204081753744504,AZ2_f3GHz_0dB_processed.csv
