4.900000	,	-0.225825	
	4.900000	,	-0.198755	
	4.900000	,	-0.358596	
	4.898000	,	-0.328304	
	4.898000	,	-0.128502	
	4.896000	,	-0.114644	
	4.896000	,	-0.064694	
	4.894000	,	0.014905	
	4.894000	,	0.021995	
	4.892000	,	0.008137	
	4.892000	,	-0.057282	
	4.890000	,	-0.093053	
	4.890000	,	0.107716	
	4.888000	,	0.079357	
	4.888000	,	-0.044391	
	4.886000	,	0.016838	
	4.886000	,	0.058088	
	4.884000	,	0.028118	
	4.884000	,	-0.093697	
	4.882000	,	0.006848	
	4.882000	,	0.031340	
	4.880000	,	-0.122056	
	4.880000	,	0.014905	
	4.878000	,	0.007815	
	4.878000	,	0.106427	
	4.876000	,	0.103205	
	4.876000	,	0.023284	
	4.874000	,	-0.004431	
	4.874000	,	0.011360	
	4.872000	,	0.060344	
	4.872000	,	0.045520	
	4.870000	,	0.028118	
	4.870000	,	0.031663	
	4.868000	,	0.015549	
	4.868000	,	0.048098	
	4.866000	,	0.005559	
	4.866000	,	-0.065338	
	4.864000	,	0.046809	
	4.864000	,	0.031663	
	4.862000	,	0.129952	
	4.862000	,	0.014260	
	4.860000	,	0.038752	
	4.860000	,	0.063244	
	4.858000	,	0.120929	
	4.858000	,	0.004270	
	4.856000	,	0.059055	
	4.856000	,	0.055832	
	4.854000	,	0.066145	
	4.854000	,	0.008460	
	4.852000	,	0.017805	
	4.852000	,	0.039719	
	4.850000	,	0.058410	
	4.850000	,	0.031985	
	4.848000	,	0.041330	
	4.848000	,	0.044553	
	4.846000	,	0.130919	
	4.846000	,	0.086125	
	4.844000	,	0.086447	
	4.844000	,	0.082580	
	4.842000	,	0.138976	
	4.842000	,	0.148321	
	4.840000	,	0.102560	
	4.840000	,	0.191505	
	4.838000	,	0.261435	
	4.838000	,	0.290439	
	4.836000	,	0.322343	
	4.836000	,	0.434168	
	4.834000	,	0.568230	
	4.834000	,	0.756109	
	4.832000	,	1.069349	
	4.832000	,	1.615911	
	4.830000	,	2.274301	
	4.830000	,	3.253998	
	4.828000	,	4.182787	
	4.828000	,	5.349750	
	4.826000	,	6.581511	
