I (A),H (T),dP/dH
4.1,271.97439999999995,0.012649
4.1,271.97439999999995,-0.044069
4.1,271.97439999999995,0.035852
4.098,271.845592,-0.037946
4.098,271.845592,0.020383
4.096,271.716784,0.020706
4.096,271.716784,-0.017321
4.094,271.587976,0.002981
4.094,271.587976,0.028118
4.092,271.459168,0.013938
4.092,271.459168,0.012971
4.09,271.33036,0.017161
4.09,271.33036,0.034885
4.088,271.201552,0.078391
4.088,271.201552,0.002981
4.086,271.072744,0.021028
4.086,271.072744,0.035207
4.084,270.94393599999995,0.006526
4.084,270.94393599999995,-0.073073
4.082,270.81512799999996,0.015227
4.082,270.81512799999996,0.071623
4.08,270.68632,-0.114967
4.08,270.68632,0.01845
4.078,270.55751200000003,0.003626
4.078,270.55751200000003,0.007493
4.076,270.428704,0.000725
4.076,270.428704,0.032307
4.074,270.299896,0.083224
4.074,270.299896,0.027795
4.072,270.171088,0.006526
4.072,270.171088,0.051965
4.07,270.04228,0.160245
4.07,270.04228,0.047776
4.068,269.91347199999996,8.1e-05
4.068,269.91347199999996,0.007815
4.066,269.78466399999996,-0.000886
4.066,269.78466399999996,0.013616
4.064,269.65585599999997,0.089992
4.064,269.65585599999997,-0.024089
4.062,269.52704800000004,0.09547
4.062,269.52704800000004,-0.036657
4.06,269.39824,0.013616
4.06,269.39824,0.010071
4.058,269.269432,0.03553
4.058,269.269432,0.093215
4.056,269.140624,0.019739
4.056,269.140624,-0.004109
4.054,269.011816,-0.029245
4.054,269.011816,0.012971
4.052,268.88300799999996,0.000725
4.052,268.88300799999996,0.113839
4.05,268.75419999999997,0.016194
4.05,268.75419999999997,0.012649
4.048,268.625392,0.016516
4.048,268.625392,0.018128
4.046,268.496584,0.023284
4.046,268.496584,0.009749
4.044,268.367776,0.083547
4.044,268.367776,0.010393
4.042,268.238968,0.006848
4.042,268.238968,0.016516
4.04,268.11016,0.015872
4.04,268.11016,-0.03279
4.038,267.981352,0.007493
4.038,267.981352,-0.001208
4.036,267.85254399999997,-0.030212
4.036,267.85254399999997,-0.048581
4.034,267.723736,0.002337
4.034,267.723736,-0.0257
4.032,267.594928,0.033274
4.032,267.594928,0.003626
4.03,267.46612,-0.023767
4.03,267.46612,0.011038
4.028,267.33731199999994,0.002337
4.028,267.33731199999994,0.033274
4.026,267.208504,0.022961
4.026,267.208504,0.006204
4.024,267.079696,0.023606
4.024,267.079696,0.069367
4.022,266.950888,-0.001208
4.022,266.950888,0.053576
4.02,266.82207999999997,-0.015388
4.02,266.82207999999997,0.010393
4.018,266.693272,-0.010554
4.018,266.693272,0.018128
4.016,266.564464,-0.040846
4.016,266.564464,0.020706
4.014,266.435656,0.086447
4.014,266.435656,0.030373
4.012,266.30684799999995,0.03843
4.012,266.30684799999995,0.041975
4.01,266.17803999999995,-0.159439
4.01,266.17803999999995,-0.037302
4.008,266.049232,-0.016999
4.008,266.049232,0.045198
4.006,265.920424,0.122218
4.006,265.920424,0.005237
4.004,265.791616,-0.056315
4.004,265.791616,8.1e-05
4.002,265.662808,0.068078
4.002,265.662808,0.021672
4.0,265.534,0.023284
4.0,265.534,0.050676
3.998,265.405192,0.006848
3.998,265.405192,-0.032468
3.996,265.276384,-0.015065
3.996,265.276384,0.01136
3.994,265.147576,-0.006042
3.994,265.147576,0.087414
3.992,265.01876799999997,-0.068883
3.992,265.01876799999997,-0.06985
3.99,264.88996000000003,0.019094
3.99,264.88996000000003,0.000725
3.988,264.761152,0.079035
3.988,264.761152,-0.075651
3.986,264.632344,0.043586
3.986,264.632344,-0.01281
3.984,264.503536,-0.007331
3.984,264.503536,-0.054381
3.982,264.374728,-0.006687
3.982,264.374728,-0.009587
3.98,264.24592,-0.146226
3.98,264.24592,-0.0228
3.978,264.117112,-0.018933
3.978,264.117112,0.021672
3.976,263.98830399999997,0.032629
3.976,263.98830399999997,0.03843
3.974,263.859496,0.007171
3.974,263.859496,-0.021833
3.972,263.730688,0.025862
3.972,263.730688,-0.040202
3.97,263.60188,0.019094
3.97,263.60188,0.047453
3.968,263.473072,-0.031823
3.968,263.473072,0.065178
3.966,263.344264,-0.125924
3.966,263.344264,0.044231
3.964,263.21545599999996,0.044231
3.964,263.21545599999996,0.020383
3.962,263.08664799999997,0.162179
3.962,263.08664799999997,0.077101
3.96,262.95784,0.147032
3.96,262.95784,0.062922
3.958,262.829032,0.181192
3.958,262.829032,0.226309
3.956,262.700224,0.042942
3.956,262.700224,0.04552
3.954,262.571416,0.068723
3.954,262.571416,0.11674
3.952,262.44260799999995,0.037141
3.952,262.44260799999995,0.046809
3.95,262.3138,0.037463
3.95,262.3138,0.142843
3.948,262.18499199999997,-0.004753
3.948,262.18499199999997,0.028118
3.946,262.056184,-0.006687
