I (A),H (T),dP/dH
3.4,226.89159999999998,-0.130113
3.4,226.89159999999998,-0.117545
3.4,226.89159999999998,-0.085641
3.398,226.762792,-0.171362
3.398,226.762792,-0.096598
3.396,226.633984,-0.053737
3.396,226.633984,-0.050837
3.394,226.505176,-0.087574
3.394,226.505176,-0.139136
3.392,226.37636799999999,-0.214545
3.392,226.37636799999999,-0.098209
3.39,226.24756,-0.109488
3.39,226.24756,-0.147837
3.388,226.118752,-0.120767
3.388,226.118752,-0.328948
3.386,225.989944,-0.157505
3.386,225.989944,-0.137847
3.384,225.861136,-0.120445
3.384,225.861136,-0.085641
3.382,225.732328,-0.137525
3.382,225.732328,-0.104332
3.38,225.60351999999997,-0.113678
3.38,225.60351999999997,-0.115611
3.378,225.474712,-0.114644
3.378,225.474712,-0.103365
3.376,225.345904,-0.125279
3.376,225.345904,-0.027634
3.374,225.217096,-0.086608
3.374,225.217096,-0.259662
3.372,225.08828799999998,-0.099176
3.372,225.08828799999998,-0.109488
3.37,224.95948,-0.013776
3.37,224.95948,-0.09692
3.368,224.830672,-0.098531
3.368,224.830672,-0.130113
3.366,224.701864,-0.083707
3.366,224.701864,-0.151382
3.364,224.57305599999998,-0.030212
3.364,224.57305599999998,-0.091764
3.362,224.444248,-0.078551
3.362,224.444248,-0.147837
3.36,224.31544,-0.057282
3.36,224.31544,-0.064049
3.358,224.186632,-0.092408
3.358,224.186632,-0.050837
3.356,224.05782399999998,-0.041169
3.356,224.05782399999998,-0.091442
3.354,223.929016,-0.099176
3.354,223.929016,-0.133658
3.352,223.800208,-0.087897
3.352,223.800208,0.028762
3.35,223.6714,-0.067916
3.35,223.6714,-0.117867
3.348,223.54259199999998,-0.060182
3.348,223.54259199999998,-0.095953
3.346,223.413784,-0.087252
3.346,223.413784,-0.051481
3.344,223.28497599999997,-0.124634
3.344,223.28497599999997,-0.170718
3.342,223.156168,-0.087574
3.342,223.156168,-0.099498
3.34,223.02736,-0.109488
3.34,223.02736,-0.077584
3.338,222.898552,-0.113033
3.338,222.898552,-0.180063
3.336,222.76974399999997,-0.08983
3.336,222.76974399999997,-0.056637
3.334,222.640936,-0.093375
3.334,222.640936,-0.127857
3.332,222.512128,-0.096598
3.332,222.512128,-0.056637
3.33,222.38332,-0.098854
3.33,222.38332,-0.100143
3.328,222.25451199999998,-0.088219
3.328,222.25451199999998,-0.075328
3.326,222.12570399999998,-0.113355
3.326,222.12570399999998,-0.121412
3.324,221.996896,-0.110777
3.324,221.996896,-0.153316
3.322,221.868088,-0.057604
3.322,221.868088,-0.046647
3.32,221.73927999999998,-0.095953
3.32,221.73927999999998,-0.085641
3.318,221.610472,-0.068239
3.318,221.610472,-0.09692
3.316,221.481664,-0.187475
3.316,221.481664,-0.16395
3.314,221.352856,-0.071784
3.314,221.352856,-0.104654
3.312,221.22404799999998,-0.091119
3.312,221.22404799999998,-0.128502
3.31,221.09524,-0.094986
3.31,221.09524,-0.103687
3.308,220.966432,-0.098531
3.308,220.966432,-0.071139
3.306,220.837624,-0.065338
3.306,220.837624,-0.112066
3.304,220.70881599999998,-0.094986
3.304,220.70881599999998,-0.080807
3.302,220.580008,0.024251
3.302,220.580008,-0.077584
3.3,220.45119999999997,-0.109166
3.3,220.45119999999997,-0.063405
3.298,220.322392,-0.048258
3.298,220.322392,-0.071461
3.296,220.193584,-0.047936
3.296,220.193584,-0.074039
3.294,220.064776,-0.055993
3.294,220.064776,0.006526
3.292,219.93596799999997,-0.055348
3.292,219.93596799999997,-0.068239
3.29,219.80716,-0.10401
3.29,219.80716,0.036496
3.288,219.678352,-0.021188
3.288,219.678352,-0.182642
3.286,219.549544,-0.092731
3.286,219.549544,-0.10981
3.284,219.42073599999998,-0.050837
3.284,219.42073599999998,-0.098209
3.282,219.29192799999998,-0.111422
3.282,219.29192799999998,-0.042458
3.28,219.16312,-0.092408
