I (A),H (T),dP/dH
5.3,349.25919999999996,-0.052448
5.3,349.25919999999996,0.017483
5.3,349.25919999999996,0.033918
5.298,349.130392,0.138654
5.298,349.130392,0.035207
5.296,349.001584,-0.047614
5.296,349.001584,8.1e-05
5.294,348.872776,0.033918
5.294,348.872776,0.058088
5.292,348.743968,0.01136
5.292,348.743968,0.011682
5.29,348.61516,0.157989
5.29,348.61516,-0.097887
5.288,348.486352,0.009749
5.288,348.486352,-0.051481
5.286,348.35754399999996,0.007171
5.286,348.35754399999996,-0.002175
5.284,348.22873599999997,-0.019577
5.284,348.22873599999997,-0.101109
5.282,348.099928,0.05841
5.282,348.099928,-0.007009
5.28,347.97112,0.007493
5.28,347.97112,0.058088
5.278,347.84231199999994,0.002659
5.278,347.84231199999994,0.002014
5.276,347.713504,-0.053737
5.276,347.713504,0.03553
5.274,347.584696,-0.034723
5.274,347.584696,-0.002175
5.272,347.455888,0.018772
5.272,347.455888,0.0684
5.27,347.32707999999997,-0.018933
5.27,347.32707999999997,0.000403
5.268,347.198272,-0.007331
5.268,347.198272,0.035852
5.266,347.069464,0.029084
5.266,347.069464,0.02135
5.264,346.940656,-0.018933
5.264,346.940656,0.048742
5.262,346.81184799999994,-0.026989
5.262,346.81184799999994,0.028762
5.26,346.68303999999995,-0.046647
5.26,346.68303999999995,0.160567
5.258,346.554232,0.031663
5.258,346.554232,0.019417
5.256,346.425424,-0.021188
5.256,346.425424,0.029407
5.254,346.296616,0.053899
5.254,346.296616,0.02844
5.252,346.167808,-0.018933
5.252,346.167808,0.04842
5.25,346.039,-0.098531
5.25,346.039,0.036174
5.248,345.910192,-0.036979
5.248,345.910192,0.03134
5.246,345.781384,0.060344
5.246,345.781384,0.010071
5.244,345.65257599999995,0.009426
5.244,345.65257599999995,0.022961
5.242,345.52376799999996,0.022961
5.242,345.52376799999996,0.020706
5.24,345.39496,-0.006687
5.24,345.39496,-0.061793
5.238,345.26615200000003,-0.002819
5.238,345.26615200000003,0.029729
5.236,345.137344,0.026506
5.236,345.137344,0.027795
5.234,345.008536,-0.020866
5.234,345.008536,0.014583
5.232,344.879728,0.133497
5.232,344.879728,0.006526
5.23,344.75092,-0.0286
5.23,344.75092,0.052932
5.228,344.62211199999996,0.030051
5.228,344.62211199999996,-0.08693
5.226,344.49330399999997,0.007493
5.226,344.49330399999997,0.080324
5.224,344.364496,0.042942
5.224,344.364496,0.072268
5.222,344.23568800000004,-0.048258
5.222,344.23568800000004,0.005559
5.22,344.10688,0.034241
5.22,344.10688,-0.021833
5.218,343.978072,0.057766
5.218,343.978072,0.032307
5.216,343.849264,-0.07984
5.216,343.849264,0.052932
5.214,343.720456,0.041653
5.214,343.720456,-0.073073
5.212,343.59164799999996,0.068078
5.212,343.59164799999996,-0.078551
5.21,343.46283999999997,0.128986
5.21,343.46283999999997,0.043908
5.208,343.334032,0.03553
5.208,343.334032,0.130275
5.206,343.205224,0.032952
5.206,343.205224,-0.042135
5.204,343.076416,0.01426
5.204,343.076416,0.030051
5.202,342.947608,-0.009265
5.202,342.947608,0.030051
5.2,342.8188,0.010393
5.2,342.8188,0.043586
5.198,342.689992,0.037141
5.198,342.689992,0.07259
5.196,342.56118399999997,-0.003464
5.196,342.56118399999997,0.021672
5.194,342.432376,0.12254
5.194,342.432376,-0.002819
5.192,342.303568,0.024251
5.192,342.303568,0.024895
5.19,342.17476,0.026506
5.19,342.17476,0.071623
5.188,342.04595199999994,0.030051
5.188,342.04595199999994,-0.046969
5.186,341.917144,0.095148
5.186,341.917144,-0.00153
5.184,341.788336,0.012971
5.184,341.788336,0.376805
5.182,341.659528,0.098693
5.182,341.659528,0.033596
5.18,341.53072,0.034885
5.18,341.53072,0.004915
5.178,341.401912,0.17378
5.178,341.401912,0.002337
5.176,341.273104,-0.019899
5.176,341.273104,0.026506
5.174,341.144296,0.040364
5.174,341.144296,0.094181
5.172,341.01548799999995,-0.063405
5.172,341.01548799999995,0.017805
5.17,340.88667999999996,-0.005075
5.17,340.88667999999996,0.015227
5.168,340.757872,-0.027634
5.168,340.757872,-0.039557
5.166,340.629064,0.000725
5.166,340.629064,0.014583
5.164,340.500256,-0.051159
