sample,f,db,index,model,r2,success,redchi,A1,A1_err,B1,B1_err,H01,H01_err,dH1,dH1_err,A2,A2_err,B2,B2_err,H02,H02_err,dH2,dH2_err,C,C_err,D,D_err,description
AZ10,10,-10,,double_lorentzain,0.9715822584558704,True,0.011246165539834766,4.405595311093544,0.07632851600879267,-4.35382583592317,0.07678817908541062,247.36647425682128,0.010398054752461054,1.1900618033265977,0.010406331747710815,-0.02200942262271961,0.049325389964432205,0.07057128269767338,0.05929637509018436,208.3967038867426,0.05205737080329614,0.0572426569848733,0.008566087448443243,0.324161218490068,0.058716436445645975,-0.0012190129676653005,0.00024492243847307595,AZ10_f10GHz_m10dB_sens50_2.500Vpp_Final_processed.csv
