I (A),H (T),dP/dH
1.6,110.96440000000001,0.070656
1.6,110.96440000000001,0.032952
1.6,110.96440000000001,0.031663
1.598,110.835592,0.022639
1.598,110.835592,0.053899
1.596,110.706784,0.031018
1.596,110.706784,-0.027311
1.594,110.577976,-0.000241
1.594,110.577976,0.0655
1.592,110.449168,0.02844
1.592,110.449168,0.041975
1.59,110.32036000000001,0.129308
1.59,110.32036000000001,0.030051
1.588,110.191552,0.050676
1.588,110.191552,0.020706
1.586,110.06274400000001,0.021672
1.586,110.06274400000001,0.220186
1.584,109.933936,0.008137
1.584,109.933936,0.022639
1.582,109.80512800000001,-0.0228
1.582,109.80512800000001,-0.012487
1.58,109.67632,0.051965
1.58,109.67632,0.145099
1.578,109.54751200000001,-0.023444
1.578,109.54751200000001,0.063566
1.576,109.418704,-0.123023
1.576,109.418704,0.023928
1.574,109.289896,0.026506
1.574,109.289896,0.032952
1.572,109.161088,0.022961
1.572,109.161088,0.019739
1.57,109.03228,0.020383
1.57,109.03228,0.035207
1.568,108.90347200000001,0.11964
1.568,108.90347200000001,0.023284
1.566,108.774664,0.029729
1.566,108.774664,0.019417
1.564,108.64585600000001,0.031663
1.564,108.64585600000001,0.086125
1.562,108.517048,-0.065661
1.562,108.517048,0.042619
1.56,108.38824000000001,0.012971
1.56,108.38824000000001,-0.041169
1.558,108.259432,0.03553
1.558,108.259432,0.097726
1.556,108.130624,0.039397
1.556,108.130624,0.021995
1.554,108.001816,0.026829
1.554,108.001816,0.057443
1.552,107.873008,0.012005
1.552,107.873008,0.111584
1.55,107.7442,0.047776
1.55,107.7442,0.044553
1.548,107.615392,-0.043102
1.548,107.615392,0.014905
1.546,107.48658400000001,0.039075
1.546,107.48658400000001,0.029084
1.544,107.357776,-0.005075
1.544,107.357776,-0.220024
1.542,107.22896800000001,0.125441
1.542,107.22896800000001,-0.052448
1.54,107.10016,0.074523
1.54,107.10016,0.02844
1.538,106.971352,-0.019899
1.538,106.971352,0.339101
1.536,106.842544,-0.020544
1.536,106.842544,0.11674
1.534,106.713736,0.017161
1.534,106.713736,0.000725
1.532,106.584928,-0.019899
1.532,106.584928,0.027473
1.53,106.45612,0.029084
1.53,106.45612,0.00427
1.528,106.327312,0.036174
1.528,106.327312,-0.039557
1.526,106.198504,-0.016032
1.526,106.198504,0.029729
1.524,106.06969600000001,0.005882
1.524,106.06969600000001,0.010716
1.522,105.940888,0.007171
1.522,105.940888,0.042297
1.52,105.81208000000001,-0.031501
1.52,105.81208000000001,0.015549
