I (A),H (T),dP/dH
4.0,265.534,0.071945
4.0,265.534,0.024251
4.0,265.534,0.012649
3.998,265.405192,0.118351
3.998,265.405192,0.043586
3.996,265.276384,0.060344
3.996,265.276384,0.094181
3.994,265.147576,0.023284
3.994,265.147576,0.049387
3.992,265.01876799999997,0.036174
3.992,265.01876799999997,0.0655
3.99,264.88996000000003,-0.016677
3.99,264.88996000000003,0.013938
3.988,264.761152,0.04552
3.988,264.761152,-0.445929
3.986,264.632344,0.042942
3.986,264.632344,-0.034401
3.984,264.503536,0.091281
3.984,264.503536,0.09966
3.982,264.374728,-0.185864
3.982,264.374728,0.096115
3.98,264.24592,0.050676
3.98,264.24592,0.093215
3.978,264.117112,-0.004431
3.978,264.117112,0.041008
3.976,263.98830399999997,0.04133
3.976,263.98830399999997,0.03134
3.974,263.859496,0.020061
3.974,263.859496,0.118673
3.972,263.730688,0.026184
3.972,263.730688,0.010716
3.97,263.60188,0.082258
3.97,263.60188,0.035852
3.968,263.473072,0.059699
3.968,263.473072,0.094826
3.966,263.344264,0.012327
3.966,263.344264,0.096437
3.964,263.21545599999996,-0.014743
3.964,263.21545599999996,0.002014
3.962,263.08664799999997,0.019094
3.962,263.08664799999997,0.00427
3.96,262.95784,0.029407
3.96,262.95784,-0.033757
3.958,262.829032,0.017161
3.958,262.829032,-0.00572
3.956,262.700224,-0.023767
3.956,262.700224,-0.067916
3.954,262.571416,0.28206
3.954,262.571416,0.01845
3.952,262.44260799999995,0.000403
3.952,262.44260799999995,0.030696
3.95,262.3138,-0.004753
3.95,262.3138,-0.034723
3.948,262.18499199999997,-0.033434
3.948,262.18499199999997,0.021028
3.946,262.056184,-0.048903
3.946,262.056184,-0.000241
3.944,261.927376,0.012649
3.944,261.927376,-0.089186
3.942,261.798568,0.105783
3.942,261.798568,0.004915
3.94,261.66976,-0.003464
3.94,261.66976,0.002659
3.938,261.540952,0.091926
3.938,261.540952,-0.073395
3.936,261.41214399999996,0.009104
3.936,261.41214399999996,0.027795
3.934,261.28333599999996,0.149933
3.934,261.28333599999996,0.012005
3.932,261.15452799999997,-0.06276
