sample,f,db,index,model,r2,success,redchi,A1,A1_err,B1,B1_err,H01,H01_err,dH1,dH1_err,A2,A2_err,B2,B2_err,H02,H02_err,dH2,dH2_err,C,C_err,D,D_err,description
AZ10,7,-10,,double_lorentzain,0.9274716440908292,True,0.0032438859521061124,-0.9165472454194948,0.04041999054885911,1.1777887178824002,0.03563505964066149,152.66501073852575,0.018249844014916767,1.0133990607126147,0.018393408768315113,-0.018153547498478778,0.007901014454812748,0.025158635678899834,0.0438807873280468,148.76781227074127,0.0787968590389484,0.04651052061330241,0.054207657791986615,-0.1852292306279925,0.03842779388403905,0.0009074590377286557,0.0002488854744626745,AZ10_f7GHz_m10dB_sens200_3.00Vpp_final_processed.csv
