I (A),H (T),dP/dH
5.9,387.90160000000003,-0.004753
5.9,387.90160000000003,-0.022477
5.9,387.90160000000003,0.012327
5.898,387.772792,-0.041491
5.898,387.772792,-0.004109
5.896,387.643984,-0.036657
5.896,387.643984,-0.033112
5.894,387.515176,-0.027634
5.894,387.515176,0.029729
5.892,387.386368,-0.006364
5.892,387.386368,-0.007653
5.89,387.25755999999996,0.08258
5.89,387.25755999999996,0.106427
5.888,387.12875199999996,0.029729
5.888,387.12875199999996,0.042619
5.886,386.99994399999997,-0.038591
5.886,386.99994399999997,0.022961
5.884,386.871136,0.201817
5.884,386.871136,0.085158
5.882,386.742328,0.000725
5.882,386.742328,0.107394
5.88,386.61352,-0.050837
5.88,386.61352,0.049065
5.878,386.484712,0.002981
5.878,386.484712,0.01136
5.876,386.355904,-0.026989
5.876,386.355904,0.014583
5.874,386.22709599999996,-0.021511
5.874,386.22709599999996,0.013616
5.872,386.09828799999997,0.044875
5.872,386.09828799999997,0.008782
5.87,385.96948,0.002014
5.87,385.96948,0.017805
5.868,385.840672,-0.015065
5.868,385.840672,-0.004109
5.866,385.711864,-0.010232
5.866,385.711864,0.005237
5.864,385.583056,-0.020544
5.864,385.583056,-0.011198
5.862,385.454248,-0.024089
5.862,385.454248,-0.006364
5.86,385.32544,-0.037302
5.86,385.32544,-0.034079
5.858,385.19663199999997,-0.026022
5.858,385.19663199999997,-0.034723
5.856,385.067824,-0.066305
5.856,385.067824,0.078391
5.854,384.939016,-0.032468
5.854,384.939016,-0.011198
5.852,384.810208,-0.036012
5.852,384.810208,0.025217
5.85,384.68139999999994,-0.000564
5.85,384.68139999999994,-0.022155
5.848,384.552592,0.014905
5.848,384.552592,-0.016354
5.846,384.423784,0.07259
5.846,384.423784,-0.027956
5.844,384.294976,-0.001853
5.844,384.294976,0.026829
5.842,384.16616799999997,0.035852
5.842,384.16616799999997,0.023928
5.84,384.03736,-0.052126
5.84,384.03736,-0.014743
5.838,383.908552,-0.000241
5.838,383.908552,0.027151
5.836,383.779744,0.151866
5.836,383.779744,0.025862
5.834,383.65093599999994,0.012649
5.834,383.65093599999994,0.019094
5.832,383.52212799999995,-0.203911
5.832,383.52212799999995,0.154767
5.83,383.39332,0.030051
5.83,383.39332,-0.129468
5.828,383.264512,0.024251
5.828,383.264512,0.020706
5.826,383.135704,0.105461
5.826,383.135704,0.030696
5.824,383.006896,0.052932
5.824,383.006896,0.096759
5.822,382.878088,-0.039235
5.822,382.878088,-0.022477
5.82,382.74928,0.013938
5.82,382.74928,-0.015065
5.818,382.62047199999995,-0.012165
5.818,382.62047199999995,0.127374
5.816,382.49166399999996,0.062922
5.816,382.49166399999996,-0.00572
5.814,382.36285599999997,-0.003786
5.814,382.36285599999997,-0.001208
5.812,382.23404800000003,0.057443
5.812,382.23404800000003,0.01845
5.81,382.10524,0.098693
5.81,382.10524,-0.010876
5.808,381.976432,0.034563
5.808,381.976432,0.093215
5.806,381.847624,0.047131
5.806,381.847624,0.024251
5.804,381.718816,0.063566
5.804,381.718816,-0.0228
5.802,381.59000799999995,0.048742
5.802,381.59000799999995,0.002659
5.8,381.46119999999996,-0.003464
5.8,381.46119999999996,-0.002819
5.798,381.33239199999997,0.015872
5.798,381.33239199999997,-0.064049
5.796,381.203584,0.029729
5.796,381.203584,-0.007653
5.794,381.074776,-0.027956
5.794,381.074776,-0.087897
5.792,380.945968,0.066467
5.792,380.945968,0.058088
5.79,380.81716,0.002981
5.79,380.81716,-0.040202
5.788,380.688352,-0.011198
5.788,380.688352,-0.008942
5.786,380.55954399999996,-0.016999
5.786,380.55954399999996,0.086769
5.784,380.43073599999997,-0.007976
5.784,380.43073599999997,0.002659
5.782,380.301928,-0.021511
5.782,380.301928,-0.003142
5.78,380.17312,-0.001853
5.78,380.17312,-0.04278
5.778,380.04431199999993,-0.00862
5.778,380.04431199999993,-0.031501
5.776,379.915504,0.003303
5.776,379.915504,0.002014
